C,DEC_margin_ratio,F,NEC_margin_ratio,R,R_over_a,a,annulus_energy_factor,cL2_max,cL2_min,cT2_reference,core_energy_factor,index,k,mass,max_log_strain,principal_longitudinal_causal,q,rho_star_ann_over_core_at_a,support,support_energy_factor,t,y_ann,y_core,y_support
23.506451439634088,0.00010939049513680743,0.22747599188952528,0.00010939049513680743,4.726040384050359,3.369401632989466,1.4026349182531943,46837.61950244569,0.9993417208088151,0.0877065173599132,0.2719141541281715,0.0781645857433038,206495,0.543828308256343,10.694306714067446,9.02277326163864,True,0.998556948615841,1.6710708672648848e-06,0.9983514998616445,130996.6834464878,0.9998906095048632,6.650463643757141,9.02277326163864,6.527990446929322
23.507883901937575,0.0005814634543148678,0.2400705058181341,0.0005814634543148678,4.614750066992929,3.163972661146499,1.4585303228633857,1386.9712187018529,0.9998697213938674,0.6210452577228761,0.4052337628789246,0.1809074519778989,448817,0.8104675257578492,11.287099158104251,5.023531839967563,True,0.9985785383430283,0.00013054317767128526,0.9993126317447524,7988.254474715243,0.9994185365456851,4.471805203509561,5.023531839967563,4.920273520779969
23.508370710841042,0.00016205361008692076,0.2433349949635091,0.00016205361008692076,5.081388051281066,3.530626751571229,1.439231164557314,1781409.7982421038,0.9999136199122077,0.09394252214780852,0.27346727531403303,0.07931199124528743,275487,0.5469345506280661,11.44081853704562,8.612227450859942,True,0.9998093430255783,4.452330976619834e-08,0.9997162908640271,3058216.866359389,0.9998379463899131,8.46361463807207,8.612227450859942,8.100207163258352
23.50837625656504,0.0001331209068530237,0.22728459394993714,0.0001331209068530237,4.700722374654933,3.3467549527068527,1.4045612663852165,287655.89281672327,0.9999540535501891,0.30974941982405857,0.3274258683435619,0.12055079607810136,713923,0.6548517366871238,10.686183503791456,7.3431380324058635,True,0.999866879093147,4.1878577836999256e-07,0.9979209224831258,12467.547344081699,0.9991652011036399,7.3431380324058635,5.941077165148636,5.243887815735687
23.50883172215033,0.00018387204701098003,0.25527643842811626,0.00018387204701098003,4.909338442492884,3.2869934515197237,1.4935650207100588,89841.65571798736,0.999938493487854,0.3748763968203013,0.34370473003946245,0.13313039051710931,44859,0.6874094600789249,12.00250166727291,6.760399891920387,True,0.9998032361690744,1.4818527784150313e-06,0.9995494961202205,73788.4982615756,0.999816127952989,6.711105757061683,6.760399891920387,6.108488651780103
23.50884011771473,0.0001609405649006801,0.25122131002538384,0.0001609405649006801,4.703848254591037,3.1486638603853523,1.4939188376924275,19210.040500256066,0.9999567464145395,0.46258905661826133,0.36562248775735495,0.15032204867292598,1015241,0.7312449755147099,11.811843223099187,6.446226945797616,True,0.9996312419124764,7.823346749093268e-06,0.9998390594350993,153993.2190447372,0.9993968931905971,5.879242108123559,5.542781215607255,6.446226945797616
23.509763157065073,0.00010185474913704251,0.22576640962416605,0.00010185474913704251,4.911935990975315,3.545441380338815,1.3854229880133888,6413996.031733556,0.9999533736739399,0.08450117645449029,0.27111363753210754,0.07760781505130258,111775,0.5422272750642151,10.615429638170161,9.115235892880573,True,0.999898145250863,1.2097191181273923e-08,0.9997762407579613,5393846.341968125,0.9996858323409767,9.115235892880573,8.076478495087418,8.389448124003096
23.509829023550648,8.782095825343728e-05,0.25232868919036844,8.782095825343728e-05,4.629622636225334,3.079631455762792,1.5033041137315653,1876.2195641257458,0.9999942271603599,0.8685449708174089,0.4671329045202583,0.22681615445306771,370093,0.9342658090405166,11.864408681204429,5.36962476489875,True,0.9995625302751052,0.00012091832617587292,0.9999121790417466,21968.83357119742,0.9997968677155551,4.510189388835711,4.9208151812507674,5.36962476489875
23.51007452387836,0.0001811304198982011,0.22706384612939196,0.0001811304198982011,4.423741781030781,3.106744247008048,1.4239156587450248,858267.7245485835,0.9999220683915161,0.1395868408561896,0.2848743228008971,0.08783763717186258,909191,0.5697486456017942,10.676575888360906,8.169698969326511,True,0.9997918666572787,1.0231157402653446e-07,0.9998188695801018,3696780.0307974177,0.9994855089726662,8.047737183888081,7.253393586964611,8.169698969326511
23.5102888113011,0.00014814906683613405,0.24543917383120045,0.00014814906683613405,4.547985164608402,3.065914165924662,1.4834026389766057,60469.495552349945,0.9997464668232566,0.20966476880986512,0.30240155518986284,0.10107457952366224,1239,0.6048031103797257,11.540691724757314,7.862364232926718,True,0.9993584636331856,1.6723222101838667e-06,0.9984446439033513,43965.7635751148,0.9998518509331639,6.650487495926105,7.862364232926718,5.91797548294369
23.510405605648053,0.00039087554099781485,0.25031812149340255,0.00039087554099781485,4.68009779712192,3.136659244651915,1.4920644647969359,595262.5005662298,0.9998194306084968,0.07625787501017689,0.2690193264046684,0.0761041054860689,606847,0.5380386528093368,11.770161133507564,7.9363007074084155,True,0.9996091244590022,1.2783654318722577e-07,0.9990607232316122,423032.27403108776,0.9995066060230271,7.9363007074084155,7.719801329230092,7.121307889328826
23.51082468719764,0.00014116441057854257,0.2182080818736159,0.00014116441057854257,4.647841382214796,3.383566164181301,1.3736516907566971,15244.11258466194,0.9999722864844923,0.6074009911123796,0.40183958054985847,0.17823310026869432,476769,0.8036791610997169,10.260503916520506,5.946814582815628,True,0.9997826572401344,1.169191538565265e-05,0.9998588355894215,61774.71782870714,0.9997813906382071,5.678306628491707,5.674691138207922,5.946814582815628
23.511014434521694,0.00012280572430656278,0.24597585921684514,0.00012280572430656278,5.0105045750232655,3.4485280159093676,1.452940081074565,52256.41770995716,0.9997077171918423,0.16456809713853476,0.29112919901963324,0.0924875646648497,470567,0.5822583980392665,11.566283953182245,8.327911402337493,True,0.9991046598850112,1.7712480605200208e-06,0.9993003263098866,262262.29180418054,0.9998771942756934,6.621635970700495,8.327911402337493,6.833472731257856
23.51244036425012,0.0002106935628845008,0.24358404150584514,0.0002106935628845008,4.524730218887789,3.060171851058502,1.4785869680236101,1293.0034713029042,0.999943317044272,0.6895198102509459,0.42237177467904985,0.19381839476196266,786773,0.8447435493580997,11.45451049917842,5.420667387104046,True,0.9988231479648342,0.00015004281039306125,0.9996349075642678,11732.683478030063,0.9997893064371155,4.402206302225067,5.420667387104046,5.095229559362758
23.51329871586464,0.00017935226089593748,0.2353220523703402,0.00017935226089593748,4.4989080745573204,3.104885594005144,1.448977084129518,1355.150850567413,0.999782672651255,0.6039468403789655,0.40097783016972244,0.17756500679869905,113825,0.8019556603394449,11.066395423628304,5.810306422972551,True,0.9984597565337556,0.00013120829031632733,0.9989026328693994,4903.862295029822,0.9998206477391041,4.4691944310144684,5.810306422972551,4.68070755251668
23.513828955351915,0.00027792161686712724,0.2347036687690269,0.00027792161686712724,4.6289525078328175,3.219524920328863,1.4377750203467865,266359.23919121095,0.9998888225102829,0.20004754105638395,0.2999840908916667,0.09937768323220335,667479,0.5999681817833334,11.037563845256939,7.401375537484965,True,0.9997220783831329,3.7280049263224587e-07,0.9975455872479504,22403.611576955125,0.9989290860925084,7.401375537484965,6.276878245209518,5.5851186573317575
23.51393912759831,0.000463654256201651,0.2433832673300123,0.000463654256201651,4.681153239466267,3.193122430045185,1.4660111981362474,2962.5085755813875,0.9998095377324551,0.3968747377867528,0.34918372114188967,0.13746497640372382,717739,0.6983674422837793,11.445798665347791,5.992036742272944,True,0.9981168493203946,4.646753657869222e-05,0.9993685619716022,38162.912793539705,0.9995363457437983,4.988072002864136,5.992036742272944,5.770846175400661
