barrier_max_J,chirp_margin,compliance,compliance_identity_relerr,compliance_pass,coupling_pass,gate_energy_J,ghat,lambda,lambda_pass,radiation_threshold_pass,sigma,sigma_energy,threshold_Hz,total_control_inventory_J
0.0009665197277463586,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,7585480.388989999,6.309573444801943e-06,4.246476485903985e-15,True,True,150.0,160.72778205342084,11594753820.478676,7585480.389956518
0.0010844529709783208,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,6760566.512882481,6.683439175686149e-06,4.7646249829436104e-15,True,True,150.0,160.72778205342084,11594753820.478676,6760566.513966934
0.0012167762462602697,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,6025361.246922087,7.079457843841388e-06,5.345997158690917e-15,True,True,150.0,160.72778205342084,11594753820.478676,6025361.248138864
0.0013652454030602895,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,5370108.863914039,7.498942093324558e-06,5.9983074686970565e-15,True,True,150.0,160.72778205342084,11594753820.478676,5370108.865279284
0.0015318305368845697,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,4786114.562843721,7.943282347242822e-06,6.730211674455406e-15,True,True,150.0,160.72778205342084,11594753820.478676,4786114.564375552
0.0017187421312477747,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,4265629.09415004,8.413951416451965e-06,7.551421700097497e-15,True,True,150.0,160.72778205342084,11594753820.478676,4265629.095868782
0.0019284603894462857,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3801745.9318918316,8.91250938133746e-06,8.472834503725677e-15,True,True,150.0,160.72778205342084,11594753820.478676,3801745.933820292
0.0021637681453490873,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3388309.6283447403,9.440608762859246e-06,9.506676673426642e-15,True,True,150.0,160.72778205342084,11594753820.478676,3388309.630508508
0.0024277877899124035,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3019834.134949859,1e-05,1.0666666666666669e-14,True,True,150.0,160.72778205342084,11594753820.478676,3019834.1373776468
0.0027240227034106986,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2691430.0057823663,1.0592537251772897e-05,1.1968196845887627e-14,True,True,150.0,160.72778205342084,11594753820.478676,2691430.0085063893
0.0030564037431643335,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2398739.5175748426,1.1220184543019652e-05,1.3428537725804494e-14,True,True,150.0,160.72778205342084,11594753820.478676,2398739.5206312463
0.003429341403627972,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2137878.8453770718,1.188502227437019e-05,1.5067067142642725e-14,True,True,150.0,160.72778205342084,11594753820.478676,2137878.848806413
0.0038477843409723896,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1905386.5265586001,1.2589254117941688e-05,1.690552738625192e-14,True,True,150.0,160.72778205342084,11594753820.478676,1905386.5304063845
0.004317285038745128,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1698177.5293027556,1.333521432163324e-05,1.8968313707081842e-14,True,True,150.0,160.72778205342084,11594753820.478676,1698177.5336200406
0.00484407348595381,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1513502.3161087248,1.4125375446227555e-05,2.1282798026334755e-14,True,True,150.0,160.72778205342084,11594753820.478676,1513502.3209527985
0.005435139845235025,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1348910.3590994952,1.4962356560944358e-05,2.3879692144729026e-14,True,True,150.0,160.72778205342084,11594753820.478676,1348910.3645346353
0.006098327208065601,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1202217.623005756,1.584893192461114e-05,2.679345526943554e-14,True,True,150.0,160.72778205342084,11594753820.478676,1202217.6291040832
0.006842435667821388,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1071477.5843447996,1.6788040181225625e-05,3.006275126682092e-14,True,True,150.0,160.72778205342084,11594753820.478676,1071477.5911872352
0.007677339091669556,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,954955.4022365846,1.778279410038923e-05,3.3730961708462716e-14,True,True,150.0,160.72778205342084,11594753820.478676,954955.4099139237
0.008614116140787128,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,851104.8981192427,1.883649089489802e-05,3.784676151824811e-14,True,True,150.0,160.72778205342084,11594753820.478676,851104.9067333589
0.009665197277463585,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,758548.0388989998,1.995262314968883e-05,4.246476485903985e-14,True,True,150.0,160.72778205342084,11594753820.478676,758548.048564197
0.01084452970978321,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,676056.6512882484,2.1134890398366476e-05,4.76462498294361e-14,True,True,150.0,160.72778205342084,11594753820.478676,676056.6621327781
0.012167762462602698,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,602536.1246922088,2.2387211385683423e-05,5.345997158690918e-14,True,True,150.0,160.72778205342084,11594753820.478676,602536.1368599712
0.013652454030602898,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,537010.8863914039,2.3713737056616554e-05,5.998307468697057e-14,True,True,150.0,160.72778205342084,11594753820.478676,537010.9000438579
0.015318305368845698,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,478611.456284372,2.5118864315095822e-05,6.730211674455406e-14,True,True,150.0,160.72778205342084,11594753820.478676,478611.4716026774
0.017187421312477743,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,426562.90941500413,2.660725059798814e-05,7.551421700097495e-14,True,True,150.0,160.72778205342084,11594753820.478676,426562.92660242546
0.019284603894462855,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,380174.5931891832,2.818382931264455e-05,8.472834503725676e-14,True,True,150.0,160.72778205342084,11594753820.478676,380174.6124737871
0.021637681453490876,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,338830.96283447405,2.985382618917963e-05,9.506676673426642e-14,True,True,150.0,160.72778205342084,11594753820.478676,338830.9844721555
0.024277877899124032,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,301983.413494986,3.1622776601683795e-05,1.0666666666666666e-13,True,True,150.0,160.72778205342084,11594753820.478676,301983.4377728639
0.027240227034106997,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,269143.0005782366,3.3496543915782794e-05,1.1968196845887632e-13,True,True,150.0,160.72778205342084,11594753820.478676,269143.0278184636
0.03056403743164333,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,239873.95175748426,3.54813389233576e-05,1.3428537725804493e-13,True,True,150.0,160.72778205342084,11594753820.478676,239873.9823215217
0.03429341403627972,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,213787.88453770717,3.758374042884443e-05,1.5067067142642725e-13,True,True,150.0,160.72778205342084,11594753820.478676,213787.91883112123
0.0384778434097239,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,190538.65265586006,3.9810717055349776e-05,1.690552738625192e-13,True,True,150.0,160.72778205342084,11594753820.478676,190538.69113370345
0.043172850387451285,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,169817.7529302756,4.216965034285822e-05,1.8968313707081842e-13,True,True,150.0,160.72778205342084,11594753820.478676,169817.796103126
0.04844073485953809,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,151350.23161087246,4.466835921509635e-05,2.1282798026334752e-13,True,True,150.0,160.72778205342084,11594753820.478676,151350.28005160735
0.05435139845235026,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,134891.03590994954,4.7315125896148124e-05,2.387969214472903e-13,True,True,150.0,160.72778205342084,11594753820.478676,134891.09026134803
0.06098327208065602,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,120221.76230057559,5.011872336272725e-05,2.6793455269435546e-13,True,True,150.0,160.72778205342084,11594753820.478676,120221.82328384767
0.06842435667821385,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,107147.75843447997,5.30884444230989e-05,3.0062751266820916e-13,True,True,150.0,160.72778205342084,11594753820.478676,107147.82685883665
0.07677339091669555,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,95495.54022365845,5.623413251903491e-05,3.3730961708462717e-13,True,True,150.0,160.72778205342084,11594753820.478676,95495.61699704936
0.08614116140787127,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,85110.48981192429,5.9566214352901096e-05,3.784676151824811e-13,True,True,150.0,160.72778205342084,11594753820.478676,85110.57595308569
0.09665197277463584,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,75854.8038899,6.309573444801943e-05,4.2464764859039843e-13,True,True,150.0,160.72778205342084,11594753820.478676,75854.90054187276
0.10844529709783211,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,67605.66512882481,6.683439175686149e-05,4.764624982943612e-13,True,True,150.0,160.72778205342084,11594753820.478676,67605.77357412191
0.12167762462602698,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,60253.61246922086,7.079457843841388e-05,5.345997158690918e-13,True,True,150.0,160.72778205342084,11594753820.478676,60253.73414684549
0.13652454030602895,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,53701.08863914037,7.498942093324559e-05,5.998307468697057e-13,True,True,150.0,160.72778205342084,11594753820.478676,53701.22516368067
0.15318305368845703,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,47861.1456284372,7.943282347242822e-05,6.730211674455408e-13,True,True,150.0,160.72778205342084,11594753820.478676,47861.29881149089
0.17187421312477746,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,42656.2909415004,8.413951416451965e-05,7.551421700097496e-13,True,True,150.0,160.72778205342084,11594753820.478676,42656.46281571352
0.19284603894462854,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,38017.45931891833,8.912509381337459e-05,8.472834503725676e-13,True,True,150.0,160.72778205342084,11594753820.478676,38017.652164957275
0.21637681453490876,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,33883.096283447405,9.440608762859246e-05,9.506676673426644e-13,True,True,150.0,160.72778205342084,11594753820.478676,33883.312660261945
0.24277877899124037,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,30198.341349498594,0.0001,1.066666666666667e-12,True,True,150.0,160.72778205342084,11594753820.478676,30198.584128277587
0.27240227034106984,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,26914.300057823664,0.00010592537251772897,1.1968196845887628e-12,True,True,150.0,160.72778205342084,11594753820.478676,26914.572460094005
0.30564037431643337,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,23987.39517574842,0.00011220184543019653,1.3428537725804497e-12,True,True,150.0,160.72778205342084,11594753820.478676,23987.70081612274
0.3429341403627972,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,21378.788453770714,0.00011885022274370189,1.5067067142642723e-12,True,True,150.0,160.72778205342084,11594753820.478676,21379.13138791108
0.3847784340972389,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,19053.865265586006,0.00012589254117941688,1.6905527386251917e-12,True,True,150.0,160.72778205342084,11594753820.478676,19054.250044020104
0.4317285038745128,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,16981.77529302756,0.0001333521432163324,1.896831370708184e-12,True,True,150.0,160.72778205342084,11594753820.478676,16982.207021531434
0.4844073485953809,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,15135.023161087247,0.00014125375446227554,2.128279802633475e-12,True,True,150.0,160.72778205342084,11594753820.478676,15135.507568435842
0.5435139845235025,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,13489.103590994957,0.00014962356560944357,2.387969214472903e-12,True,True,150.0,160.72778205342084,11594753820.478676,13489.64710497948
0.6098327208065603,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,12022.176230057557,0.00015848931924611142,2.6793455269435547e-12,True,True,150.0,160.72778205342084,11594753820.478676,12022.786062778365
0.6842435667821386,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,10714.775843447998,0.00016788040181225624,3.0062751266820916e-12,True,True,150.0,160.72778205342084,11594753820.478676,10715.46008701478
0.7677339091669555,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,9549.554022365846,0.00017782794100389227,3.373096170846271e-12,True,True,150.0,160.72778205342084,11594753820.478676,9550.321756275012
0.861411614078713,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,8511.048981192429,0.0001883649089489802,3.7846761518248115e-12,True,True,150.0,160.72778205342084,11594753820.478676,8511.910392806507
0.9665197277463582,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,7585.4803889899995,0.00019952623149688828,4.2464764859039836e-12,True,True,150.0,160.72778205342084,11594753820.478676,7586.446908717746
1.0844529709783208,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,6760.566512882484,0.00021134890398366476,4.76462498294361e-12,True,True,150.0,160.72778205342084,11594753820.478676,6761.650965853462
1.2167762462602698,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,6025.361246922086,0.00022387211385683424,5.345997158690918e-12,True,True,150.0,160.72778205342084,11594753820.478676,6026.578023168347
1.3652454030602899,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,5370.108863914036,0.00023713737056616554,5.998307468697058e-12,True,True,150.0,160.72778205342084,11594753820.478676,5371.474109317097
1.53183053688457,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,4786.114562843722,0.0002511886431509582,6.730211674455406e-12,True,True,150.0,160.72778205342084,11594753820.478676,4787.646393380606
1.7187421312477744,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,4265.629094150041,0.0002660725059798814,7.551421700097495e-12,True,True,150.0,160.72778205342084,11594753820.478676,4267.347836281289
1.9284603894462857,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3801.7459318918322,0.0002818382931264455,8.472834503725677e-12,True,True,150.0,160.72778205342084,11594753820.478676,3803.6743922812784
2.1637681453490876,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3388.3096283447403,0.00029853826189179633,9.506676673426642e-12,True,True,150.0,160.72778205342084,11594753820.478676,3390.4733964900893
2.427787789912403,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3019.8341349498596,0.00031622776601683794,1.0666666666666665e-11,True,True,150.0,160.72778205342084,11594753820.478676,3022.261922739772
2.724022703410699,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2691.430005782366,0.00033496543915782794,1.196819684588763e-11,True,True,150.0,160.72778205342084,11594753820.478676,2694.154028485777
3.056403743164333,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2398.739517574842,0.000354813389233576,1.3428537725804494e-11,True,True,150.0,160.72778205342084,11594753820.478676,2401.7959213180065
3.429341403627972,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2137.8788453770712,0.0003758374042884443,1.5067067142642724e-11,True,True,150.0,160.72778205342084,11594753820.478676,2141.3081867806995
3.8477843409723893,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1905.3865265586007,0.00039810717055349773,1.690552738625192e-11,True,True,150.0,160.72778205342084,11594753820.478676,1909.234310899573
4.317285038745129,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1698.1775293027558,0.00042169650342858224,1.896831370708184e-11,True,True,150.0,160.72778205342084,11594753820.478676,1702.494814341501
4.8440734859538095,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1513.5023161087252,0.0004466835921509635,2.128279802633475e-11,True,True,150.0,160.72778205342084,11594753820.478676,1518.346389594679
5.435139845235027,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1348.9103590994955,0.00047315125896148127,2.3879692144729038e-11,True,True,150.0,160.72778205342084,11594753820.478676,1354.3454989447305
6.098327208065602,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1202.2176230057557,0.0005011872336272725,2.6793455269435544e-11,True,True,150.0,160.72778205342084,11594753820.478676,1208.3159502138215
6.842435667821387,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1071.4775843447994,0.000530884444230989,3.006275126682092e-11,True,True,150.0,160.72778205342084,11594753820.478676,1078.3200200126207
7.677339091669556,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,954.9554022365844,0.0005623413251903491,3.3730961708462716e-11,True,True,150.0,160.72778205342084,11594753820.478676,962.632741328254
8.61411614078713,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,851.1048981192426,0.000595662143529011,3.784676151824812e-11,True,True,150.0,160.72778205342084,11594753820.478676,859.7190142600298
9.665197277463584,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,758.548038899,0.0006309573444801943,4.246476485903984e-11,True,True,150.0,160.72778205342084,11594753820.478676,768.2132361764635
10.84452970978321,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,676.0566512882483,0.0006683439175686149,4.7646249829436106e-11,True,True,150.0,160.72778205342084,11594753820.478676,686.9011809980315
12.167762462602694,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,602.5361246922085,0.0007079457843841388,5.345997158690917e-11,True,True,150.0,160.72778205342084,11594753820.478676,614.7038871548112
13.652454030602899,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,537.0108863914037,0.0007498942093324559,5.998307468697058e-11,True,True,150.0,160.72778205342084,11594753820.478676,550.6633404220067
15.318305368845698,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,478.61145628437214,0.0007943282347242822,6.730211674455405e-11,True,True,150.0,160.72778205342084,11594753820.478676,493.9297616532178
17.187421312477746,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,426.562909415004,0.0008413951416451964,7.551421700097495e-11,True,True,150.0,160.72778205342084,11594753820.478676,443.75033072748175
19.284603894462858,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,380.1745931891832,0.0008912509381337459,8.472834503725678e-11,True,True,150.0,160.72778205342084,11594753820.478676,399.4591970836461
21.63768145349087,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,338.83096283447406,0.0009440608762859245,9.506676673426641e-11,True,True,150.0,160.72778205342084,11594753820.478676,360.46864428796493
24.277877899124032,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,301.9834134949861,0.001,1.0666666666666666e-10,True,True,150.0,160.72778205342084,11594753820.478676,326.2612913941101
27.240227034106987,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,269.1430005782365,0.0010592537251772898,1.196819684588763e-10,True,True,150.0,160.72778205342084,11594753820.478676,296.3832276123435
30.564037431643325,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,239.87395175748424,0.0011220184543019652,1.342853772580449e-10,True,True,150.0,160.72778205342084,11594753820.478676,270.43798918912756
34.29341403627972,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,213.78788453770716,0.001188502227437019,1.5067067142642726e-10,True,True,150.0,160.72778205342084,11594753820.478676,248.08129857398686
38.477843409723896,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,190.53865265586003,0.0012589254117941688,1.690552738625192e-10,True,True,150.0,160.72778205342084,11594753820.478676,229.0164960655839
43.172850387451284,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,169.8177529302756,0.001333521432163324,1.8968313707081843e-10,True,True,150.0,160.72778205342084,11594753820.478676,212.99060331772688
48.4407348595381,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,151.3502316108725,0.0014125375446227555,2.128279802633475e-10,True,True,150.0,160.72778205342084,11594753820.478676,199.79096647041058
54.351398452350246,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,134.89103590994955,0.0014962356560944358,2.387969214472903e-10,True,True,150.0,160.72778205342084,11594753820.478676,189.2424343622998
60.983272080656015,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,120.22176230057558,0.001584893192461114,2.6793455269435543e-10,True,True,150.0,160.72778205342084,11594753820.478676,181.2050343812316
68.42435667821385,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,107.14775843447998,0.0016788040181225624,3.0062751266820915e-10,True,True,150.0,160.72778205342084,11594753820.478676,175.57211511269384
76.77339091669553,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,95.49554022365845,0.0017782794100389228,3.3730961708462707e-10,True,True,150.0,160.72778205342084,11594753820.478676,172.268931140354
86.1411614078713,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,85.1104898119243,0.0018836490894898021,3.784676151824811e-10,True,True,150.0,160.72778205342084,11594753820.478676,171.25165121979558
96.65197277463585,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,75.8548038899,0.001995262314968883,4.2464764859039847e-10,True,True,150.0,160.72778205342084,11594753820.478676,172.50677666453583
108.44529709783207,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,67.60566512882482,0.0021134890398366475,4.764624982943609e-10,True,True,150.0,160.72778205342084,11594753820.478676,176.05096222665688
121.677624626027,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,60.253612469220855,0.0022387211385683425,5.345997158690919e-10,True,True,150.0,160.72778205342084,11594753820.478676,181.93123709524784
136.52454030602897,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,53.70108863914037,0.0023713737056616554,5.998307468697057e-10,True,True,150.0,160.72778205342084,11594753820.478676,190.22562894516935
153.1830536884569,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,47.86114562843721,0.002511886431509582,6.730211674455404e-10,True,True,150.0,160.72778205342084,11594753820.478676,201.04419931689415
171.8742131247774,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,42.6562909415004,0.002660725059798814,7.551421700097494e-10,True,True,150.0,160.72778205342084,11594753820.478676,214.53050406627784
192.8460389446285,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,38.01745931891833,0.002818382931264455,8.472834503725674e-10,True,True,150.0,160.72778205342084,11594753820.478676,230.86349826354683
216.37681453490873,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,33.88309628344741,0.0029853826189179633,9.506676673426642e-10,True,True,150.0,160.72778205342084,11594753820.478676,250.25991081835613
242.77877899124033,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,30.198341349498595,0.0031622776601683794,1.0666666666666667e-09,True,True,150.0,160.72778205342084,11594753820.478676,272.9771203407389
272.40227034106994,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,26.914300057823663,0.0033496543915782794,1.196819684588763e-09,True,True,150.0,160.72778205342084,11594753820.478676,299.3165703988936
305.64037431643334,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,23.987395175748414,0.0035481338923357606,1.3428537725804495e-09,True,True,150.0,160.72778205342084,11594753820.478676,329.6277694921817
342.93414036279717,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,21.378788453770717,0.003758374042884443,1.5067067142642723e-09,True,True,150.0,160.72778205342084,11594753820.478676,364.3129288165679
384.7784340972389,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,19.053865265586005,0.003981071705534978,1.6905527386251918e-09,True,True,150.0,160.72778205342084,11594753820.478676,403.8322993628249
431.7285038745129,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,16.981775293027557,0.004216965034285823,1.8968313707081845e-09,True,True,150.0,160.72778205342084,11594753820.478676,448.7102791675405
484.40734859538094,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,15.135023161087247,0.004466835921509635,2.128279802633475e-09,True,True,150.0,160.72778205342084,11594753820.478676,499.5423717564682
543.5139845235027,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,13.489103590994953,0.004731512589614813,2.387969214472904e-09,True,True,150.0,160.72778205342084,11594753820.478676,557.0030881144977
609.83272080656,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,12.022176230057559,0.005011872336272725,2.6793455269435536e-09,True,True,150.0,160.72778205342084,11594753820.478676,621.8548970366176
684.2435667821385,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,10.714775843447999,0.00530884444230989,3.0062751266820914e-09,True,True,150.0,160.72778205342084,11594753820.478676,694.9583426255865
767.7339091669556,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,9.549554022365845,0.005623413251903491,3.373096170846272e-09,True,True,150.0,160.72778205342084,11594753820.478676,777.2834631893215
861.4116140787125,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,8.511048981192431,0.005956621435290109,3.78467615182481e-09,True,True,150.0,160.72778205342084,11594753820.478676,869.9226630599051
966.5197277463582,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,7.58548038899,0.006309573444801942,4.246476485903984e-09,True,True,150.0,160.72778205342084,11594753820.478676,974.1052081353482
1084.452970978321,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,6.760566512882481,0.006683439175686149,4.764624982943611e-09,True,True,150.0,160.72778205342084,11594753820.478676,1091.2135374912034
1216.7762462602698,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,6.025361246922087,0.007079457843841388,5.345997158690918e-09,True,True,150.0,160.72778205342084,11594753820.478676,1222.8016075071919
1365.2454030602896,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,5.370108863914039,0.007498942093324558,5.998307468697057e-09,True,True,150.0,160.72778205342084,11594753820.478676,1370.6155119242037
1531.8305368845695,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,4.786114562843721,0.00794328234724282,6.730211674455404e-09,True,True,150.0,160.72778205342084,11594753820.478676,1536.616651447413
1718.742131247774,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,4.265629094150041,0.008413951416451964,7.551421700097494e-09,True,True,150.0,160.72778205342084,11594753820.478676,1723.007760341924
1928.4603894462855,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3.801745931891832,0.008912509381337459,8.472834503725675e-09,True,True,150.0,160.72778205342084,11594753820.478676,1932.2621353781774
2163.7681453490873,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3.3883096283447403,0.009440608762859246,9.506676673426642e-09,True,True,150.0,160.72778205342084,11594753820.478676,2167.156454977432
2427.7877899124032,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,3.0198341349498596,0.01,1.0666666666666666e-08,True,True,150.0,160.72778205342084,11594753820.478676,2430.8076240473533
2724.022703410699,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2.691430005782367,0.010592537251772897,1.1968196845887628e-08,True,True,150.0,160.72778205342084,11594753820.478676,2726.714133416481
3056.4037431643333,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2.3987395175748425,0.011220184543019653,1.3428537725804495e-08,True,True,150.0,160.72778205342084,11594753820.478676,3058.8024826819083
3429.341403627986,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,2.137878845377063,0.011885022274370214,1.5067067142642787e-08,True,True,150.0,160.72778205342084,11594753820.478676,3431.479282473363
3847.784340972373,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1.9053865265586085,0.012589254117941661,1.6905527386251845e-08,True,True,150.0,160.72778205342084,11594753820.478676,3849.6897274989315
4317.285038745129,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1.698177529302756,0.01333521432163324,1.8968313707081845e-08,True,True,150.0,160.72778205342084,11594753820.478676,4318.9832162744315
4844.073485953809,2.598042466711364,33.073648410672945,1.5216247320242412e-10,True,True,1.513502316108725,0.014125375446227554,2.128279802633475e-08,True,True,150.0,160.72778205342084,11594753820.478676,4845.586988269917
