A2,Co,Co_med,Co_rel,Cu,Cu_med,E,Eextra,Eg,Eg0,Em,Go1,Gu1,KU,Kg,Ko,R,a,base,beta,clear,d0,direction,duty,frac,g19,g6,g66,gam,gcap,gm,gp,gu6,index,lag,m,minq,mu,nphase,om,omega,sr,srest,strict,throat_class,u1,ua
0.6137269118135401,inf,inf,inf,inf,inf,2.542426186462714,0.2669355834714932,0.442867671986709,0.1759320885152158,2.0898996158184455,4.8776627326808734e-05,3.47627811113139e-05,0.5370273559990505,0.19975504794135213,0.0637911777685108,1.1926217782653041,0.3080135199611438,0.4707897282240279,0.29014147602021695,0.03870785809122026,0.1865003557162147,L_CCW_R_CW,0.10723876953125,0.004621704595020462,71702.73876226036,35697.19409214875,inf,1.0449498079092228,12.566370614359172,2.5172649044543505,9651.953282249002,264954.6052845697,388337,0.015906172525137652,1.2003131792865986,0.6088618776661153,943.8985647181007,16384,1.3763850186951458,1.652093077712415,0.6054940566886217,0.06690348510129941,True,PARALLEL_AT_THROAT,0.0007686307330871417,5.1535184301829644e-05
0.6137269118135401,inf,inf,inf,inf,inf,2.542426186462714,0.2669355834714932,0.442867671986709,0.1759320885152158,2.0898996158184455,4.8776627326808625e-05,3.4762781111313824e-05,0.5370273559990505,0.19975504794135213,0.0637911777685108,1.1926217782653041,0.3080135199611438,0.4707897282240279,0.29014147602021695,0.03870785809122026,0.1865003557162147,L_CW_R_CCW,0.10723876953125,0.00462170459502046,71702.73876226113,35697.19409214896,inf,1.0449498079092228,12.566370614359172,2.5172649044543505,9651.953282249024,264954.605284577,388337,0.015906172525137652,1.2003131792865986,0.6088618776661154,943.8985647181026,16384,1.3763850186951458,1.652093077712415,0.6054940566886217,0.06690348510129941,True,PARALLEL_AT_THROAT_REVERSED,0.0007686307330871414,5.1535184301829535e-05
0.7610014800980961,inf,inf,inf,inf,inf,2.8350285683906344,0.2985093013301762,0.6442576653707707,0.34574836404059445,2.180331649268156,5.471010638156489e-05,3.768145456654984e-05,0.5652333545658093,0.23763914091070948,0.08959581654556101,1.0286758803796787,0.24758658072234282,0.5890696339544741,0.39821607500314715,0.0682335772085935,0.1270277773069047,L_CCW_R_CW,0.10943603515625,0.004787920110783178,66468.7438951875,36353.93798244902,inf,1.090165824634078,12.566370614359172,1.8633715510368347,10767.10818008877,287137.0640817366,300603,-0.012284794729202964,1.2504931267557062,0.5157526190650279,1031.6117764315113,16384,1.8762006722390652,2.3461760450493867,0.5130640640389175,0.1012818207055315,True,PARALLEL_AT_THROAT,0.0008307294183874754,5.751239337551596e-05
0.7610014800980961,inf,inf,inf,inf,inf,2.8350285683906344,0.2985093013301762,0.6442576653707707,0.34574836404059445,2.180331649268156,5.471010638156489e-05,3.768145456654984e-05,0.5652333545658093,0.23763914091070948,0.08959581654556101,1.0286758803796787,0.24758658072234282,0.5890696339544741,0.39821607500314715,0.0682335772085935,0.1270277773069047,L_CW_R_CCW,0.10943603515625,0.004787920110783187,66468.74389518797,36353.93798244914,inf,1.090165824634078,12.566370614359172,1.8633715510368347,10767.10818008877,287137.06408174406,300603,-0.012284794729202964,1.2504931267557062,0.5157526190650272,1031.6117764315113,16384,1.8762006722390652,2.3461760450493867,0.5130640640389175,0.1012818207055315,True,PARALLEL_AT_THROAT_REVERSED,0.0008307294183874769,5.751239337551596e-05
0.6793603129665237,inf,inf,inf,inf,inf,3.0249070563084484,0.39647725943905093,0.8018043563520979,0.40532709691304697,2.21290545277376,5.0847626479701276e-05,3.743966321689475e-05,0.5552084758349735,0.18194655958254302,0.04827329357252784,1.3526026211130475,0.27673888555608395,0.4747682071212859,0.4279779455251992,0.04567135716788471,0.15396875855653178,L_CCW_R_CW,0.09820556640625,0.004608080824153125,76806.54873593569,36627.31524152587,inf,1.10645272638688,12.566370614359172,1.9781661834567785,9337.077067123608,198011.77158379118,366881,-0.008621113467961572,1.331693769481931,0.5580523005553837,943.6872379149117,16384,1.5404690126888454,2.0514329862777174,0.5563683551270515,0.08880639026317054,True,PARALLEL_AT_THROAT,0.0008114711475196027,5.015199995862285e-05
0.6793603129665237,inf,inf,inf,inf,inf,3.0249070563084484,0.39647725943905093,0.8018043563520979,0.40532709691304697,2.21290545277376,5.08476264797013e-05,3.7439663216894765e-05,0.5552084758349733,0.18194655958254302,0.04827329357252784,1.3526026211130475,0.27673888555608395,0.4747682071212859,0.4279779455251992,0.04567135716788471,0.15396875855653178,L_CW_R_CCW,0.09820556640625,0.004608080824153125,76806.54873593543,36627.31524152581,inf,1.10645272638688,12.566370614359172,1.9781661834567785,9337.077067123604,198011.77158379028,366881,-0.008621113467961572,1.331693769481931,0.5580523005553837,943.6872379149113,16384,1.5404690126888454,2.0514329862777174,0.5563683551270515,0.08880639026317054,True,PARALLEL_AT_THROAT_REVERSED,0.0008114711475196027,5.0151999958622885e-05
0.7067290680837212,inf,inf,inf,inf,inf,2.1032120376150263,0.04180367240720829,0.07699354195201101,0.03518986954480272,2.0176723287073575,4.246493388630743e-05,3.026634763819588e-05,0.5511002934691107,0.2049882731845739,0.06549085574194766,1.1826858605143424,0.27584211376387746,0.4221684291335464,0.13206371484324336,0.054858174920082096,0.16226334714832769,L_CW_R_CCW,0.10260009765625,0.004235656520666608,78744.29107292983,37466.77055256391,inf,1.0088361643536787,12.566370614359172,2.187946217134595,9941.577449851444,355072.66065548226,176625,-0.05034226197749375,0.5321369873253847,0.6291400259363525,958.1906441819705,16384,1.1530761760659516,0.6135944824884104,0.5882471858058125,0.006470217304982956,True,PARALLEL_AT_THROAT_REVERSED,0.0006800823577407846,4.372334080352668e-05
0.7067290680837212,inf,inf,inf,inf,inf,2.1032120376150263,0.04180367240720829,0.07699354195201101,0.03518986954480272,2.0176723287073575,4.246493388630745e-05,3.0266347638195897e-05,0.5511002934691107,0.2049882731845739,0.06549085574194766,1.1826858605143424,0.27584211376387746,0.4221684291335464,0.13206371484324336,0.054858174920082096,0.16226334714832769,L_CCW_R_CW,0.10260009765625,0.004235656520666605,78744.29107292923,37466.770552563794,inf,1.0088361643536787,12.566370614359172,2.187946217134595,9941.57744985144,355072.660655472,176625,-0.05034226197749375,0.5321369873253847,0.6291400259363528,958.1906441819699,16384,1.1530761760659516,0.6135944824884104,0.5882471858058125,0.006470217304982956,True,PARALLEL_AT_THROAT,0.0006800823577407841,4.37233408035267e-05
0.6220953494778001,inf,inf,inf,inf,inf,2.1282090694090483,0.056257382555532386,0.09756385934066503,0.04130647678513264,2.0207598746137703,4.546786700185042e-05,3.232505393288158e-05,0.48053357697300914,0.18003616037837028,0.0578590595385161,1.2604198407319827,0.31070160165129596,0.37393821202037536,0.14297224015928806,0.11254680496640504,0.1674575150531739,L_CW_R_CCW,0.1083984375,0.004891890213577364,116467.41184824961,38250.94744213361,inf,1.0103799373068851,12.566370614359172,2.3619506414979696,8224.230356026093,inf,220945,-0.07180083179846408,0.7014892426189006,0.6172120067654121,812.3491221864867,16384,1.4331579189747572,1.005344863134882,0.5389657284133136,0.026493586076934438,True,PARALLEL_AT_THROAT_REVERSED,0.0007866500008616076,5.378590987437175e-05
0.6220953494778001,inf,inf,inf,inf,inf,2.1282090694090483,0.056257382555532386,0.09756385934066503,0.04130647678513264,2.0207598746137703,4.5467867001850417e-05,3.232505393288157e-05,0.4805335769730092,0.18003616037837028,0.0578590595385161,1.2604198407319827,0.31070160165129596,0.37393821202037536,0.14297224015928806,0.11254680496640504,0.1674575150531739,L_CCW_R_CW,0.1083984375,0.004891890213577371,116467.41184825168,38250.94744213381,inf,1.0103799373068851,12.566370614359172,2.3619506414979696,8224.230356026095,inf,220945,-0.07180083179846408,0.7014892426189006,0.6172120067654117,812.3491221864869,16384,1.4331579189747572,1.005344863134882,0.5389657284133136,0.026493586076934438,True,PARALLEL_AT_THROAT,0.0007866500008616089,5.378590987437173e-05
