x,r_m,rho_dimless,pr_dimless,pt_dimless,enclosed_mass_kg,compactness,nu,lambda_metric
7.710970015001876,0.2544620104950619,0.5572413030872138,0.2431600164907299,-0.3337262208876445,5.113728937708642e-07,2.98475757464718e-33,-2.5204360837958602e-33,1.49237878732359e-33
7.740973750468809,0.2554521337654707,0.5495819029462041,0.23870175785026146,-0.33239836130972505,5.145425292959767e-07,2.9916174365078652e-33,-2.5106145282112704e-33,1.4958087182539326e-33
7.770977485935743,0.25644225703587953,0.541928262072296,0.23430576941235376,-0.3309427098559407,5.176926366697451e-07,2.9983112256840384e-33,-2.5008608439418497e-33,1.4991556128420192e-33
7.800981221402676,0.25743238030628834,0.5342815375614407,0.22997206633560252,-0.32936170679671295,5.208226631657845e-07,3.0048376694933154e-33,-2.4911748067798257e-33,1.5024188347466577e-33
7.830984956869609,0.2584225035766971,0.5266429530034411,0.22570063989044423,-0.32765788552480135,5.239320598951746e-07,3.0111955368130676e-33,-2.481556179981374e-33,1.5055977684065338e-33
7.860988692336543,0.2594126268471059,0.5190138138500239,0.22149147635271144,-0.3258338908828094,5.270202825115468e-07,3.0173836413241694e-33,-2.472004714272597e-33,1.5086918206620847e-33
7.890992427803476,0.26040275011751474,0.5113954783127157,0.21734452042583416,-0.3238924425385193,5.300867918194599e-07,3.0234008441291646e-33,-2.462520148271958e-33,1.5117004220645823e-33
7.920996163270409,0.2613928733879235,0.5037893928107654,0.21325972011695343,-0.321836378378047,5.33131054453052e-07,3.0292460567102116e-33,-2.4531022087279347e-33,1.5146230283551058e-33
7.950999898737343,0.2623829966583323,0.4961970576730672,0.20923698397995097,-0.31966861120365403,5.361525435924377e-07,3.0349182440337333e-33,-2.443750610678723e-33,1.5174591220168666e-33
7.981003634204276,0.26337311992874113,0.4886200487421414,0.2052762094939707,-0.317392155228941,5.391507395970695e-07,3.0404164271167716e-33,-2.4344650579708214e-33,1.5202082135583858e-33
8.011007369671209,0.2643632431991499,0.4810600101037781,0.20137727540308037,-0.3150101166322447,5.421251307980473e-07,3.045739686428665e-33,-2.425245243244533e-33,1.5228698432143324e-33
8.041011105138143,0.2653533664695587,0.4735186404660675,0.19754002538486795,-0.3125256755709872,5.450752141377726e-07,3.0508871643621228e-33,-2.416090848522539e-33,1.5254435821810614e-33
8.071014840605075,0.2663434897399675,0.46599771867639833,0.1937643043315564,-0.3099421188985042,5.480004959533208e-07,3.0558580684506207e-33,-2.407001545301557e-33,1.5279290342253103e-33
8.10101857607201,0.26733361301037634,0.45849906598238144,0.19004991045209155,-0.3072627908824979,5.509004926896043e-07,3.0606516741242305e-33,-2.397976994929758e-33,1.5303258370621153e-33
8.131022311538942,0.2683237362807851,0.451024578368255,0.18639664229352296,-0.304491135397429,5.537747316103351e-07,3.065267327392248e-33,-2.3890168490124526e-33,1.532633663696124e-33
8.161026047005876,0.2693138595511939,0.44357619836552664,0.18280426394801166,-0.3016306587843084,5.566227515937965e-07,3.0697044479343692e-33,-2.3801207494988137e-33,1.5348522239671846e-33
8.191029782472809,0.2703039828216027,0.4361559218239268,0.1792725183653704,-0.2986849387827424,5.594441037851101e-07,3.073962531335409e-33,-2.3712883293216344e-33,1.5369812656677044e-33
8.221033517939743,0.27129410609201154,0.4287658019414331,0.17580113844257875,-0.2956576304755284,5.622383524057267e-07,3.0780411521318267e-33,-2.3625192124068428e-33,1.5390205760659133e-33
8.251037253406675,0.2722842293624203,0.4214079233131343,0.17238981419570465,-0.2925524308959221,5.650050754131949e-07,3.081939965975095e-33,-2.353813014251597e-33,1.5409699829875476e-33
8.28104098887361,0.2732743526328291,0.4140844290259831,0.16903823941074056,-0.2893731173723809,5.677438652374421e-07,3.08565871216387e-33,-2.3451693421566435e-33,1.542829356081935e-33
8.311044724340542,0.2742644759032379,0.40679748474042343,0.16574606351758672,-0.2861234975989796,5.704543294907543e-07,3.089197215978896e-33,-2.3365877955121006e-33,1.544598607989448e-33
8.341048459807476,0.27525459917364675,0.39954929816131507,0.16251292912495413,-0.2828074383836709,5.731360916002034e-07,3.092555390549043e-33,-2.3280679663477842e-33,1.5462776952745214e-33
8.371052195274409,0.2762447224440555,0.3923421027020164,0.1593384541717967,-0.27942884316668193,5.757887915357676e-07,3.095733239191719e-33,-2.319609439385018e-33,1.5478666195958595e-33
8.401055930741343,0.27723484571446433,0.38517814971323183,0.1562222269864409,-0.27599164153706757,5.784120863790938e-07,3.098730856849395e-33,-2.3112117927021448e-33,1.5493654284246977e-33
8.431059666208276,0.2782249689848731,0.3780597178274415,0.15316383275244067,-0.2724998055936391,5.810056509894811e-07,3.10154843201445e-33,-2.3028745978362668e-33,1.550774216007225e-33
8.46106340167521,0.27921509225528196,0.3709890856894933,0.15016281382923624,-0.26895730879606755,5.835691785611012e-07,3.1041862480345095e-33,-2.2945974202692145e-33,1.5520931240172548e-33
8.491067137142142,0.2802052155256907,0.36396854881549573,0.14721871343405094,-0.26536815599160507,5.861023811712013e-07,3.106644684342329e-33,-2.2863798198045848e-33,1.5533223421711645e-33
8.521070872609076,0.28119533879609954,0.3570003958806085,0.1443310402100825,-0.2617363462981285,5.886049903270518e-07,3.108924217653041e-33,-2.2782213507687398e-33,1.5544621088265206e-33
8.551074608076009,0.2821854620665083,0.350086912034184,0.14149928828774422,-0.25806588223952776,5.910767574042182e-07,3.111025422564222e-33,-2.2701215626152687e-33,1.555512711282111e-33
8.581078343542943,0.2831755853369171,0.3432303722792166,0.1387229375300395,-0.2543607619154943,5.935174541305418e-07,3.1129489723830963e-33,-2.26208000001249e-33,1.5564744861915482e-33
8.611082079009876,0.28416570860732593,0.33643302895559984,0.13600143634462805,-0.2506249582910722,5.959268729532443e-07,3.114695639325581e-33,-2.254096203425251e-33,1.5573478196627905e-33
8.64108581447681,0.28515583187773474,0.3296971151083292,0.13333423210086956,-0.24686243380614217,5.983048274092549e-07,3.1162662947279746e-33,-2.246169709341189e-33,1.5581331473639873e-33
8.671089549943742,0.2861459551481435,0.3230248289521332,0.13072073819133628,-0.2430771089642643,6.006511524332423e-07,3.117661908930899e-33,-2.2383000506340408e-33,1.5588309544654494e-33
8.701093285410677,0.2871360784185523,0.31641833398498165,0.12816036305747713,-0.23927287444008996,6.029657046083789e-07,3.118883550869428e-33,-2.230486757014122e-33,1.559441775434714e-33
8.731097020877609,0.28812620168896114,0.30987974996622897,0.12565249362445796,-0.23545357235587885,6.052483623868751e-07,3.119932387515836e-33,-2.222729355204022e-33,1.559966193757918e-33
8.761100756344543,0.28911632495936995,0.3034111474281236,0.12319649928257,-0.23162299135388772,6.074990262438268e-07,3.120809682991216e-33,-2.2150273694746474e-33,1.560404841495608e-33
8.791104491811478,0.29010644822977877,0.29701454112787684,0.12079174185046403,-0.22778486418024452,6.097176187809449e-07,3.121516797438713e-33,-2.2073803218222413e-33,1.5607583987193563e-33
8.82110822727841,0.29109657150018753,0.2906918871144595,0.11843755878110007,-0.2239428525834891,6.119040847871023e-07,3.12205518569941e-33,-2.1997877324014977e-33,1.561027592849705e-33
8.851111962745344,0.2920866947705964,0.284445071224714,0.1161332841304705,-0.22010054859192418,6.14058391233313e-07,3.122426395681757e-33,-2.1922491198353464e-33,1.5612131978408786e-33
8.881115698212277,0.29307681804100516,0.2782759116748669,0.11387823202115534,-0.21626146265740862,6.161805272125146e-07,3.122632066484322e-33,-2.184764001491956e-33,1.561316033242161e-33
8.911119433679211,0.294066941311414,0.27218614685816483,0.1116717080996198,-0.21242901959423724,6.182705038531746e-07,3.1226739264242576e-33,-2.1773318938903693e-33,1.5613369632121288e-33
8.941123169146143,0.29505706458182274,0.2661774334971261,0.10951300723697958,-0.20860655240027207,6.203283541209523e-07,3.1225537905419724e-33,-2.1699523129165434e-33,1.5612768952709862e-33
8.971126904613078,0.29604718785223155,0.26025134656406645,0.10740141155359688,-0.20479729769945373,6.223541326486254e-07,3.1222735582976706e-33,-2.1626247742027142e-33,1.5611367791488353e-33
9.00113064008001,0.29703731112264037,0.2544093623827503,0.1053361972345301,-0.2010043867447796,6.243479154309514e-07,3.121835210638624e-33,-2.155348793383318e-33,1.560917605319312e-33
9.031134375546944,0.2980274343930492,0.248652874434032,0.10331662940190486,-0.19723084808762525,6.263097995270469e-07,3.121240807162354e-33,-2.1481238863917048e-33,1.560620403581177e-33
9.061138111013877,0.29901755766345794,0.24298316804929057,0.10134196697841999,-0.19347959339876775,6.282399027067514e-07,3.12049248305796e-33,-2.1409495697525073e-33,1.56024624152898e-33
9.091141846480811,0.30000768093386676,0.23740143594002902,0.09941146215230282,-0.18975342281065216,6.301383629916156e-07,3.119592445586321e-33,-2.1338253608406085e-33,1.5597962227931606e-33
9.121145581947744,0.3009978042042756,0.2319087666715102,0.09752436118526954,-0.18605501659397222,6.320053382698112e-07,3.1185429709945416e-33,-2.126750778143499e-33,1.5592714854972708e-33
9.151149317414678,0.3019879274746844,0.22650613834949848,0.09567990495781013,-0.1823869295169439,6.338410057113702e-07,3.117346400509061e-33,-2.1197253415343032e-33,1.5586732002545304e-33
9.18115305288161,0.30297805074509315,0.22119443513297457,0.0938773326302015,-0.17875159990311917,6.356455612990536e-07,3.116005136974176e-33,-2.1127485724865208e-33,1.558002568487088e-33
9.211156788348545,0.30396817401550197,0.21597441699729983,0.09211587653737943,-0.1751513283390046,6.37419219209561e-07,3.114521640824988e-33,-2.10581999433277e-33,1.557260820412494e-33
9.241160523815477,0.30495829728591073,0.2108467518044817,0.09039477138102178,-0.17158829864286598,6.391622111916382e-07,3.112898426123702e-33,-2.098939132490976e-33,1.556449213061851e-33
9.271164259282411,0.3059484205563196,0.20581198684114652,0.08871324682492723,-0.16806455690417205,6.408747859775359e-07,3.111138056834789e-33,-2.0921055146407408e-33,1.5555690284173946e-33
9.301167994749344,0.30693854382672836,0.20087056480117846,0.08707053363900798,-0.16458202235875682,6.425572085116718e-07,3.109243142287723e-33,-2.0853186710052843e-33,1.5546215711438616e-33
9.331171730216278,0.3079286670971372,0.19602282536601578,0.08546586496977802,-0.16114248814231627,6.442097593616828e-07,3.1072163336069606e-33,-2.0785781344464258e-33,1.5536081668034803e-33
9.36117546568321,0.30891879036754594,0.1912689873969702,0.08389846968856385,-0.15774760720669342,6.458327338952584e-07,3.105060319084503e-33,-2.0718834407472827e-33,1.5525301595422515e-33
9.391179201150145,0.3099089136379548,0.18660918242304075,0.08236758696912568,-0.15439891814220782,6.474264415979126e-07,3.1027778203166e-33,-2.0652341287226916e-33,1.5513889101583e-33
9.421182936617077,0.31089903690836357,0.18204341813327568,0.08087244979681456,-0.15109781611479572,6.489912053105769e-07,3.1003715880312456e-33,-2.0586297403899678e-33,1.5501857940156228e-33
9.451186672084011,0.3118891601787724,0.17757161464020962,0.07941230202255478,-0.14784558186306934,6.505273604021395e-07,3.0978443976853584e-33,-2.0520698211859947e-33,1.5489221988426792e-33
9.481190407550944,0.31287928344918114,0.17319358535737125,0.07798638844522003,-0.14464336621036944,6.52035254090976e-07,3.095199045852822e-33,-2.045553919989981e-33,1.547599522926411e-33
9.511194143017878,0.31386940671959,0.16890904301178955,0.07659395721264484,-0.14149219501860752,6.535152445330501e-07,3.092438345576291e-33,-2.0390815894128978e-33,1.5462191727881455e-33
9.54119787848481,0.3148595299899988,0.1647176179964789,0.0752342689520865,-0.13839298474157988,6.54967700145566e-07,3.0895651229178465e-33,-2.032652385774486e-33,1.5447825614589233e-33
9.571201613951745,0.3158496532604076,0.16061883089899665,0.07390658014929305,-0.13534651939104453,6.563929987397e-07,3.08658221267672e-33,-2.0262658693208256e-33,1.54329110633836e-33
9.601205349418677,0.31683977653081635,0.15661213363274706,0.07261016565589686,-0.1323534858668668,6.577915267499314e-07,3.083492454640169e-33,-2.0199216043048158e-33,1.5417462273200845e-33
9.631209084885612,0.3178298998012252,0.15269687770730372,0.07134429822567395,-0.1294144469994791,6.591636784949399e-07,3.080298690051918e-33,-2.0136191590214117e-33,1.540149345025959e-33
9.661212820352544,0.318820023071634,0.14887234221593332,0.07010826383975169,-0.12652986611765935,6.605098553071671e-07,3.0770037575345843e-33,-2.0073581060318685e-33,1.5385018787672921e-33
9.691216555819478,0.3198101463420428,0.14513773023960602,0.0689013576126082,-0.12370010436280278,6.618304648875831e-07,3.0736104901337136e-33,-2.0011380220655665e-33,1.5368052450668568e-33
9.72122029128641,0.32080026961245156,0.14149216242456011,0.06772287737774607,-0.12092541536005605,6.631259204371064e-07,3.07012171138253e-33,-1.9949584882657815e-33,1.535060855691265e-33
9.751224026753345,0.3217903928828604,0.1379347039718071,0.0665721392919152,-0.11820596964665027,6.643966399915344e-07,3.06654023237862e-33,-1.9888190901400338e-33,1.53327011618931e-33
9.781227762220277,0.3227805161532692,0.13446434623972964,0.0654484631875959,-0.11554183876357323,6.65643045690342e-07,3.0628688486101437e-33,-1.9827194176289875e-33,1.5314344243050719e-33
9.811231497687212,0.323770639423678,0.13108002262214313,0.0643511806914503,-0.11293300990597264,6.668655630527708e-07,3.059110336873719e-33,-1.9766590651854968e-33,1.5295551684368596e-33
9.841235233154144,0.32476076269408677,0.1277806103876988,0.0632796339612914,-0.11037938811907036,6.680646203039224e-07,3.0552674524773598e-33,-1.9706376317996182e-33,1.5276337262386799e-33
9.871238968621078,0.3257508859644956,0.12456493492137834,0.06223317597965888,-0.10788080066417448,6.692406477124787e-07,3.0513429265474546e-33,-1.9646547210314445e-33,1.5256714632737273e-33
9.90124270408801,0.3267410092349044,0.12143177394661075,0.061211170813294635,-0.1054370013975958,6.703940769509493e-07,3.04733946348709e-33,-1.958709941037197e-33,1.523669731743545e-33
9.931246439554945,0.3277311325053132,0.11837986169529456,0.060212993827599474,-0.10304767512869535,6.715253404795e-07,3.043259738587331e-33,-1.952802904588849e-33,1.5216298692936656e-33
9.961250175021878,0.328721255775722,0.11540789293929488,0.05923803179940994,-0.10071244187236425,6.726348709543367e-07,3.0391063957925973e-33,-1.9469332290874188e-33,1.5195531978962986e-33
9.991253910488812,0.3297113790461308,0.11251452713154754,0.0582856831414237,-0.09843086122634628,6.737231006612922e-07,3.0348820456198543e-33,-1.9411005365703167e-33,1.5174410228099271e-33
10.021257645955744,0.33070150231653955,0.10969839244505698,0.05735535808855064,-0.09620243667450439,6.747904609749439e-07,3.0305892632298298e-33,-1.935304453713491e-33,1.5152946316149149e-33
10.051261381422679,0.3316916255869484,0.10695808964725037,0.056446478806818974,-0.09402661975419346,6.758373818438116e-07,3.026230586649565e-33,-1.9295446118284095e-33,1.5131152933247825e-33
10.081265116889611,0.3326817488573572,0.10429219586342109,0.05555847947439967,-0.09190281413449697,6.768642913019348e-07,3.0218085151444765e-33,-1.9238206468541322e-33,1.5109042575722383e-33
10.111268852356545,0.333671872127766,0.10169926821652873,0.05469080633311068,-0.08983037959082159,6.778716150069641e-07,3.017325507737411e-33,-1.9181321993447415e-33,1.5086627538687054e-33
10.141272587823478,0.33466199539817476,0.09917784727870364,0.05384291765807439,-0.08780863581037379,6.788597758048143e-07,3.0127839818718848e-33,-1.9124789144523203e-33,1.5063919909359424e-33
10.171276323290412,0.33565211866858363,0.09672646047516145,0.05301428378237081,-0.08583686616360538,6.798291933207847e-07,3.00818631221608e-33,-1.9068604419057068e-33,1.50409315610804e-33
10.201280058757344,0.3366422419389924,0.09434362539399944,0.05220438714614929,-0.08391432139613465,6.807802835767087e-07,3.0035348296028067e-33,-1.9012764359857317e-33,1.5017674148014034e-33
10.231283794224279,0.3376323652094012,0.09202785287758591,0.0514127222639144,-0.08204022311887206,6.817134586339043e-07,2.998831820101592e-33,-1.8957265554970562e-33,1.499415910050796e-33
10.261287529691211,0.33862248847980997,0.08977764996111871,0.050638795669947764,-0.0802137671572362,6.826291262615676e-07,2.9940795242186608e-33,-1.890210463736761e-33,1.4970397621093304e-33
10.291291265158145,0.33961261175021884,0.08759152265860401,0.04988212584512939,-0.07843412675804128,6.835276896301262e-07,2.9892801362200564e-33,-1.8847278284599353e-33,1.4946400681100282e-33
10.321295000625078,0.3406027350206276,0.08546797856475084,0.04914224309223235,-0.07670045562021595,6.844095470290116e-07,2.9844358035730623e-33,-1.879278321842458e-33,1.4922179017865311e-33
10.351298736092012,0.3415928582910364,0.08340552932421472,0.04841868941563243,-0.07501189079998115,6.852750916082735e-07,2.979548626500984e-33,-1.873861620441091e-33,1.489774313250492e-33
10.381302471558945,0.3425829815614452,0.081402693020215,0.04771101846571407,-0.07336755554290772,6.861247111432124e-07,2.9746206576454607e-33,-1.868477405151444e-33,1.4873103288227303e-33
10.411306207025879,0.343573104831854,0.07945799635213613,0.04701879541259935,-0.07176656191040785,6.869587878213303e-07,2.9696539018310876e-33,-1.8631253611640008e-33,1.4848269509155438e-33
10.441309942492811,0.3445632281022628,0.07756997665650917,0.0463415968015273,-0.07020801325333664,6.877776980509063e-07,2.9646503159273085e-33,-1.8578051779182823e-33,1.4823251579636543e-33
10.471313677959746,0.3455533513726716,0.07573718378073725,0.045679010397495494,-0.06869100654085493,6.885818122904056e-07,2.9596118088022363e-33,-1.8525165490553233e-33,1.4798059044011181e-33
10.501317413426678,0.3465434746430804,0.07395818180163109,0.045030635004336295,-0.06721463453443721,6.89371494897918e-07,2.9545402413630937e-33,-1.8472591723686486e-33,1.4772701206815468e-33
10.531321148893612,0.3475335979134892,0.07223155059488484,0.044396080260879205,-0.06577798781199347,6.901471039998192e-07,2.949437426678128e-33,-1.8420327497537962e-33,1.474718713339064e-33
10.561324884360545,0.348523721183898,0.07055588733032718,0.04377496651036933,-0.06438015672165397,6.909089913777444e-07,2.9443051301744805e-33,-1.8368369871567758e-33,1.4721525650872402e-33
10.591328619827479,0.34951384445430683,0.0689298078003034,0.04316692462346306,-0.0630202331662387,6.916575023729896e-07,2.9391450699067447e-33,-1.8316715945216855e-33,1.4695725349533724e-33
10.621332355294411,0.3505039677247156,0.06735194761075702,0.04257159580361583,-0.061697312247852326,6.92392975807549e-07,2.9339589168914783e-33,-1.8265362857375105e-33,1.4669794584457391e-33
10.651336090761346,0.3514940909951244,0.06582096325024447,0.04198863138763122,-0.06041049378745297,6.931157439209376e-07,2.928748295502749e-33,-1.8214307785842215e-33,1.4643741477513746e-33
10.681339826228278,0.35248421426553317,0.06433553303917822,0.04141769263650694,-0.059158883720344106,6.93826132321953e-07,2.9235147839239724e-33,-1.816354794678311e-33,1.4617573919619862e-33
10.711343561695212,0.35347433753594204,0.06289435795604115,0.040858450499991955,-0.05794159536170597,6.945244599545608e-07,2.9182599146514933e-33,-1.8113080594178003e-33,1.4591299573257467e-33
10.741347297162145,0.3544644608063508,0.06149616239201964,0.0403105854374862,-0.05675775060122485,6.952110390770459e-07,2.9129851750453183e-33,-1.806290301926934e-33,1.4564925875226591e-33
10.77135103262908,0.3554545840767596,0.06013969479295072,0.03977378722278245,-0.055606480979002774,6.958861752535952e-07,2.9076920079225818e-33,-1.8013012550007867e-33,1.4538460039612909e-33
10.801354768096012,0.3564447073471684,0.05882372819404316,0.03924775473034524,-0.05448692864707016,6.965501673575543e-07,2.9023818121897662e-33,-1.7963406550497857e-33,1.4511909060948831e-33
10.831358503562946,0.35743483061757725,0.0575470606643816,0.038732195720893585,-0.05339824723434785,6.972033075855974e-07,2.8970559435097603e-33,-1.791408242044208e-33,1.4485279717548802e-33
10.861362239029878,0.358424953887986,0.056308515666129176,0.0382268266253176,-0.05233960261933941,6.978458814820629e-07,2.8917157149999944e-33,-1.7865037594587434e-33,1.4458578574999972e-33
10.891365974496813,0.3594150771583948,0.055106942328730917,0.03773137231062101,-0.0513101736078842,6.984781679727298e-07,2.886362397958033e-33,-1.7816269542171628e-33,1.4431811989790165e-33
10.921369709963745,0.3604052004288036,0.05394121566112236,0.03724556587799836,-0.050309152545790777,6.991004394073331e-07,2.8809972226112317e-33,-1.7767775766371633e-33,1.4404986113056159e-33
10.95137344543068,0.36139532369921246,0.05281023669462425,0.03676914846926498,-0.049335745856023405,6.997129616101157e-07,2.8756213788870994e-33,-1.7719553803756094e-33,1.4378106894435497e-33
10.981377180897613,0.36238544696962127,0.05171293255195176,0.03630186905560682,-0.04838917449188604,7.003159939377898e-07,2.870236017201393e-33,-1.7671601223741538e-33,1.4351180086006965e-33
11.011380916364546,0.36337557024003003,0.05064825645597839,0.03584348422785017,-0.0474686743218876,7.009097893442886e-07,2.8648422492610868e-33,-1.7623915628052584e-33,1.4324211246305434e-33
11.04138465183148,0.36436569351043885,0.04961518768303704,0.03539375798878214,-0.046573496450915214,7.014945944517145e-07,2.859441148879504e-33,-1.7576494650186705e-33,1.429720574439752e-33
11.071388387298413,0.3653558167808476,0.048612731464648826,0.034952461537229224,-0.04570290747930125,7.020706496269103e-07,2.8540337528010585e-33,-1.7529335954883882e-33,1.4270168764005293e-33
11.101392122765347,0.3663459400512565,0.0476399188448006,0.034519373065287455,-0.044856189710806925,7.026381890631104e-07,2.8486210615332095e-33,-1.7482437237601155e-33,1.4243105307666048e-33
11.13139585823228,0.36733606332166524,0.046695806495334335,0.034094277576794806,-0.044032641313963596,7.031974408661481e-07,2.8432040401833953e-33,-1.743579622399372e-33,1.4216020200916976e-33
11.161399593699214,0.36832618659207406,0.04577947648788557,0.03367696669192015,-0.04323157642866771,7.037486271447351e-07,2.8377836192988716e-33,-1.7389410669402458e-33,1.4188918096494358e-33
11.191403329166146,0.3693163098624828,0.04489003603004869,0.03326723845382404,-0.04245232522827118,7.042919641043551e-07,2.8323606957075913e-33,-1.7343278358347975e-33,1.4161803478537957e-33
11.22140706463308,0.3703064331328917,0.044026617169581825,0.03286489713889913,-0.041694233941203085,7.048276621443301e-07,2.8269361333583074e-33,-1.7297397104031236e-33,1.4134680666791537e-33
11.251410800100013,0.37129655640330045,0.04318837647118062,0.03246975306578566,-0.04095666483536998,7.053559259576463e-07,2.8215107641582846e-33,-1.7251764747841097e-33,1.4107553820791423e-33
11.281414535566947,0.37228667967370926,0.04237449466887578,0.03208162240703781,-0.040238996169269674,7.058769546331436e-07,2.8160853888070572e-33,-1.720637915886858e-33,1.4080426944035286e-33
11.31141827103388,0.373276802944118,0.04158417629233975,0.031700327024335784,-0.03954062211350013,7.063909417597031e-07,2.8106607776248824e-33,-1.716123823342868e-33,1.4053303888124412e-33
11.341422006500814,0.3742669262145269,0.04081664927297945,0.03132569429577196,-0.03886095264124541,7.068980755320965e-07,2.8052376713746306e-33,-1.7116339894589997e-33,1.4026188356873153e-33
11.371425741967746,0.37525704948493566,0.04007116453269923,0.03095755694468469,-0.03819941339267083,7.073985388581754e-07,2.7998167820759704e-33,-1.7071682091711893e-33,1.3999083910379852e-33
11.40142947743468,0.3762471727553445,0.039346995557721365,0.030595752872571255,-0.03755544551624691,7.07892509467099e-07,2.7943987938107936e-33,-1.7027262799989193e-33,1.3971993969053968e-33
11.431433212901613,0.37723729602575323,0.03864343796077567,0.030240124994351733,-0.03692850548984167,7.083801600183167e-07,2.788984363518934e-33,-1.6983080020004616e-33,1.394492181759467e-33
11.461436948368547,0.37822741929616205,0.037959809035837115,0.02989052107302105,-0.03631806492485399,7.088616582110423e-07,2.7835741217833136e-33,-1.6939131777288582e-33,1.3917870608916568e-33
11.49144068383548,0.37921754256657086,0.03729544729721376,0.029546793573197606,-0.03572361035142812,7.093371668939799e-07,2.7781686736037767e-33,-1.689541612188692e-33,1.3890843368018884e-33
11.521444419302414,0.3802076658369797,0.03664971201270003,0.02920879951336518,-0.0351446429887491,7.098068441750841e-07,2.772768599158966e-33,-1.685193112793663e-33,1.386384299579483e-33
11.551448154769346,0.38119778910738844,0.036021982732675255,0.028876400318655755,-0.03458067850281221,7.1027084353115e-07,2.7673744545556672e-33,-1.6808674893249388e-33,1.3836872272778336e-33
11.58145189023628,0.38218791237779726,0.03541165881558941,0.028549461677698923,-0.03403124675322023,7.107293139170356e-07,2.7619867725650632e-33,-1.676564553890286e-33,1.3809933862825316e-33
11.611455625703213,0.3831780356482061,0.03481815895176353,0.028227853403006414,-0.03349589153088369,7.111823998743423e-07,2.7566060633454942e-33,-1.6722841208839596e-33,1.3783030316727471e-33
11.641459361170147,0.3841681589186149,0.03424092069049813,0.027911449291254647,-0.03297417029031151,7.116302416393881e-07,2.7512328151512868e-33,-1.6680260069473534e-33,1.3756164075756434e-33
11.67146309663708,0.38515828218902365,0.033679399960755745,0.027600126995686845,-0.032465653871602815,7.120729752503265e-07,2.7458674950273685e-33,-1.6637900309304026e-33,1.3729337475136843e-33
11.701466832104014,0.38614840545943246,0.03313307059203703,0.027293767902393126,-0.031969926216105324,7.12510732653291e-07,2.7405105494894396e-33,-1.6595760138537645e-33,1.3702552747447198e-33
11.731470567570947,0.3871385287298413,0.03260142384033295,0.026992257006405763,-0.03148658407920839,7.12943641807441e-07,2.7351624051895012e-33,-1.6553837788717528e-33,1.3675812025947506e-33
11.76147430303788,0.3881286520002501,0.03208396791739812,0.026695482791506932,-0.03101523674002203,7.133718267887964e-07,2.729823469566554e-33,-1.6512131512360076e-33,1.364911734783277e-33
11.791478038504813,0.38911877527065886,0.03158022752426959,0.026403337113644086,-0.030555505708999224,7.137954078927618e-07,2.7244941314823662e-33,-1.6470639582598984e-33,1.3622470657411831e-33
11.821481773971747,0.3901088985410677,0.031089743393354678,0.02611571508551457,-0.03010702443681424,7.142145017352509e-07,2.719174761842226e-33,-1.642936029283636e-33,1.359587380921113e-33
11.85148550943868,0.39109902181147643,0.03061207183227252,0.025832514967845683,-0.02966943802043795,7.146292213523225e-07,2.7138657142006167e-33,-1.6388291956400954e-33,1.3569328571003083e-33
11.881489244905614,0.3920891450818853,0.030146784269165148,0.02555363806702783,-0.02924240290637267,7.150396762982848e-07,2.7085673253519094e-33,-1.6347432906213455e-33,1.3542836626759547e-33
11.911492980372547,0.39307926835229406,0.029693466808483646,0.025278988632569267,-0.028825586597265113,7.154459727421966e-07,2.703279915906076e-33,-1.630678149445886e-33,1.351639957953038e-33
11.941496715839481,0.3940693916227029,0.02925171979401348,0.02500847375768474,-0.028418667360231194,7.158482135627147e-07,2.6980037908494804e-33,-1.626633609226553e-33,1.3490018954247402e-33
11.971500451306413,0.39505951489311164,0.028821157379330213,0.024742003283134265,-0.028021333937321004,7.162464984412382e-07,2.6927392400908506e-33,-1.622609508939101e-33,1.3463696200454253e-33
12.001504186773348,0.3960496381635205,0.02840140710849415,0.024479489703109533,-0.02763328526039463,7.166409239533123e-07,2.68748653899251e-33,-1.61860568939143e-33,1.343743269496255e-33
12.03150792224028,0.3970397614339293,0.02799210950461319,0.024220848074563463,-0.027254230169004544,7.170315836582511e-07,2.682245948887026e-33,-1.6146219931934605e-33,1.341122974443513e-33
12.061511657707214,0.3980298847043381,0.02759291765955162,0.023965995933036634,-0.02688388712665097,7.174185681869699e-07,2.677017717579441e-33,-1.610658264727638e-33,1.3385088587897204e-33
12.091515393174147,0.39902000797474685,0.027203496836150014,0.023714853208872164,-0.0265219839435898,7.178019653280104e-07,2.6718020798353156e-33,-1.606714350120076e-33,1.3359010399176578e-33
12.121519128641081,0.4000101312451557,0.026823524079717942,0.02346734214590584,-0.026168257504191914,7.181818601117339e-07,2.666599257854715e-33,-1.6027900972122973e-33,1.3332996289273575e-33
12.151522864108014,0.4010002545155645,0.02645268783829735,0.02322338722293755,-0.025822453498693148,7.185583348926777e-07,2.661409461732374e-33,-1.598885355533584e-33,1.330704730866187e-33
12.181526599574948,0.4019903777859733,0.026090687593030973,0.022982915077516507,-0.025484326160501378,7.189314694300628e-07,2.6562328899042238e-33,-1.5949999762739e-33,1.3281164449521119e-33
12.21153033504188,0.40298050105638206,0.025737233499694416,0.022745854431729284,-0.025153638010031655,7.193013409664497e-07,2.6510697295805203e-33,-1.591133812257388e-33,1.3255348647902602e-33
