radius_m,radius_mpc,attractive_acceleration_m_s2,lambda_acceleration_m_s2,net_acceleration_m_s2
6.384530319958193943e+22,2.069085363375012143e+00,-3.255868524715340864e-14,2.086595314743178097e-13,1.761008462271644137e-13
6.399255553457792431e+22,2.073857486550785278e+00,-3.240901701492337198e-14,2.091407822741255078e-13,1.767317652592021484e-13
6.414014749127005857e+22,2.078640616116149697e+00,-3.226003678896777954e-14,2.096231430272178119e-13,1.773631062382500260e-13
6.428807985295925235e+22,2.083434777456159015e+00,-3.211174140660730053e-14,2.101066162935827054e-13,1.779948748869754112e-13
6.443635340475309543e+22,2.088239996014417343e+00,-3.196412771970096986e-14,2.105912046391125121e-13,1.786270769194115422e-13
6.458496893356995091e+22,2.093056297293212076e+00,-3.181719259457941264e-14,2.110769106356177791e-13,1.792597180410383601e-13
6.473392722814303207e+22,2.097883706853646224e+00,-3.167093291197845363e-14,2.115637368608401771e-13,1.798928039488617234e-13
6.488322907902478962e+22,2.102722250315779196e+00,-3.152534556697266995e-14,2.120516858984671160e-13,1.805263403314944397e-13
6.503287527859096335e+22,2.107571953358760464e+00,-3.138042746890962527e-14,2.125407603381448464e-13,1.811603328692352275e-13
6.518286662104476811e+22,2.112432841720962795e+00,-3.123617554134429341e-14,2.130309627754921671e-13,1.817947872341478800e-13
6.533320390242122229e+22,2.117304941200124802e+00,-3.109258672197362076e-14,2.135222958121146870e-13,1.824297090901410599e-13
6.548388792059134214e+22,2.122188277653484612e+00,-3.094965796257155567e-14,2.140147620556182302e-13,1.830651040930466809e-13
6.563491947526623540e+22,2.127082876997914429e+00,-3.080738622892445653e-14,2.145083641196226692e-13,1.837009778906982127e-13
6.578629936800155566e+22,2.131988765210063530e+00,-3.066576850076651879e-14,2.150031046237760106e-13,1.843373361230094918e-13
6.593802840220164633e+22,2.136905968326494154e+00,-3.052480177171571312e-14,2.154989861937682792e-13,1.849741844220525724e-13
6.609010738312376012e+22,2.141834512443816063e+00,-3.038448304921003281e-14,2.159960114613451747e-13,1.856115284121351482e-13
6.624253711788245464e+22,2.146774423718830871e+00,-3.024480935444385485e-14,2.164941830643224104e-13,1.862493737098785556e-13
6.639531841545377835e+22,2.151725728368666601e+00,-3.010577772230477418e-14,2.169935036465994703e-13,1.868877259242946899e-13
6.654845208667962422e+22,2.156688452670919798e+00,-2.996738520131062109e-14,2.174939758581737965e-13,1.875265906568631754e-13
6.670193894427193246e+22,2.161662622963790081e+00,-2.982962885354689507e-14,2.179956023551544457e-13,1.881659735016075506e-13
6.685577980281715320e+22,2.166648265646227145e+00,-2.969250575460422389e-14,2.184983857997769324e-13,1.888058800451727148e-13
6.700997547878050798e+22,2.171645407178066201e+00,-2.955601299351641599e-14,2.190023288604168606e-13,1.894463158669004572e-13
6.716452679051018397e+22,2.176654074080166090e+00,-2.942014767269868945e-14,2.195074342116037066e-13,1.900872865389050109e-13
6.731943455824191422e+22,2.181674292934556725e+00,-2.928490690788603991e-14,2.200137045340359149e-13,1.907287976261498686e-13
6.747469960410322226e+22,2.186706090384576306e+00,-2.915028782807205018e-14,2.205211425145946806e-13,1.913708546865226304e-13
6.763032275211768352e+22,2.191749493135010329e+00,-2.901628757544803438e-14,2.210297508463579099e-13,1.920134632709098755e-13
6.778630482820949711e+22,2.196804527952239017e+00,-2.888290330534223252e-14,2.215395322286150625e-13,1.926566289232728426e-13
6.794264666020773049e+22,2.201871221664375877e+00,-2.875013218615950999e-14,2.220504893668811120e-13,1.933003571807215957e-13
6.809934907785069829e+22,2.206949601161407593e+00,-2.861797139932127158e-14,2.225626249729109341e-13,1.939446535735896688e-13
6.825641291279049215e+22,2.212039693395343676e+00,-2.848641813920550177e-14,2.230759417647138978e-13,1.945895236255084086e-13
6.841383899859733447e+22,2.217141525380354583e+00,-2.835546961308728142e-14,2.235904424665682793e-13,1.952349728534809884e-13
6.857162817076385651e+22,2.222255124192912934e+00,-2.822512304107960747e-14,2.241061298090352216e-13,1.958810067679556142e-13
6.872978126670979609e+22,2.227380516971944058e+00,-2.809537565607416210e-14,2.246230065289739315e-13,1.965276308728997663e-13
6.888829912578630930e+22,2.232517730918966326e+00,-2.796622470368267508e-14,2.251410753695559669e-13,1.971748506658733044e-13
6.904718258928031577e+22,2.237666793298231926e+00,-2.783766744217856073e-14,2.256603390802793734e-13,1.978226716381008158e-13
6.920643250041914602e+22,2.242827731436877858e+00,-2.770970114243853905e-14,2.261808004169838308e-13,1.984710992745453012e-13
6.936604970437500417e+22,2.248000572725069368e+00,-2.758232308788472069e-14,2.267024621418652433e-13,1.991201390539805226e-13
6.952603504826922933e+22,2.253185344616139840e+00,-2.745553057442712739e-14,2.272253270234896995e-13,1.997697964490625689e-13
6.968638938117711908e+22,2.258382074626745339e+00,-2.732932091040601049e-14,2.277493978368092243e-13,2.004200769264032138e-13
6.984711355413220767e+22,2.263590790337004499e+00,-2.720369141653490149e-14,2.282746773631757639e-13,2.010709859466408750e-13
7.000820842013079581e+22,2.268811519390645071e+00,-2.707863942584371303e-14,2.288011683903560289e-13,2.017225289645123064e-13
7.016967483413659805e+22,2.274044289495153581e+00,-2.695416228362204197e-14,2.293288737125465901e-13,2.023747114289245418e-13
7.033151365308519704e+22,2.279289128421920996e+00,-2.683025734736286042e-14,2.298577961303884941e-13,2.030275387830256274e-13
7.049372573588864054e+22,2.284546064006391486e+00,-2.670692198670639937e-14,2.303879384509822586e-13,2.036810164642758592e-13
7.065631194343982026e+22,2.289815124148203207e+00,-2.658415358338443301e-14,2.309193034879023112e-13,2.043351499045178845e-13
7.081927313861737080e+22,2.295096336811348170e+00,-2.646194953116444318e-14,2.314518940612126912e-13,2.049899445300482417e-13
7.098261018628997304e+22,2.300389730024311685e+00,-2.634030723579451897e-14,2.319857129974815391e-13,2.056454057616870328e-13
7.114632395332098458e+22,2.305695331880222021e+00,-2.621922411494823114e-14,2.325207631297958897e-13,2.063015390148476711e-13
7.131041530857319616e+22,2.311013170537004058e+00,-2.609869759816970849e-14,2.330570472977773730e-13,2.069583496996076645e-13
7.147488512291331113e+22,2.316343274217526282e+00,-2.597872512681916540e-14,2.335945683475967553e-13,2.076158432207775805e-13
7.163973426921649209e+22,2.321685671209745561e+00,-2.585930415401864085e-14,2.341333291319889332e-13,2.082740249779702892e-13
7.180496362237120951e+22,2.327040389866866565e+00,-2.574043214459777211e-14,2.346733325102686354e-13,2.089329003656708632e-13
7.197057405928377994e+22,2.332407458607487438e+00,-2.562210657504004806e-14,2.352145813483454675e-13,2.095924747733054163e-13
7.213656645888287913e+22,2.337786905915746782e+00,-2.550432493342934968e-14,2.357570785187383014e-13,2.102527535853089581e-13
7.230294170212447447e+22,2.343178760341483091e+00,-2.538708471939642426e-14,2.363008269005917843e-13,2.109137421811953695e-13
7.246970067199632972e+22,2.348583050500380853e+00,-2.527038344406592756e-14,2.368458293796907777e-13,2.115754459356248533e-13
7.263684425352265230e+22,2.353999805074121543e+00,-2.515421863000362066e-14,2.373920888484758069e-13,2.122378702184721925e-13
7.280437333376892509e+22,2.359429052810539496e+00,-2.503858781116367404e-14,2.379396082060585603e-13,2.129010203948948831e-13
7.297228880184661246e+22,2.364870822523774674e+00,-2.492348853283633450e-14,2.384883903582374397e-13,2.135649018254011147e-13
7.314059154891764820e+22,2.370325143094418774e+00,-2.480891835159594561e-14,2.390384382175123021e-13,2.142295198659163628e-13
7.330928246819949380e+22,2.375792043469678205e+00,-2.469487483524887970e-14,2.395897547031007169e-13,2.148948798678518246e-13
7.347836245496971028e+22,2.381271552663522417e+00,-2.458135556278200313e-14,2.401423427409532633e-13,2.155609871781712634e-13
7.364783240657056353e+22,2.386763699756834445e+00,-2.446835812431138775e-14,2.406962052637682727e-13,2.162278471394568944e-13
7.381769322241413297e+22,2.392268513897573889e+00,-2.435588012103090872e-14,2.412513452110086911e-13,2.168954650899777950e-13
7.398794580398678265e+22,2.397786024300924801e+00,-2.424391916516153965e-14,2.418077655289166703e-13,2.175638463637551338e-13
7.415859105485416091e+22,2.403316260249455105e+00,-2.413247287990049637e-14,2.423654691705298242e-13,2.182329962906293184e-13
7.432962988066572180e+22,2.408859251093264930e+00,-2.402153889937098957e-14,2.429244590956962243e-13,2.189029201963252252e-13
7.450106318915984215e+22,2.414415026250151808e+00,-2.391111486857177251e-14,2.434847382710907058e-13,2.195736234025189428e-13
7.467289189016852759e+22,2.419983615205762550e+00,-2.380119844332722812e-14,2.440463096702308229e-13,2.202451112269036074e-13
7.484511689562205979e+22,2.425565047513745132e+00,-2.369178729023772762e-14,2.446091762734914890e-13,2.209173889832537740e-13
7.501773911955410518e+22,2.431159352795912998e+00,-2.358287908662990703e-14,2.451733410681219913e-13,2.215904619814920842e-13
7.519075947810647127e+22,2.436766560742400500e+00,-2.347447152050744220e-14,2.457388070482614903e-13,2.222643355277540418e-13
7.536417888953382941e+22,2.442386701111814773e+00,-2.336656229050203224e-14,2.463055772149544185e-13,2.229390149244523831e-13
7.553799827420882351e+22,2.448019803731401378e+00,-2.325914910582442064e-14,2.468736545761669892e-13,2.236145054703425591e-13
7.571221855462680953e+22,2.453665898497199294e+00,-2.315222968621582988e-14,2.474430421468032016e-13,2.242908124605873591e-13
7.588684065541067899e+22,2.459325015374195900e+00,-2.304580176189961371e-14,2.480137429487200368e-13,2.249679411868204231e-13
7.606186550331602633e+22,2.464997184396493957e+00,-2.293986307353292207e-14,2.485857600107446238e-13,2.256458969372116985e-13
7.623729402723586330e+22,2.470682435667465704e+00,-2.283441137215882985e-14,2.491590963686896378e-13,2.263246849965308016e-13
7.641312715820546759e+22,2.476380799359910068e+00,-2.272944441915868655e-14,2.497337550653691534e-13,2.270043106462104542e-13
7.658936582940756699e+22,2.482092305716220082e+00,-2.262495998620439333e-14,2.503097391506154567e-13,2.276847791644110823e-13
7.676601097617725509e+22,2.487816985048540541e+00,-2.252095585521118810e-14,2.508870516812953525e-13,2.283660958260841770e-13
7.694306353600663860e+22,2.493554867738922542e+00,-2.241742981829067679e-14,2.514656957213250582e-13,2.290482659030343940e-13
7.712052444855025638e+22,2.499305984239494904e+00,-2.231437967770375092e-14,2.520456743416881265e-13,2.297312946639843535e-13
7.729839465562979382e+22,2.505070365072620486e+00,-2.221180324581407009e-14,2.526269906204508444e-13,2.304151873746367901e-13
7.747667510123909926e+22,2.510848040831056061e+00,-2.210969834504160435e-14,2.532096476427784388e-13,2.310999492977368534e-13
7.765536673154931779e+22,2.516639042178119734e+00,-2.200806280781636280e-14,2.537936485009520411e-13,2.317855856931356720e-13
7.783447049491382377e+22,2.522443399847852152e+00,-2.190689447653239669e-14,2.543789962943848927e-13,2.324721018178525024e-13
7.801398734187315331e+22,2.528261144645173708e+00,-2.180619120350208017e-14,2.549656941296380976e-13,2.331595029261360206e-13
7.819391822516033946e+22,2.534092307446059067e+00,-2.170595085091032168e-14,2.555537451204384944e-13,2.338477942695281885e-13
7.837426409970566011e+22,2.539936919197691267e+00,-2.160617129076939691e-14,2.561431523876938027e-13,2.345369810969243837e-13
7.855502592264193966e+22,2.545795010918632251e+00,-2.150685040487360508e-14,2.567339190595102431e-13,2.352270686546366601e-13
7.873620465330939757e+22,2.551666613698981401e+00,-2.140798608475445217e-14,2.573260482712081373e-13,2.359180621864536757e-13
7.891780125326096676e+22,2.557551758700546962e+00,-2.130957623163575529e-14,2.579195431653395794e-13,2.366099669337038020e-13
7.909981668626734357e+22,2.563450477157009910e+00,-2.121161875638911301e-14,2.585144068917045404e-13,2.373027881353154053e-13
7.928225191832185314e+22,2.569362800374082489e+00,-2.111411157948971661e-14,2.591106426073672265e-13,2.379965310278775320e-13
7.946510791764600265e+22,2.575288759729686294e+00,-2.101705263097193395e-14,2.597082534766738001e-13,2.386912008457018567e-13
7.964838565469434675e+22,2.581228386674110808e+00,-2.092043985038555619e-14,2.603072426712686365e-13,2.393868028208830645e-13
7.983208610215953747e+22,2.587181712730179495e+00,-2.082427118675207589e-14,2.609076133701105806e-13,2.400833421833585268e-13
8.001621023497781038e+22,2.593148769493423433e+00,-2.072854459852098731e-14,2.615093687594910216e-13,2.407808241609700470e-13
8.020075903033400099e+22,2.599129588632245635e+00,-2.063325805352653473e-14,2.621125120330501498e-13,2.414792539795236372e-13
8.038573346766652755e+22,2.605124201888084468e+00,-2.053840952894467851e-14,2.627170463917934656e-13,2.421786368628487902e-13
8.057113452867294436e+22,2.611132641075590399e+00,-2.044399701124995389e-14,2.633229750441096521e-13,2.428789780328597203e-13
8.075696319731497488e+22,2.617154938082791649e+00,-2.035001849617284405e-14,2.639303012057871856e-13,2.435802827096143321e-13
8.094322045982362881e+22,2.623191124871258051e+00,-2.025647198865724792e-14,2.645390281000311473e-13,2.442825561113738963e-13
8.112990730470468826e+22,2.629241233476280470e+00,-2.016335550281803948e-14,2.651491589574808943e-13,2.449858034546628769e-13
8.131702472274375764e+22,2.635305296007033782e+00,-2.007066706189898042e-14,2.657606970162268208e-13,2.456900299543278499e-13
8.150457370701153174e+22,2.641383344646747400e+00,-1.997840469823076221e-14,2.663736455218273729e-13,2.463952408235966233e-13
8.169255525286923154e+22,2.647475411652880695e+00,-1.988656645318914916e-14,2.669880077273269707e-13,2.471014412741378121e-13
8.188097035797370451e+22,2.653581529357291302e+00,-1.979515037715349693e-14,2.676037868932726193e-13,2.478086365161191003e-13
8.206982002228272615e+22,2.659701730166403433e+00,-1.970415452946535000e-14,2.682209862877311247e-13,2.485168317582657557e-13
8.225910524806046941e+22,2.665836046561386397e+00,-1.961357697838716210e-14,2.688396091863072182e-13,2.492260322079200529e-13
8.244882703988267208e+22,2.671984511098323356e+00,-1.952341580106138907e-14,2.694596588721601673e-13,2.499362430710987782e-13
8.263898640464210611e+22,2.678147156408385854e+00,-1.943366908346955331e-14,2.700811386360219002e-13,2.506474695525523500e-13
8.282958435155364440e+22,2.684324015198001234e+00,-1.934433492039180041e-14,2.707040517762133637e-13,2.513597168558215665e-13
8.302062189215996497e+22,2.690515120249034720e+00,-1.925541141536624128e-14,2.713284015986633046e-13,2.520729901832970791e-13
8.321210004033676876e+22,2.696720504418959941e+00,-1.916689668064879285e-14,2.719541914169251824e-13,2.527872947362763927e-13
8.340401981229799729e+22,2.702940200641028579e+00,-1.907878883717316384e-14,2.725814245521944364e-13,2.535026357150212694e-13
8.359638222660152014e+22,2.709174241924452442e+00,-1.899108601451083114e-14,2.732101043333268121e-13,2.542190183188159905e-13
8.378918830415441979e+22,2.715422661354576661e+00,-1.890378635083139167e-14,2.738402340968557797e-13,2.549364477460244070e-13
8.398243906821824289e+22,2.721685492093049774e+00,-1.881688799286311931e-14,2.744718171870097497e-13,2.556549291941466367e-13
8.417613554441467095e+22,2.727962767378007580e+00,-1.873038909585350293e-14,2.751048569557306021e-13,2.563744678598771244e-13
8.437027876073098969e+22,2.734254520524247667e+00,-1.864428782353007157e-14,2.757393567626912555e-13,2.570950689391611871e-13
8.456486974752515582e+22,2.740560784923398607e+00,-1.855858234806159825e-14,2.763753199753126817e-13,2.578167376272511055e-13
8.475990953753175287e+22,2.746881594044108255e+00,-1.847327085001906712e-14,2.770127499687830904e-13,2.585394791187640328e-13
8.495539916586724255e+22,2.753216981432216492e+00,-1.838835151833716131e-14,2.776516501260751457e-13,2.592632986077379844e-13
8.515133967003531660e+22,2.759566980710928430e+00,-1.830382255027588322e-14,2.782920238379634845e-13,2.599882012876876266e-13
8.534773208993273532e+22,2.765931625581002251e+00,-1.821968215138210548e-14,2.789338745030437510e-13,2.607141923516616297e-13
8.554457746785457878e+22,2.772310949820921966e+00,-1.813592853545163934e-14,2.795772055277498119e-13,2.614412769922981536e-13
8.574187684849985048e+22,2.778704987287075934e+00,-1.805255992449125576e-14,2.802220203263720839e-13,2.621694604018808376e-13
8.593963127897708089e+22,2.785113771913940717e+00,-1.796957454868092419e-14,2.808683223210757088e-13,2.628987477723947909e-13
8.613784180880989749e+22,2.791537337714260492e+00,-1.788697064633622813e-14,2.815161149419190316e-13,2.636291442955827845e-13
8.633650948994239352e+22,2.797975718779222021e+00,-1.780474646387106461e-14,2.821654016268707665e-13,2.643606551629997271e-13
8.653563537674498317e+22,2.804428949278642946e+00,-1.772290025576029632e-14,2.828161858218295350e-13,2.650932855660692608e-13
8.673522052601988776e+22,2.810897063461150314e+00,-1.764143028450273200e-14,2.834684709806414358e-13,2.658270406961386912e-13
8.693526599700657157e+22,2.817380095654358207e+00,-1.756033482058433711e-14,2.841222605651180684e-13,2.665619257445337155e-13
8.713577285138766417e+22,2.823878080265057378e+00,-1.747961214244136561e-14,2.847775580450558193e-13,2.672979459026144632e-13
8.733674215329444659e+22,2.830391051779393319e+00,-1.739926053642390197e-14,2.854343668982537343e-13,2.680351063618298197e-13
8.753817496931248846e+22,2.836919044763050568e+00,-1.731927829675945681e-14,2.860926906105319466e-13,2.687734123137725087e-13
8.774007236848723480e+22,2.843462093861432560e+00,-1.723966372551681817e-14,2.867525326757500033e-13,2.695128689502331630e-13
8.794243542232987809e+22,2.850020233799851699e+00,-1.716041513256989956e-14,2.874138965958260505e-13,2.702534814632561635e-13
8.814526520482292826e+22,2.856593499383711876e+00,-1.708153083556191938e-14,2.880767858807549080e-13,2.709952550451930044e-13
8.834856279242583310e+22,2.863181925498686553e+00,-1.700300915986971599e-14,2.887412040486266482e-13,2.717381948887569196e-13
8.855232926408085026e+22,2.869785547110914159e+00,-1.692484843856813224e-14,2.894071546256455796e-13,2.724823061870774599e-13
8.875656570121876826e+22,2.876404399267178835e+00,-1.684704701239463662e-14,2.900746411461491284e-13,2.732275941337545138e-13
8.896127318776439269e+22,2.883038517095091180e+00,-1.676960322971418740e-14,2.907436671526255601e-13,2.739740639229113696e-13
8.916645281014261953e+22,2.889687935803284979e+00,-1.669251544648406524e-14,2.914142361957341237e-13,2.747217207492500489e-13
8.937210565728410586e+22,2.896352690681598840e+00,-1.661578202621898022e-14,2.920863518343232266e-13,2.754705698081042684e-13
8.957823282063085666e+22,2.903032817101259599e+00,-1.653940133995643147e-14,2.927600176354489639e-13,2.762206162954925514e-13
8.978483539414228140e+22,2.909728350515077278e+00,-1.646337176622201616e-14,2.934352371743948588e-13,2.769718654081728553e-13
8.999191447430096539e+22,2.916439326457631598e+00,-1.638769169099500362e-14,2.941120140346905930e-13,2.777243223436955831e-13
9.019947116011815594e+22,2.923165780545452286e+00,-1.631235950767422818e-14,2.947903518081301318e-13,2.784779923004558878e-13
9.040750655314012091e+22,2.929907748477222018e+00,-1.623737361704376737e-14,2.954702540947923732e-13,2.792328804777486027e-13
9.061602175745360134e+22,2.936665266033956279e+00,-1.616273242723913770e-14,2.961517245030589700e-13,2.799889920758198386e-13
9.082501787969175054e+22,2.943438369079192096e+00,-1.608843435371347456e-14,2.968347666496337673e-13,2.807463322959202990e-13
9.103449602904017391e+22,2.950227093559186997e+00,-1.601447781920383843e-14,2.975193841595625932e-13,2.815049063403587453e-13
9.124445731724264997e+22,2.957031475503103302e+00,-1.594086125369778926e-14,2.982055806662518890e-13,2.822647194125540997e-13
9.145490285860696883e+22,2.963851551023197306e+00,-1.586758309440007129e-14,2.988933598114878432e-13,2.830257767170877499e-13
9.166583377001110621e+22,2.970687356315018679e+00,-1.579464178569934835e-14,2.995827252454564861e-13,2.837880834597571157e-13
9.187725117090896124e+22,2.977538927657597867e+00,-1.572203577913526108e-14,3.002736806267624703e-13,2.845516448476271966e-13
9.208915618333621171e+22,2.984406301413634832e+00,-1.564976353336556290e-14,3.009662296224483068e-13,2.853164660890827249e-13
9.230154993191652164e+22,2.991289514029700225e+00,-1.557782351413331612e-14,3.016603759080146098e-13,2.860825523938812779e-13
9.251443354386736297e+22,2.998188602036424122e+00,-1.550621419423438763e-14,3.023561231674388786e-13,2.868499089732044721e-13
9.272780814900600504e+22,3.005103602048690981e+00,-1.543493405348501096e-14,3.030534750931955909e-13,2.876185410397105705e-13
9.294167487975545373e+22,3.012034550765830598e+00,-1.536398157868953454e-14,3.037524353862749842e-13,2.883884538075854244e-13
9.315603487115057509e+22,3.018981484971818396e+00,-1.529335526360826452e-14,3.044530077562036544e-13,2.891596524925953836e-13
9.337088926084415200e+22,3.025944441535469931e+00,-1.522305360892548435e-14,3.051551959210638927e-13,2.899321423121383895e-13
9.358623918911263867e+22,3.032923457410628743e+00,-1.515307512221770473e-14,3.058590036075128704e-13,2.907059284852951688e-13
9.380208579886263671e+22,3.039918569636374190e+00,-1.508341831792184413e-14,3.065644345508034395e-13,2.914810162328815891e-13
9.401843023563663291e+22,3.046929815337211078e+00,-1.501408171730381630e-14,3.072714924948031667e-13,2.922574107774993473e-13
9.423527364761913970e+22,3.053957231723264609e+00,-1.494506384842710209e-14,3.079801811920143260e-13,2.930351173435872145e-13
9.445261718564291949e+22,3.061000856090484668e+00,-1.487636324612146006e-14,3.086905044035941441e-13,2.938141411574726840e-13
9.467046200319500773e+22,3.068060725820840773e+00,-1.480797845195186114e-14,3.094024658993745409e-13,2.945944874474226608e-13
9.488880925642271909e+22,3.075136878382515260e+00,-1.473990801418754948e-14,3.101160694578818194e-13,2.953761614436942510e-13
9.510766010414002287e+22,3.082229351330111111e+00,-1.467215048777116334e-14,3.108313188663575169e-13,2.961591683785863599e-13
9.532701570783358275e+22,3.089338182304847358e+00,-1.460470443428807989e-14,3.115482179207778931e-13,2.969435134864898259e-13
9.554687723166872948e+22,3.096463409034753589e+00,-1.453756842193594943e-14,3.122667704258738219e-13,2.977292020039378567e-13
9.576724584249600403e+22,3.103605069334880007e+00,-1.447074102549417910e-14,3.129869801951519960e-13,2.985162391696578295e-13
9.598812270985713025e+22,3.110763201107493270e+00,-1.440422082629374474e-14,3.137088510509143645e-13,2.993046302246206166e-13
9.620950900599113856e+22,3.117937842342271892e+00,-1.433800641218711006e-14,3.144323868242781761e-13,3.000943804120910724e-13
9.643140590584079162e+22,3.125129031116518963e+00,-1.427209637751817416e-14,3.151575913551971336e-13,3.008854949776789752e-13
9.665381458705882546e+22,3.132336805595358875e+00,-1.420648932309243528e-14,3.158844684924816892e-13,3.016779791693892618e-13
9.687673623001385507e+22,3.139561204031934949e+00,-1.414118385614739272e-14,3.166130220938182299e-13,3.024718382376708483e-13
9.710017201779711882e+22,3.146802264767621704e+00,-1.407617859032282727e-14,3.173432560257914433e-13,3.032670774354686318e-13
9.732412313622843438e+22,3.154060026232222924e+00,-1.401147214563147613e-14,3.180751741639033511e-13,3.040637020182718576e-13
9.754859077386262440e+22,3.161334526944176826e+00,-1.394706314842969989e-14,3.188087803925946147e-13,3.048617172441649085e-13
9.777357612199570729e+22,3.168625805510757676e+00,-1.388295023138834516e-14,3.195440786052647300e-13,3.056611283738763786e-13
9.799908037467133968e+22,3.175933900628286288e+00,-1.381913203346368926e-14,3.202810727042930303e-13,3.064619406708293584e-13
9.822510472868720856e+22,3.183258851082332974e+00,-1.375560719986853318e-14,3.210197666010595371e-13,3.072641594011910134e-13
9.845165038360108781e+22,3.190600695747917825e+00,-1.369237438204352176e-14,3.217601642159647511e-13,3.080677898339212530e-13
9.867871854173756588e+22,3.197959473589727430e+00,-1.362943223762841341e-14,3.225022694784518668e-13,3.088728372408234708e-13
9.890631040819425339e+22,3.205335223662315602e+00,-1.356677943043363372e-14,3.232460863270266643e-13,3.096793068965930116e-13
9.913442719084802422e+22,3.212727985110306328e+00,-1.350441463041194911e-14,3.239916187092783601e-13,3.104872040788663968e-13
9.936307010036181028e+22,3.220137797168611815e+00,-1.344233651363013088e-14,3.247388705819013677e-13,3.112965340682712558e-13
9.959224035019072523e+22,3.227564699162635442e+00,-1.338054376224092546e-14,3.254878459107156938e-13,3.121073021484747431e-13
9.982193915658849013e+22,3.235008730508474706e+00,-1.331903506445508928e-14,3.262385486706875880e-13,3.129195136062325113e-13
1.000521677386140940e+23,3.242469930713142379e+00,-1.325780911451347884e-14,3.269909828459516050e-13,3.137331737314381372e-13
1.002829273181382026e+23,3.249948339374768125e+00,-1.319686461265935226e-14,3.277451524298314062e-13,3.145482878171720445e-13
1.005142191198493831e+23,3.257443996182807222e+00,-1.313620026511084433e-14,3.285010614248602062e-13,3.153648611597493651e-13
1.007460443712610328e+23,3.264956940918258166e+00,-1.307581478403338477e-14,3.292587138428032904e-13,3.161828990587699214e-13
1.009784043027176201e+23,3.272487213453870503e+00,-1.301570688751243679e-14,3.300181137046784117e-13,3.170024068171659876e-13
1.012113001474011777e+23,3.280034853754351776e+00,-1.295587529952628771e-14,3.307792650407770456e-13,3.178233897412507563e-13
1.014447331413380301e+23,3.287599901876586905e+00,-1.289631874991891369e-14,3.315421718906865540e-13,3.186458531407676150e-13
1.016787045234052862e+23,3.295182397969849575e+00,-1.283703597437303857e-14,3.323068383033111373e-13,3.194698023289381082e-13
1.019132155353372819e+23,3.302782382276007844e+00,-1.277802571438332048e-14,3.330732683368929887e-13,3.202952426225096477e-13
1.021482674217323583e+23,3.310399895129747971e+00,-1.271928671722959213e-14,3.338414660590344579e-13,3.211221793418048895e-13
1.023838614300594547e+23,3.318034976958784021e+00,-1.266081773595026669e-14,3.346114355467196090e-13,3.219506178107693423e-13
1.026199988106644507e+23,3.325687668284067477e+00,-1.260261752931594096e-14,3.353831808863350716e-13,3.227805633570191291e-13
1.028566808167772292e+23,3.333358009720011506e+00,-1.254468486180293220e-14,3.361567061736927606e-13,3.236120213118898079e-13
1.030939087045180187e+23,3.341046041974701453e+00,-1.248701850356713375e-14,3.369320155140509284e-13,3.244449970104837788e-13
1.033316837329042208e+23,3.348751805850112007e+00,-1.242961723041785954e-14,3.377091130221364304e-13,3.252794957917185503e-13
1.035700071638568870e+23,3.356475342242319027e+00,-1.237247982379191422e-14,3.384880028221657275e-13,3.261155229983737927e-13
1.038088802622076638e+23,3.364216692141725140e+00,-1.231560507072765699e-14,3.392686890478679079e-13,3.269530839771402604e-13
1.040483042957054370e+23,3.371975896633273351e+00,-1.225899176383926900e-14,3.400511758425059426e-13,3.277921840786666941e-13
1.042882805350228411e+23,3.379752996896659312e+00,-1.220263870129117998e-14,3.408354673588984956e-13,3.286328286576073298e-13
1.045288102537633559e+23,3.387548034206560477e+00,-1.214654468677246504e-14,3.416215677594424915e-13,3.294750230726700123e-13
1.047698947284678832e+23,3.395361049932850595e+00,-1.209070852947149382e-14,3.424094812161351788e-13,3.303187726866637039e-13
1.050115352386213406e+23,3.403192085540811984e+00,-1.203512904405069638e-14,3.431992119105955358e-13,3.311640828665448315e-13
1.052537330666598920e+23,3.411041182591369125e+00,-1.197980505062129128e-14,3.439907640340875457e-13,3.320109589834662592e-13
1.054964894979773568e+23,3.418908382741300045e+00,-1.192473537471833073e-14,3.447841417875416536e-13,3.328594064128233323e-13
1.057398058209321723e+23,3.426793727743457030e+00,-1.186991884727574106e-14,3.455793493815771317e-13,3.337094305343013859e-13
1.059836833268542724e+23,3.434697259446994000e+00,-1.181535430460149095e-14,3.463763910365247992e-13,3.345610367319233035e-13
1.062281233100519663e+23,3.442619019797585889e+00,-1.176104058835288268e-14,3.471752709824494381e-13,3.354142303940965712e-13
1.064731270678185823e+23,3.450559050837647135e+00,-1.170697654551201392e-14,3.479759934591713010e-13,3.362690169136592714e-13
1.067186959004396652e+23,3.458517394706561277e+00,-1.165316102836122511e-14,3.487785627162900419e-13,3.371254016879288026e-13
1.069648311111997372e+23,3.466494093640903884e+00,-1.159959289445877425e-14,3.495829830132065263e-13,3.379833901187477726e-13
1.072115340063890263e+23,3.474489189974658387e+00,-1.154627100661462510e-14,3.503892586191447432e-13,3.388429876125300929e-13
1.074588058953107804e+23,3.482502726139452331e+00,-1.149319423286621026e-14,3.511973938131761394e-13,3.397041995803099512e-13
1.077066480902879618e+23,3.490534744664777200e+00,-1.144036144645447030e-14,3.520073928842407738e-13,3.405670314377862908e-13
