target,target_outward_acceleration_m_s2,radius_m,z_rrep_over_R,mass_kg,charge_c,repulsion_radius_m,repulsive_zone_width_m,surface_electric_field_v_m,surface_field_over_schwinger,em_field_energy_mass_outside_kg,em_field_mass_fraction_of_adm,shell_surface_energy_j_m2,shell_surface_pressure_n_m,shell_nec,shell_wec,shell_dec,reconstructed_surface_repulsion_m_s2
one_percent_g,0.0980665,1.0,1.8576416416416417,1713204050.3057978,178396165.39445424,1.8576416416416417,0.8576416416416417,1.6033447760234476e+18,1.2116393643036083,1591259592.2385857,0.9288208208208207,8.721548692900023e+23,-5.690397184390208e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8581411411411413,1712206843.0578964,178368213.97034812,1.8581411411411413,0.8581411411411413,1.6030935611516265e+18,1.2114495225227582,1590760988.6146352,0.9290705705705706,8.685888230311825e+23,-5.688614161260799e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8586406406406408,1711210796.026499,178340290.6935596,1.8586406406406408,0.8586406406406408,1.6028425992552799e+18,1.2112598719141674,1590262965.0989363,0.9293203203203203,8.650269257451388e+23,-5.686833212617778e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8591401401401404,1710215907.1879747,178312395.52056807,1.85914014014014,0.85914014014014,1.6025918899432645e+18,1.2110704121822509,1589765520.679674,0.92957007007007,8.614691701953051e+23,-5.685054334842858e+24,False,False,False,0.09806649999999995
one_percent_g,0.0980665,1.0,1.8596396396396397,1709222174.5233963,178284528.40794438,1.8596396396396395,0.8596396396396395,1.6023414328252582e+18,1.210881143032044,1589268654.3473847,0.9298198198198196,8.579155491619202e+23,-5.683277524326165e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8601391391391393,1708229596.0185254,178256689.31235045,1.8601391391391395,0.8601391391391395,1.602091227511758e+18,1.2106920641692016,1588772365.09495,0.9300695695695698,8.543660554420019e+23,-5.68150277746621e+24,False,False,False,0.09806650000000006
one_percent_g,0.0980665,1.0,1.8606386386386387,1707238169.6638,178228878.19053894,1.8606386386386382,0.8606386386386382,1.6018412736140764e+18,1.2105031752999946,1588276651.9175866,0.9303193193193191,8.508206818493024e+23,-5.679730090669857e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8611381381381382,1706247893.4543207,178201094.99935338,1.8611381381381378,0.8611381381381378,1.6015915707443418e+18,1.2103144761313103,1587781513.8128471,0.930569069069069,8.472794212142212e+23,-5.677959460352315e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8616376376376378,1705258765.3898368,178173339.69572753,1.8616376376376378,0.8616376376376378,1.6013421185154944e+18,1.2101259663706494,1587286949.780605,0.9308188188188188,8.437422663837994e+23,-5.676190882937106e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8621371371371374,1704270783.474735,178145612.23668543,1.8621371371371374,0.8621371371371374,1.601092916541286e+18,1.2099376457261266,1586792958.8230546,0.9310685685685687,8.402092102216564e+23,-5.674424354856037e+24,False,False,False,0.09806650000000004
one_percent_g,0.0980665,1.0,1.862636636636637,1703283945.7180214,178117912.57934088,1.8626366366366374,0.8626366366366374,1.6008439644362737e+18,1.2097495139064645,1586299539.9446979,0.9313183183183186,8.366802456079371e+23,-5.672659872549176e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8631361361361363,1702298250.1333132,178090240.6808975,1.8631361361361365,0.8631361361361365,1.600595261815824e+18,1.2095615706209972,1585806692.1523435,0.9315680680680681,8.331553654392679e+23,-5.67089743246484e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8636356356356356,1701313694.7388217,178062596.49864832,1.8636356356356354,0.8636356356356354,1.6003468082961044e+18,1.2093738155796652,1585314414.4550977,0.9318178178178177,8.296345626287007e+23,-5.66913703105956e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8641351351351352,1700330277.5573401,178034979.9899755,1.864135135135135,0.864135135135135,1.6000986034940861e+18,1.209186248493015,1584822705.8643568,0.9320675675675674,8.261178301056902e+23,-5.667378664798051e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8646346346346347,1699347996.6162317,178007391.1123503,1.8646346346346352,0.8646346346346352,1.5998506470275395e+18,1.2089988690721978,1584331565.3938031,0.9323173173173175,8.226051608160079e+23,-5.665622330153212e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8651341341341343,1698366849.9474149,177979829.82333258,1.8651341341341348,0.8651341341341348,1.599602938515031e+18,1.2088116770289663,1583840992.0593946,0.9325670670670673,8.190965477217397e+23,-5.663868023606079e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8656336336336339,1697386835.587351,177952296.08057076,1.865633633633634,0.8656336336336341,1.5993554775759245e+18,1.2086246720756757,1583350984.8793626,0.9328168168168169,8.155919838012014e+23,-5.662115741645809e+24,False,False,False,0.09806650000000004
one_percent_g,0.0980665,1.0,1.8661331331331332,1696407951.5770307,177924789.84180152,1.866133133133133,0.866133133133133,1.5991082638303757e+18,1.2084378539252796,1582861542.874202,0.9330665665665664,8.120914620489147e+23,-5.660365480769662e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8666326326326328,1695430195.9619603,177897311.06484962,1.8666326326326326,0.8666326326326326,1.5988612968993324e+18,1.2082512222913304,1582372665.066667,0.9333163163163163,8.085949754755346e+23,-5.658617237482975e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8671321321321321,1694453566.7921512,177869859.7076275,1.8671321321321321,0.8671321321321321,1.5986145764045307e+18,1.2080647768879758,1581884350.4817626,0.9335660660660661,8.051025171078484e+23,-5.656871008299132e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8676316316316317,1693478062.1221032,177842435.72813526,1.8676316316316317,0.8676316316316317,1.5983681019684943e+18,1.2078785174299589,1581396598.1467385,0.9338158158158157,8.016140799886794e+23,-5.655126789739547e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8681311311311313,1692503680.0107954,177815039.0844603,1.868131131131131,0.868131131131131,1.5981218732145313e+18,1.2076924436326157,1580909407.0910842,0.9340655655655654,7.981296571768734e+23,-5.653384578333641e+24,False,False,False,0.09806649999999995
one_percent_g,0.0980665,1.0,1.8686306306306308,1691530418.521671,177787669.73477718,1.8686306306306313,0.8686306306306313,1.5978758897667338e+18,1.2075065552118747,1580422776.3465228,0.9343153153153155,7.946492417472301e+23,-5.651644370618823e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.8691301301301304,1690558275.722625,177760327.63734722,1.8691301301301302,0.8691301301301302,1.597630151249973e+18,1.2073208518842526,1579936704.9469993,0.9345650650650651,7.911728267904913e+23,-5.649906163140451e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8696296296296298,1689587249.6859918,177733012.75051853,1.8696296296296298,0.8696296296296298,1.5973846572899005e+18,1.2071353333668566,1579451191.9286826,0.9348148148148148,7.877004054132502e+23,-5.648169952451831e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.870129129129129,1688617338.4885318,177705725.03272557,1.870129129129129,0.8701291291291291,1.5971394075129436e+18,1.2069499993773793,1578966236.329953,0.9350645645645645,7.84231970737946e+23,-5.646435735114178e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8706286286286287,1687648540.211418,177678464.4424889,1.8706286286286284,0.8706286286286284,1.596894401546304e+18,1.2067648496340997,1578481837.1913955,0.9353143143143141,7.807675159027824e+23,-5.644703507696597e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8711281281281282,1686680852.940226,177651230.93841526,1.8711281281281282,0.8711281281281282,1.5966496390179574e+18,1.20657988385588,1577997993.5558,0.9355640640640641,7.773070340617162e+23,-5.642973266776065e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8716276276276278,1685714274.7649195,177624024.47919694,1.871627627627628,0.871627627627628,1.5964051195566487e+18,1.2063951017621657,1577514704.4681468,0.9358138138138139,7.738505183843963e+23,-5.641245008937405e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8721271271271274,1684748803.7798376,177596845.0236118,1.8721271271271276,0.8721271271271276,1.596160842791892e+18,1.2062105030729815,1577031968.975606,0.9360635635635637,7.703979620561133e+23,-5.639518730773265e+24,False,False,False,0.09806650000000006
one_percent_g,0.0980665,1.0,1.8726266266266267,1683784438.0836828,177569692.53052303,1.8726266266266265,0.8726266266266265,1.5959168083539674e+18,1.2060260875089328,1576549786.1275282,0.9363133133133131,7.669493582777718e+23,-5.637794428884092e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8731261261261263,1682821175.7795072,177542566.95887884,1.8731261261261265,0.8731261261261265,1.5956730158739205e+18,1.2058418547912022,1576068154.9754407,0.9365630630630633,7.635047002658132e+23,-5.636072099878113e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8736256256256256,1681859014.9747038,177515468.26771232,1.8736256256256256,0.8736256256256256,1.5954294649835592e+18,1.2056578046415487,1575587074.5730388,0.9368128128128127,7.600639812522179e+23,-5.634351740371314e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8741251251251252,1680897953.7809892,177488396.41614115,1.8741251251251252,0.8741251251251252,1.5951861553154506e+18,1.2054739367823057,1575106543.9761815,0.9370625625625625,7.56627194484416e+23,-5.632633346987415e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8746246246246248,1679937990.3143945,177461351.3633674,1.8746246246246248,0.8746246246246248,1.5949430865029222e+18,1.2052902509363803,1574626562.242884,0.9373123123123123,7.531943332252791e+23,-5.630916916357846e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8751241241241243,1678979122.695253,177434333.0686774,1.875124124124124,0.8751241241241241,1.594700258180057e+18,1.2051067468272512,1574147128.4333131,0.937562062062062,7.497653907530514e+23,-5.629202445121732e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.875623623623624,1678021349.0481853,177407341.49144137,1.8756236236236246,0.8756236236236246,1.5944576699816937e+18,1.2049234241789673,1573668241.6097798,0.9378118118118121,7.463403603613133e+23,-5.627489929925866e+24,False,False,False,0.09806650000000004
one_percent_g,0.0980665,1.0,1.8761231231231232,1677064667.5020905,177380376.5911132,1.8761231231231232,0.8761231231231232,1.5942153215434212e+18,1.2047402827161455,1573189900.836732,0.9380615615615615,7.429192353589568e+23,-5.625779367424682e+24,False,False,False,0.09806649999999993
one_percent_g,0.0980665,1.0,1.8766226226226226,1676109076.1901312,177353438.3272305,1.8766226226226224,0.8766226226226224,1.5939732125015818e+18,1.2045573221639716,1572712105.1807523,0.9383113113113111,7.395020090700929e+23,-5.624070754280251e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8771221221221221,1675154573.2497218,177326526.659414,1.8771221221221221,0.8771221221221221,1.5937313424932646e+18,1.2043745422481957,1572234853.7105477,0.938561061061061,7.360886748340628e+23,-5.622364087162238e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8776216216216217,1674201156.8225188,177299641.54736754,1.8776216216216215,0.8776216216216215,1.5934897111563064e+18,1.2041919426951326,1571758145.4969463,0.9388108108108109,7.326792260053693e+23,-5.620659362747889e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8781211211211213,1673248825.0544062,177272782.95087796,1.8781211211211215,0.8781211211211215,1.593248318129289e+18,1.2040095232316606,1571281979.6128905,0.9390605605605609,7.292736559536245e+23,-5.61895657772202e+24,False,False,False,0.09806650000000004
one_percent_g,0.0980665,1.0,1.8786206206206209,1672297576.0954838,177245950.82981455,1.878620620620621,0.8786206206206211,1.5930071630515354e+18,1.2038272835852182,1570806355.133429,0.9393103103103105,7.258719580635335e+23,-5.617255728776976e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8791201201201202,1671347408.1000571,177219145.14412925,1.8791201201201206,0.8791201201201206,1.5927662455631114e+18,1.2036452234838046,1570331271.1357157,0.9395600600600602,7.224741257348239e+23,-5.615556812612622e+24,False,False,False,0.09806650000000006
one_percent_g,0.0980665,1.0,1.8796196196196198,1670398319.2266226,177192365.85385603,1.87961961961962,0.87961961961962,1.592525565304821e+18,1.2034633426559775,1569856726.6989982,0.9398098098098099,7.19080152382227e+23,-5.613859825936319e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.880119119119119,1669450307.637858,177165612.919111,1.880119119119119,0.8801191191191191,1.5922851219182052e+18,1.203281640830851,1569382720.9046159,0.9400595595595596,7.156900314354077e+23,-5.612164765462911e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8806186186186187,1668503371.5006087,177138886.30009204,1.8806186186186185,0.8806186186186185,1.59204491504554e+18,1.2031001177380956,1568909252.8359911,0.9403093093093092,7.123037563389508e+23,-5.610471627914679e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8811181181181182,1667557508.985878,177112185.95707858,1.8811181181181182,0.8811181181181182,1.5918049443298355e+18,1.2029187731079352,1568436321.5786257,0.940559059059059,7.089213205522953e+23,-5.608780410021353e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8816176176176178,1666612718.2688143,177085511.8504314,1.8816176176176174,0.8816176176176174,1.5915652094148319e+18,1.2027376066711462,1567963926.2200937,0.9408088088088086,7.055427175497186e+23,-5.607091108520065e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8821171171171174,1665668997.528698,177058863.94059253,1.882117117117117,0.8821171171171169,1.5913257099449994e+18,1.2025566181590568,1567492065.8500354,0.9410585585585584,7.021679408202644e+23,-5.605403720155336e+24,False,False,False,0.09806649999999993
one_percent_g,0.0980665,1.0,1.8826166166166167,1664726344.948933,177032242.1880849,1.882616616616617,0.882616616616617,1.5910864455655363e+18,1.2023758073035449,1567020739.5601535,0.9413083083083084,6.98796983867721e+23,-5.603718241679068e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8831161161161163,1663784758.717031,177005646.5535121,1.883116116116116,0.8831161161161161,1.5908474159223652e+18,1.2021951738370362,1566549946.4442022,0.9415580580580579,6.954298402105814e+23,-5.602034669850495e+24,False,False,False,0.09806649999999995
one_percent_g,0.0980665,1.0,1.8836156156156156,1662844237.024604,176979076.9975584,1.8836156156156152,0.8836156156156152,1.5906086206621338e+18,1.2020147174925044,1566079685.5979888,0.9418078078078076,6.920665033819776e+23,-5.600353001436193e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8841151151151152,1661904778.0673487,176952533.48098826,1.8841151151151156,0.8841151151151156,1.590370059432211e+18,1.2018344380034676,1565609956.1193616,0.9420575575575578,6.88706966929659e+23,-5.598673233210039e+24,False,False,False,0.09806650000000006
one_percent_g,0.0980665,1.0,1.8846146146146148,1660966380.0450392,176926015.9646463,1.8846146146146148,0.8846146146146148,1.5901317318806856e+18,1.2016543351039888,1565140757.1082065,0.9423073073073073,6.853512244159752e+23,-5.596995361953194e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8851141141141143,1660029041.1615117,176899524.4094571,1.8851141141141141,0.8851141141141141,1.5898936376563648e+18,1.2014744085286728,1564672087.6664426,0.9425570570570571,6.819992694177728e+23,-5.595319384454092e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.885613613613614,1659092759.6246555,176873058.77642485,1.885613613613614,0.8856136136136139,1.5896557764087729e+18,1.2012946580126675,1564203946.8980145,0.9428068068068068,6.786510955264032e+23,-5.593645297508407e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8861131131131132,1658157533.6464007,176846619.02663332,1.8861131131131135,0.8861131131131135,1.589418147788147e+18,1.2011150832916586,1563736333.9088874,0.9430565565565566,6.75306696347673e+23,-5.591973097919042e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8866126126126126,1657223361.4427068,176820205.1212455,1.8866126126126124,0.8866126126126124,1.589180751445438e+18,1.2009356841018715,1563269247.8070405,0.9433063063063062,6.719660655017912e+23,-5.590302782496103e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8871121121121122,1656290241.2335498,176793817.02150345,1.887112112112112,0.8871121121121119,1.588943587032307e+18,1.2007564601800684,1562802687.702462,0.9435560560560561,6.686291966233372e+23,-5.588634348056875e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8876116116116117,1655358171.2429152,176767454.68872818,1.8876116116116115,0.8876116116116115,1.5887066542011244e+18,1.2005774112635472,1562336652.7071445,0.9438058058058058,6.652960833612177e+23,-5.586967791425817e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.8881111111111113,1654427149.6987817,176741118.08431932,1.8881111111111115,0.8881111111111115,1.5884699526049674e+18,1.2003985370901407,1561871141.935078,0.9440555555555556,6.61966719378634e+23,-5.585303109434523e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8886106106106109,1653497174.8331149,176714807.16975504,1.8886106106106113,0.8886106106106113,1.5882334818976192e+18,1.2002198373982138,1561406154.5022447,0.9443053053053055,6.586410983530246e+23,-5.583640298921722e+24,False,False,False,0.09806650000000006
one_percent_g,0.0980665,1.0,1.8891101101101102,1652568244.881851,176688521.90659165,1.8891101101101102,0.8891101101101102,1.5879972417335652e+18,1.2000413119266635,1560941689.5266125,0.9445550550550551,6.553192139760533e+23,-5.581979356733234e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8896096096096098,1651640358.0848887,176662262.25646365,1.8896096096096096,0.8896096096096096,1.587761231767993e+18,1.1998629604149167,1560477746.128131,0.9448048048048047,6.520010599535339e+23,-5.58032027972197e+24,False,False,False,0.09806649999999995
one_percent_g,0.0980665,1.0,1.8901091091091091,1650713512.6860788,176636028.1810834,1.8901091091091093,0.8901091091091093,1.587525451656791e+18,1.1996847826029298,1560014323.4287262,0.9450545545545546,6.486866300054088e+23,-5.578663064747911e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8906086086086087,1649787706.9332108,176609819.64224088,1.8906086086086085,0.8906086086086085,1.5872899010565443e+18,1.1995067782311863,1559551420.5522923,0.9453043043043043,6.453759178657249e+23,-5.577007708678068e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8911081081081083,1648862939.0780027,176583636.60180354,1.8911081081081085,0.8911081081081085,1.5870545796245348e+18,1.1993289470406958,1559089036.6246886,0.9455540540540543,6.420689172825626e+23,-5.57535420838649e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.8916076076076078,1647939207.376091,176557479.0217161,1.8916076076076074,0.8916076076076074,1.5868194870187387e+18,1.1991512887729927,1558627170.7737322,0.9458038038038037,6.387656220180287e+23,-5.57370256075422e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8921071071071074,1647016510.0870185,176531346.86400038,1.8921071071071074,0.8921071071071074,1.5865846228978253e+18,1.198973803170135,1558165822.1291962,0.9460535535535537,6.354660258481822e+23,-5.572052762669296e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.8926066066066067,1646094845.474224,176505240.09075508,1.892606606606607,0.892606606606607,1.5863499869211543e+18,1.1987964899747026,1557704989.822799,0.9463033033033034,6.32170122563023e+23,-5.570404811026719e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.893106106106106,1645174211.8050318,176479158.6641555,1.8931061061061056,0.8931061061061056,1.5861155787487747e+18,1.1986193489297965,1557244672.9882026,0.9465530530530528,6.288779059664495e+23,-5.56875870272843e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8936056056056056,1644254607.350638,176453102.54645354,1.8936056056056054,0.8936056056056054,1.5858813980414228e+18,1.1984423797790367,1556784870.7610059,0.9468028028028027,6.255893698761971e+23,-5.567114434683305e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8941051051051052,1643336030.386104,176427071.69997725,1.8941051051051054,0.8941051051051054,1.5856474444605207e+18,1.1982655822665618,1556325582.278739,0.9470525525525526,6.22304508123831e+23,-5.565472003807123e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8946046046046048,1642418479.1903439,176401066.08713084,1.8946046046046048,0.8946046046046048,1.585413717668174e+18,1.1980889561370265,1555866806.6808589,0.9473023023023024,6.190233145546904e+23,-5.563831407022551e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8951041041041043,1641501952.0461123,176375085.67039442,1.8951041041041041,0.8951041041041041,1.585180217327171e+18,1.1979125011356018,1555408543.1087427,0.947552052052052,6.157457830278499e+23,-5.56219264125913e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8956036036036037,1640586447.2399964,176349130.41232386,1.895603603603604,0.8956036036036039,1.5849469431009805e+18,1.1977362170079726,1554950790.7056854,0.9478018018018018,6.124719074160819e+23,-5.560555703453249e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8961031031031033,1639671963.0624006,176323200.2755503,1.8961031031031033,0.8961031031031033,1.5847138946537477e+18,1.1975601035003356,1554493548.6168873,0.9480515515515516,6.092016816058235e+23,-5.558920590548119e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8966026026026026,1638758497.8075423,176297295.22278047,1.8966026026026026,0.8966026026026026,1.5844810716502973e+18,1.1973841603594002,1554036815.989458,0.9483013013013013,6.059350994971372e+23,-5.557287299493775e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8971021021021022,1637846049.7734363,176271415.21679607,1.8971021021021024,0.8971021021021024,1.5842484737561288e+18,1.1972083873323862,1553580591.9724052,0.9485510510510511,6.026721550036636e+23,-5.55565582724704e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.8976016016016017,1636934617.261886,176245560.2204537,1.8976016016016015,0.8976016016016015,1.5840161006374129e+18,1.1970327841670205,1553124875.7166297,0.9488008008008009,5.9941284205260184e+23,-5.554026170771507e+24,False,False,False,0.09806649999999996
one_percent_g,0.0980665,1.0,1.8981011011011013,1636024198.5784736,176219730.1966849,1.8981011011011018,0.8981011011011018,1.5837839519609953e+18,1.1968573506115403,1552669666.3749242,0.9490505505505509,5.961571545846468e+23,-5.552398327037533e+24,False,False,False,0.09806650000000006
one_percent_g,0.0980665,1.0,1.8986006006006009,1635114792.032548,176193925.10849547,1.8986006006006009,0.8986006006006009,1.5835520273943892e+18,1.1966820864146868,1552214963.1019611,0.9493003003003004,5.929050865539893e+23,-5.550772293022203e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.8991001001001002,1634206395.9372149,176168144.91896576,1.8991001001001,0.8991001001001,1.5833203266057764e+18,1.1965069913257067,1551760765.0542943,0.9495500500500501,5.8965663192823096e+23,-5.549148065709321e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.8995995995995996,1633299008.6093276,176142389.59125027,1.8995995995995998,0.8995995995995998,1.583088849264007e+18,1.1963320650943519,1551307071.3903508,0.9497997997997998,5.8641178468837616e+23,-5.547525642089397e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.9000990990990991,1632392628.3694737,176116659.08857736,1.900099099099099,0.9000990990990989,1.5828575950385933e+18,1.1961573074708745,1550853881.2704237,0.9500495495495495,5.831705388288066e+23,-5.545905019159608e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.9005985985985987,1631487253.5419688,176090953.37424937,1.900598598598599,0.9005985985985989,1.5826265635997133e+18,1.1959827182060296,1550401193.8566713,0.9502992992992993,5.7993288835720336e+23,-5.544286193923807e+24,False,False,False,0.09806649999999997
one_percent_g,0.0980665,1.0,1.9010980980980983,1630582882.454843,176065272.41164207,1.9010980980980985,0.9010980980980985,1.5823957546182052e+18,1.1958082970510717,1549949008.3131084,0.9505490490490491,5.7669882729455376e+23,-5.542669163392483e+24,False,False,False,0.09806649999999999
one_percent_g,0.0980665,1.0,1.9015975975975978,1629679513.4398313,176039616.16420475,1.901597597597598,0.901597597597598,1.582165167765567e+18,1.195634043757753,1549497323.8056028,0.950798798798799,5.7346834967508535e+23,-5.541053924582751e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.9020970970970972,1628777144.832364,176013984.59545985,1.9020970970970974,0.9020970970970974,1.5819348027139553e+18,1.1954599580783243,1549046139.5018692,0.9510485485485487,5.702414495462451e+23,-5.539440474518331e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.9025965965965967,1627875774.9715562,175988377.6690029,1.9025965965965965,0.9025965965965965,1.5817046591361828e+18,1.1952860397655316,1548595454.5714648,0.9512982982982982,5.670181209686531e+23,-5.537828810229531e+24,False,False,False,0.09806649999999995
one_percent_g,0.0980665,1.0,1.903096096096096,1626975402.2001975,175962795.34850234,1.903096096096096,0.9030960960960961,1.581474736705718e+18,1.195112288572617,1548145268.1857858,0.951548048048048,5.6379835801606155e+23,-5.536218928753239e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.9035955955955957,1626076024.8647408,175937237.59769917,1.9035955955955959,0.9035955955955959,1.5812450350966807e+18,1.1949387042533144,1547695579.5180576,0.9517977977977979,5.605821547753405e+23,-5.534610827132878e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.9040950950950952,1625177641.3152945,175911704.38040692,1.9040950950950954,0.9040950950950954,1.5810155539838436e+18,1.1947652865618512,1547246387.743334,0.9520475475475476,5.573695053464195e+23,-5.533004502418416e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.9045945945945948,1624280249.905612,175886195.6605115,1.9045945945945946,0.9045945945945946,1.580786293042629e+18,1.1945920352529458,1546797692.038493,0.9522972972972973,5.541604038422644e+23,-5.531399951666339e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.9050940940940944,1623383848.993078,175860711.40197083,1.9050940940940944,0.9050940940940944,1.5805572519491077e+18,1.194418950081806,1546349491.582226,0.9525470470470472,5.5095484438882834e+23,-5.529797171939623e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.9055935935935937,1622488436.9387043,175835251.56881487,1.9055935935935937,0.9055935935935937,1.5803284303799962e+18,1.1942460308041292,1545901785.5550392,0.9527967967967969,5.477528211250392e+23,-5.528196160307727e+24,False,False,False,0.09806650000000001
one_percent_g,0.0980665,1.0,1.9060930930930933,1621594012.107114,175809816.12514526,1.906093093093094,0.9060930930930939,1.5800998280126564e+18,1.1940732771760987,1545454573.1392443,0.9530465465465469,5.445543282027311e+23,-5.526596913846574e+24,False,False,False,0.09806650000000004
one_percent_g,0.0980665,1.0,1.9065925925925926,1620700572.8665373,175784405.03513524,1.9065925925925928,0.9065925925925928,1.5798714445250934e+18,1.1939006889543846,1545007853.518956,0.9532962962962964,5.413593597866402e+23,-5.52499942963853e+24,False,False,False,0.09806650000000003
one_percent_g,0.0980665,1.0,1.9070920920920922,1619808117.5887954,175759018.26302943,1.907092092092092,0.907092092092092,1.5796432795959542e+18,1.1937282658961423,1544561625.8800845,0.953546046046046,5.3816791005435106e+23,-5.523403704772382e+24,False,False,False,0.0980665
one_percent_g,0.0980665,1.0,1.9075915915915918,1618916644.649296,175733655.77314374,1.9075915915915918,0.9075915915915918,1.5794153329045258e+18,1.1935560077590108,1544115889.410335,0.9537957957957959,5.349799731962582e+23,-5.521809736343338e+24,False,False,False,0.09806650000000003
