x0,q,kappa,r0_over_h,old_C,old_eta,old_tau,required_P_over_old_E_line,same_energy_DEC_pass,outer_energy_multiplier_to_DEC_support,minimum_DEC_support_active_over_new_E,minimum_support_active_over_old_outer_E,wall_outward,minimum_support_inward,corrected_initial_outward,corrected_initial_outward_yes,corrected_energy,corrected_C,corrected_beats_006D,corrected_ge10x_vs_006D,old_stage_impulse,minimum_support_stage_impulse,corrected_stage_impulse,corrected_eta,corrected_positive_stage_impulse
0.3,0.008455148793793369,1.01,0.0025619100845193908,1.0852195894435896,0.011625423359987853,0.31261750885803585,118.27112974452506,False,118.27112974452506,2.0,236.5422594890501,0.2649646456724451,0.9938311996181188,-0.7288665539456738,False,0.8482502276394737,inf,False,False,0.003342830313900154,0.3106890338500097,-0.30734620353610953,-0.3623296446278573,False
0.3,0.008455148793793369,1.05,0.0026633718700449114,1.0852262280153022,0.007857907325332213,0.30852882445384755,118.27112974452506,False,118.27112974452506,2.0,236.5422594890501,0.2649629801225214,0.9938311996181188,-0.7288682194955974,False,0.848250179127814,inf,False,False,0.0022595001976214654,0.30662557172373534,-0.3043660715261139,-0.3588163952279604,False
0.3,0.008455148793793369,1.1,0.0027901991019518117,1.0852345555958127,0.0062229165042196714,0.30675416714559167,118.27112974452506,False,118.27112974452506,2.0,236.5422594890501,0.2649608072286767,0.9938311996181188,-0.7288703923894422,False,0.8482500275288773,inf,False,False,0.00178936618566191,0.3048618619221603,-0.3030724957364984,-0.35729146584222277,False
0.3,0.008455148793793369,1.2,0.0030438535657656128,1.0852513086774271,0.004555199293235482,0.3049429954255678,118.27112974452506,False,118.27112974452506,2.0,236.5422594890501,0.2649561582540712,0.9938311996181188,-0.7288750413640477,False,0.8482494211331308,inf,False,False,0.0013098203052325785,0.30306186295893456,-0.301752042653702,-0.35573504105739046,False
0.3,0.008455148793793369,1.4,0.0035511624933932144,1.0852852067772418,0.002790702345642068,0.3030228270430222,118.27112974452506,False,118.27112974452506,2.0,236.5422594890501,0.2649456475669139,0.9938311996181188,-0.728885552051205,False,0.848246995550145,inf,False,False,0.0008024429949972309,0.3011535397118405,-0.3003510967168433,-0.3540844804549475,False
0.3,0.009486832980505141,1.01,0.0028745103930930575,1.0874630685548168,0.013011616526307192,0.31415125857155896,105.40925533894594,False,105.40925533894595,2.0,210.81851067789188,0.264959306825316,0.9938311996181188,-0.7288718927928028,False,0.8482554608250482,inf,False,False,0.0037490821008792576,0.31221332216771425,-0.308464240066835,-0.3636454515327375,False
0.3,0.009486832980505141,1.05,0.0029883523888591195,1.0874714439349367,0.008793078478062323,0.3095636261256638,105.40925533894594,False,105.40925533894595,2.0,210.81851067789188,0.26495721002775413,0.9938311996181188,-0.7288739895903646,False,0.848255399752487,inf,False,False,0.0025335795963272317,0.3076539899106033,-0.30512041031427606,-0.3597034695014112,False
0.3,0.009486832980505141,1.1,0.003130654883566697,1.0874819511364329,0.006962412662035037,0.3075724245596567,105.40925533894594,False,105.40925533894595,2.0,210.81851067789188,0.26495447452437937,0.9938311996181188,-0.7288767250937395,False,0.8482552089007332,inf,False,False,0.0020061023021241686,0.30567507166957697,-0.3036689693674528,-0.35799246050134137,False
0.3,0.009486832980505141,1.2,0.0034152598729818504,1.0875030921819409,0.005095232435700892,0.3055402552978285,105.40925533894594,False,105.40925533894595,2.0,210.81851067789188,0.2649486218314868,0.9938311996181188,-0.728882577786632,False,0.8482544454937184,inf,False,False,0.001468101782145903,0.30365543845426723,-0.30218733667212133,-0.35624609841712773,False
0.3,0.009486832980505141,1.4,0.003984469851812159,1.0875458812478807,0.0031201911104895602,0.30338579043745484,105.40925533894594,False,105.40925533894595,2.0,210.81851067789188,0.264935389716541,0.9938311996181188,-0.7288958099015779,False,0.8482513918656591,inf,False,False,0.0008990187672241814,0.30151426405754694,-0.30061524529032274,-0.3543940489495033,False
