E_over_Qm,V_classical_eV,V_cutoff_eV,V_payload_reaction_eV,V_required_eV,V_self_eV,V_source_reaction_eV,activation_charge,activation_energy_GJ,activation_energy_J,activation_energy_fraction,candidate_pass,cutoff_GeV,cutoff_eV,f_leak_10m,m_A_eV,metric_gradient_relerr_max,metric_operator_scale_eV,mu_mA_over_mX,omega_activation,payload_f_min,payload_f_volume_mean,payload_reaction_ratio,self_coupling_est,source_f_min,source_reaction_ratio
0.6088893457668589,6.2038357283362964e-06,14.58108242865562,25318824084053.492,25318824084053.492,1.5441872009851054e-06,228508.15112580205,1.665583782019516e+43,793442027.1906024,7.934420271906024e+17,6527508.127557369,True,0.001,1000000.0,5.551115123125783e-16,4.883148688793138e-07,0.002228666448382544,1317731364537.5068,0.08166339261033641,0.5,0.9996959147735316,0.9999205590559164,0.1,3.719742136629069e-40,0.999999999999655,8.14547340893507e-18
0.6088893457668589,6.394432491578491e-06,14.58108242865562,35269645297147.22,35269645297147.22,1.591628347919973e-06,226330.53875858107,3.0422729126381106e+43,1493786756.8963869,1.4937867568963868e+18,12289121.148527708,True,0.001,1000000.0,1.1102230246251565e-16,5.033170767918036e-07,0.004570867874385051,1555269529483.7751,0.08417228855608394,0.5,0.9993619476317867,0.9998306844773805,0.1,2.0364846790459464e-40,0.9999999999995887,4.1179790265818956e-18
0.6641628517547797,4.897026035841621e-06,14.58108242865562,4119815404583.572,4119815404583.572,9.515518861186907e-07,26779123.14129953,7.077676171667515e+41,22662516.70502872,2.266251670502872e+16,186440.54248898968,True,0.001,1000000.0,8.905733039910047e-09,3.0090712719642214e-07,1.4070431106722822e-05,531549845230.3762,0.050322237624845,0.55,0.9999966200971685,0.9999985628127874,0.1,5.334693034054248e-39,0.9999999995631889,4.225101926287837e-12
0.6641628517547797,5.0474744604639924e-06,14.58108242865562,5046594002973.387,5046594002973.387,9.80785849990888e-07,26082727.16596631,9.996511599192474e+41,32991923.78494737,3.299192378494737e+16,271418.759367361,False,0.001,1000000.0,3.832974937445499e-09,3.1015171828354406e-07,2.3327323835879125e-05,588307386339.2498,0.05186825786625657,0.55,0.9999945894875408,0.9999977533308662,0.10000000000000002,3.777040560162656e-39,0.9999999995363065,2.6712175692584653e-12
0.6641628517547797,5.20254502274822e-06,14.58108242865562,6220830194759.741,6220830194759.741,1.010917951585419e-06,25413550.008189186,1.4297661118170986e+42,48636899.57540725,4.863689957540725e+16,400127.2259320304,True,0.001,1000000.0,1.6105019540191279e-09,3.1968032545617497e-07,3.9064953103931055e-05,653174604394.2122,0.05346177557001615,0.55,0.9999912255755347,0.9999964380386849,0.09999999999999999,2.640797642231185e-39,0.9999999995060079,1.6689140759643174e-12
0.6641628517547797,5.362379725886551e-06,14.58108242865562,7713384067747.073,7713384067747.073,1.0419757838545015e-06,24771295.65793143,2.0690680957418746e+42,72546653.62569,7.254665362569e+16,596828.5708856506,True,0.001,1000000.0,6.601227342528659e-10,3.295016743719526e-07,6.601883838695901e-05,727323459345.6616,0.05510424997247076,0.55,0.9999855953079756,0.9999942756979708,0.1,1.8248422972637052e-39,0.9999999994717386,1.0313534669520093e-12
0.6641628517547797,5.527124935751033e-06,14.58108242865562,9615396574385.658,9615396574385.658,1.0739877874722495e-06,24155669.079366975,3.026466273977822e+42,109375526.37577339,1.0937552637577339e+17,899813.2351290482,True,0.001,1000000.0,2.637520202242172e-10,3.39624758761716e-07,0.00011246501494534326,812061120218.1118,0.05679718514121969,0.55,0.9999760844210259,0.9999906817958613,0.09999999999999998,1.2475681653858442e-39,0.9999999994328334,6.311080808587183e-13
0.6641628517547797,5.696931514925542e-06,14.58108242865562,12043505691350.746,12043505691350.746,1.106983276878729e-06,23566469.842331167,4.4691388426125426e+42,166475328.93732423,1.6647532893732422e+17,1369563.2767573684,True,0.001,1000000.0,1.0264400440718191e-10,3.5005884866535926e-07,0.00019286715067942062,908827748556.7957,0.05854213135243849,0.55,0.9999598894838756,0.9999846488775804,0.1,8.448435168376764e-40,0.999999999388491,3.8289810714973025e-13
0.6641628517547797,5.871954960855575e-06,14.58108242865562,15145933519918.504,15145933519918.504,1.1409924671241497e-06,23003511.36992594,6.653139979132489e+42,255443239.14626524,2.5544323914626525e+17,2101486.639875554,True,0.001,1000000.0,3.887645760869418e-11,3.6081349892071025e-07,0.0003324437737906642,1019185275343.8312,0.06034068651051754,0.55,0.9999321323803141,0.9999744322783921,0.09999999999999999,5.675099259704684e-40,0.9999999993377415,2.30672687447199e-13
0.6641628517547797,6.052355548242364e-06,14.58108242865562,19109269021769.926,19109269021769.926,1.1760465015377764e-06,22466707.880070638,9.968717369531225e+42,394501584.6358816,3.945015846358816e+17,3245495.211745797,False,0.001,1000000.0,1.4318435326288181e-11,3.718985579132088e-07,0.0005749436775107031,1144793499524.806,0.06219449761131546,0.55,0.9998843263654281,0.9999570015252248,0.10000000000000002,3.787571496980052e-40,0.9999999992794041,1.3822631428250427e-13
0.6641628517547797,6.238298475811674e-06,14.58108242865562,24165508100792.45,24165508100792.45,1.212177480246898e-06,21956042.135688327,1.5005814100393135e+43,612083606.4603338,6.120836064603338e+17,5035504.269998387,True,0.001,1000000.0,5.1236792586450974e-12,3.833241765943963e-07,0.0009956413376609845,1287369106401.383,0.06410526225036725,0.55,0.9998017447509945,0.9999270871545867,0.09999999999999999,2.5161733657154414e-40,0.9999999992120333,8.2549842528937e-14
0.6641628517547797,6.429954017591674e-06,14.58108242865562,30598510743021.996,30598510743021.996,1.249418489571962e-06,21471523.297294956,2.2645652808018026e+43,952089438.9045401,9.5208943890454e+17,7832672.504903744,False,0.001,1000000.0,1.7797985307765884e-12,3.9510081777747347e-07,0.0017225255435497934,1448622619496.1294,0.06607473017742801,0.55,0.9996589691498705,0.9998755374072763,0.10000000000000002,1.6673058661801052e-40,0.9999999991338502,4.9240803849710083e-14
0.6641628517547797,6.627497678838454e-06,14.58108242865562,38748467038278.79,38748467038278.79,1.2878036323248041e-06,21013284.01671999,3.4182976997189773e+43,1481305048.5791664,1.4813050485791665e+18,12186436.32759008,False,0.001,1000000.0,5.99631455600047e-13,4.0723926571844214e-07,0.002969725982159663,1630168062155.461,0.06810470489877618,0.55,0.999412496979129,0.9997865172467088,0.10000000000000003,1.1045623607736243e-40,0.9999999990426525,2.940890196611837e-14
0.7179427725842294,6.172506377116976e-06,14.58108242865562,34551525072231.53,34551525072231.53,9.515518861186907e-07,579614216.3540827,3.133367600104202e+43,1084536179.5947108,1.0845361795947109e+18,8922288.565934364,True,0.001,1000000.0,5.856799822900882e-09,3.0090712719642214e-07,0.0008631385541308028,1539354792757.4233,0.050322237624845,0.6,0.9997084024760214,0.999851658725318,0.1,7.584562001069391e-41,0.9999997852491991,2.8141264944924e-11
0.7179427725842294,6.36214062729494e-06,14.58108242865562,40006534893156.086,40006534893156.086,9.80785849990888e-07,564054623.1346662,3.9541700801144836e+43,1410684059.1471918,1.4106840591471918e+18,11605449.857632622,False,0.001,1000000.0,2.6051701906837366e-09,3.1015171828354406e-07,0.0012732351500503807,1656420459355.632,0.05186825786625657,0.6,0.999582170100628,0.9997907003199573,0.10000000000000002,6.010166571905338e-41,0.9999997742303502,1.9878355440464684e-11
0.7179427725842294,6.557600897997382e-06,14.58108242865562,46480166778908.53,46480166778908.53,1.010917951585419e-06,549063958.8875408,5.02395096948719e+43,1847402481.4162738,1.847402481416274e+18,15198255.573897846,True,0.001,1000000.0,1.1324274851176597e-09,3.1968032545617497e-07,0.0018850097130405556,1785414083937.175,0.05346177557001615,0.6,0.9993968283305847,0.9997020998073766,0.1,4.730384707070123e-41,0.9999997619403019,1.3954379147903143e-11
0.7179427725842294,6.75906617859526e-06,14.58108242865562,54157967610378.625,54157967610378.625,1.0419757838545015e-06,534632959.63209593,6.420240826967056e+43,2433375697.950159,2.433375697950159e+18,20018954.25430318,True,0.001,1000000.0,4.80702144756151e-10,3.295016743719526e-07,0.0027977654445914095,1927242199523.8264,0.05510424997247076,0.6,0.9991235736711795,0.99957256699803,0.1,3.701608938921859e-41,0.9999997481929602,9.745109913889055e-12
0.2540468430432572,7.090031211028554e-07,14581082.428655619,8.526902998341486e-67,14581082.428655619,1.591628347919973e-06,1.5308505976565545e-89,4.229443582554274e+32,0.008664611563651812,8664611.563651811,7.12822367175645e-05,True,1.0,1000000000.0,7.478578201158825e-09,5.033170767918036e-07,0.0,1000000000.0,0.08417228855608394,0.2,1.0,1.0,3.4198189524326556e-148,1.191526761657203e-27,1.0,1.1022651736713686e-193
0.2540468430432572,7.30785403214806e-07,14581082.428655619,1.136238153849327e-65,14581082.428655619,1.6405270010568486e-06,1.6252400832730423e-89,3.981069889896057e+32,0.008406348313401233,8406348.313401233,6.915755034188924e-05,True,1.0,1000000000.0,1.5157802790710662e-09,5.1878018863451e-07,0.0,1000000000.0,0.08675826382299838,0.2,1.0,1.0,6.072383711167826e-146,1.2658645426755646e-27,1.0,1.2423830550613873e-193
0.2540468430432572,7.532368894527787e-07,14581082.428655619,1.7258829814634122e-64,14581082.428655619,1.690927938493778e-06,1.7408032713443993e-89,3.747281919922294e+32,0.008155783031598524,8155783.031598523,6.709619379988445e-05,True,1.0,1000000000.0,2.930654607880001e-10,5.347183644853445e-07,0.0,1000000000.0,0.08942368647331904,0.2,1.0,1.0,1.4010162171627313e-143,1.3448401596742515e-27,1.0,1.425344545534206e-193
0.2540468430432572,7.763781393779791e-07,14581082.428655619,3.0012497064253956e-63,14581082.428655619,1.7428773140197377e-06,1.8831193879825754e-89,3.527223127384774e+32,0.007912686267409437,7912686.267409437,6.509627943985777e-05,True,1.0,1000000000.0,5.397282620833721e-11,5.511461994538886e-07,0.0,1000000000.0,0.09217099732185598,0.2,1.0,1.0,4.2366709117236457e-141,1.428742961114915e-27,1.0,1.6679236983796283e-193
0.2540468430432572,8.002303441908107e-07,14581082.428655619,6.000113476322372e-62,14581082.428655619,1.7964226993791749e-06,2.059866720881576e-89,3.3200872675776734e+32,0.007676835409165894,7676835.409165894,6.315597587473507e-05,True,1.0,1000000000.0,9.45410416619552e-12,5.680787370466141e-07,0.0,1000000000.0,0.0950027121711242,0.2,1.0,1.0,1.6933214032735552e-138,1.5178803475275923e-27,1.0,1.995715876383785e-193
0.2540468430432572,8.248153461363507e-07,14581082.428655619,1.3845588382829955e-60,14581082.428655619,1.8516131278350073e-06,2.2819345013323704e-89,3.1251154424427495e+32,0.007448014480513174,7448014.480513174,6.12735063049992e-05,True,1.0,1000000000.0,1.5726309143815342e-12,5.855314829427141e-07,0.0,1000000000.0,0.09792142411514633,0.2,1.0,1.0,9.016610353943133e-136,1.612578897755408e-27,1.0,2.449214484266268e-193
0.2540468430432572,8.501556585060075e-07,14581082.428655619,3.7014428475440905e-59,14581082.428655619,1.9084991390699873e-06,2.565325775742667e-89,2.9415933201417467e+32,0.007226013942633325,7226013.942633324,5.9447146891616724e-05,True,1.0,1000000000.0,2.4802382370125997e-13,6.035204191931607e-07,0.0,1000000000.0,0.10092980591403355,0.2,1.0,1.0,6.444104371671776e-133,1.7131855654641935e-27,1.0,3.0953197553775587e-193
0.2540468430432572,8.762744862536817e-07,14581082.428655619,1.1502919825193331e-57,14581082.428655619,1.9671328254675488e-06,2.9350400214736993e-89,2.768848517909131e+32,0.007010630502363568,7010630.502363568,5.767522517746184e-05,True,1.0,1000000000.0,3.708144902248023e-14,6.220620188559933e-07,0.0,1000000000.0,0.10403061244151983,0.2,1.0,1.0,6.2235281088712826e-130,1.8200689503007765e-27,1.0,4.05180489644896e-193
0.2540468430432572,9.031957472453002e-07,14581082.428655619,4.1679018551423025e-56,14581082.428655619,2.0275678798145043e-06,3.4345169451274846e-89,2.6062481385965908e+32,0.0068016669260341145,6801666.926034114,5.595611855579268e-05,True,1.0,1000000000.0,5.218048215738236e-15,6.411732610812372e-07,0.0,1000000000.0,0.10722668320768988,0.2,1.0,1.0,8.170627987128738e-127,1.9336206483571414e-27,1.0,5.548196022641818e-193
0.2540468430432572,9.309440941611905e-07,14581082.428655619,1.7651620109524988e-54,14581082.428655619,2.0898596444692916e-06,4.6795154666511225e-89,2.4531964518837255e+32,0.006598931858854825,6598931.858854825,5.428825278437722e-05,True,1.0,1000000000.0,6.661338147750939e-16,6.608716466592673e-07,0.0,1000000000.0,0.11052094495921158,0.2,1.0,1.0,1.465512793920554e-123,2.0542566868882748e-27,1.0,1.0299644711865625e-192
0.2540468430432572,9.595449370713468e-07,14581082.428655619,8.754813809063772e-53,14581082.428655619,2.1540651620407816e-06,6.917640999082582e-89,2.3091327116594345e+32,0.006402239649685366,6402239.649685366,5.2670100543908074e-05,True,1.0,1000000000.0,1.1102230246251565e-16,6.811752140468544e-07,0.0,1000000000.0,0.11391641435945368,0.2,1.0,1.0,3.605074951290268e-120,2.1824190485401557e-27,1.0,2.2507979434906753e-192
0.2540468430432572,9.89024466704263e-07,14581082.428655619,5.0915796612194684e-51,14581082.428655619,2.2202432276240635e-06,1.0491152739223703e-88,2.1735291015773826e+32,0.006211410181028383,6211410.181028383,5.110018003938622e-05,True,1.0,1000000000.0,0.0,7.021025558855714e-07,0.0,1000000000.0,0.11741620075094333,0.2,1.0,1.0,1.2193420633134591e-116,2.3185772906723217e-27,1.0,5.176865594183559e-192
0.2540468430432572,1.0194096784306418e-06,14581082.428655619,3.473879075243628e-49,14581082.428655619,2.2884544426410408e-06,1.6347485563456674e-88,2.0458888012585306e+32,0.006026268704089999,6026268.704089999,4.9577053643192735e-05,True,1.0,1000000000.0,0.0,7.236728360276843e-07,0.0,1000000000.0,0.12102350900269279,0.2,1.0,1.0,5.676097714055256e-113,2.4632302657078343e-27,1.0,1.2569627130846947e-191
0.2540468430432572,1.0507283969839379e-06,14581082.428655619,2.7794767355611445e-47,14581082.428655619,2.358761270335135e-06,2.621390670981898e-88,1.925744166055763e+32,0.0058466456787566335,5846645.678756634,4.8099326578606166e-05,True,1.0,1000000000.0,0.0,7.459058070851185e-07,0.0,1000000000.0,0.12474164244500298,0.2,1.0,1.0,3.63367897863608e-109,2.6169079488135943e-27,1.0,3.232093894816185e-191
0.2540468430432572,1.0830093019403792e-06,14581082.428655619,2.6043031015772723e-45,14581082.428655619,2.431228092970925e-06,4.3330494376165034e-88,1.8126550137116566e+32,0.0056723766183415635,5672376.618341563,4.666564564255979e-05,True,1.0,1000000000.0,0.0,7.688218285175729e-07,0.0,1000000000.0,0.1285740058944312,0.2,1.0,1.0,3.190094337032168e-105,2.7801733796072333e-27,1.0,8.830956755201222e-191
0.2540468430432572,1.1162819539817932e-06,14581082.428655619,2.8503820759126584e-43,14581082.428655619,2.5059212707910965e-06,7.396120578008565e-88,1.706207011632127e+32,0.005503301938959073,5503301.938959073,4.5274697966469215e-05,True,1.0,1000000000.0,0.0,7.92441885276344e-07,0.0,1000000000.0,0.1325241087716931,0.2,1.0,1.0,3.821436316678643e-101,2.953624725004525e-27,1.0,2.572932752455996e-190
0.2540468430432572,1.1505768219652916e-06,14581082.428655619,3.630375344707258e-41,14581082.428655619,2.5829092027846854e-06,1.3060838135260827e-87,1.6060101588672818e+32,0.00533926681338827,5339266.81338827,4.3925209813995676e-05,True,1.0,1000000000.0,0.0,8.167876070209329e-07,0.0,1000000000.0,0.13659556831535435,0.2,1.0,1.0,6.199027000892856e-97,3.13789747076512e-27,1.0,8.023476117791441e-190
0.2540468430432572,1.1859253108246002e-06,14581082.428655619,5.3528034038289763e-39,14581082.428655619,2.6622623893222763e-06,2.3908138166708585e-87,1.5116973572378127e+32,0.005180121029292728,5180121.029292728,4.2615945414643915e-05,True,1.0,1000000000.0,0.0,8.418812879260327e-07,0.0,1000000000.0,0.14079211289425417,0.2,1.0,1.0,1.3476684332205386e-92,3.333666749765935e-27,1.0,2.6885120280402274e-189
0.2540468430432572,1.2223597903285859e-06,14581082.428655619,9.07539381182317e-37,14581082.428655619,2.7440534967154976e-06,4.545936479236514e-87,1.4229230663718579e+32,0.005025718851666126,5025718.8516661255,4.13457058321267e-05,True,1.0,1000000000.0,0.0,8.677459070970343e-07,0.0,1000000000.0,0.145117585421695,0.2,1.0,1.0,3.873926967907654e-88,3.541649815532432e-27,1.0,9.72002083437648e-189
0.2540468430432572,1.259913624723314e-06,14581082.428655619,1.7544596631681461e-34,14581082.428655619,2.828357423759946e-06,8.997982182768144e-87,1.3393620377247063e+32,0.004875918889377933,4875918.889377933,4.011332786645957e-05,True,1.0,1000000000.0,0.0,8.944051496127467e-07,0.0,1000000000.0,0.14957594687452402,0.2,1.0,1.0,1.4477955765704091e-83,3.762608670090256e-27,1.0,3.808120897112562e-188
0.2540468430432572,1.2986212032847793e-06,14581082.428655619,3.8278820331317485e-32,14581082.428655619,2.9152513703224606e-06,1.858232220724701e-86,1.2607081229430815e+32,0.004730583965696926,4730583.965696926,3.891768298878054e-05,True,1.0,1000000000.0,0.0,9.218834282145973e-07,0.0,1000000000.0,0.1541712799203292,0.2,1.0,1.0,6.89187767446044e-79,3.997352855765058e-27,1.0,1.6241287053990803e-187
0.2540468430432572,1.3385179718102963e-06,14581082.428655619,9.311052004452877e-30,14581082.428655619,3.004814908035579e-06,4.013526614069704e-86,1.186673152208119e+32,0.004589580992673953,4589580.992673953,3.775767630791927e-05,True,1.0,1000000000.0,0.0,9.502059056621815e-07,0.0,1000000000.0,0.15890779265607205,0.2,1.0,1.0,4.077725381302089e-74,4.246742421159036e-27,1.0,7.576572165422846e-187
0.2540468430432572,1.3796404650773716e-06,14581082.428655619,2.4890860149428268e-27,14581082.428655619,3.0971300531638755e-06,9.088927786626636e-86,1.1169858784475612e+32,0.0044527808492689485,4452780.849268949,3.6632245567769343e-05,True,1.0,1000000000.0,0.0,9.79398517775623e-07,0.0,1000000000.0,0.1637898224615794,0.2,1.0,1.0,2.914072008481479e-69,4.5116910721708115e-27,1.0,3.885489821212648e-186
0.2540468430432572,1.4220263402997998e-06,14581082.428655619,7.192762581526858e-25,14581082.428655619,3.1922813417089495e-06,2.1637188966322685e-85,1.051390983548986e+32,0.0043200582631105645,4320058.263110564,3.554036017454556e-05,True,1.0,1000000000.0,0.0,1.0094879971858551e-06,0.0,1000000000.0,0.16882183997142453,0.2,1.0,1.0,2.433391129302707e-64,4.7931695196032985e-27,1.0,2.2020244952912727e-185
0.2540468430432572,1.4657144116116057e-06,14581082.428655619,2.204834060219078e-22,14581082.428655619,3.2903559068218043e-06,5.429823120421371e-85,9.896481429330804e+31,0.00419129169578016,4191291.6957801594,3.448102025303549e-05,True,1.0,1000000000.0,0.0,1.0405018978145662e-06,0.0,1000000000.0,0.17400845316883332,0.2,1.0,1.0,2.286505699763052e-59,5.0922090356243926e-27,1.0,1.3867297562445747e-184
0.2540468430432572,1.5107446856104194e-06,14581082.428655619,7.018682439494266e-20,14581082.428655619,3.3914435585935347e-06,1.4405124734711276e-84,9.315311450597604e+31,0.004066363231515086,4066363.2315150853,3.3453255730980954e-05,True,1.0,1000000000.0,0.0,1.0724686201062285e-06,0.0,1000000000.0,0.17935441160536578,0.2,1.0,1.0,2.3170299962578196e-54,5.409905232110554e-27,1.0,9.760105592767098e-184
0.2540468430432572,1.5571583979928252e-06,14581082.428655619,2.2659977383056103e-17,14581082.428655619,3.4956368662973587e-06,4.052290667298703e-84,8.76827062641217e+31,0.003945158469229366,3945158.469229366,3.245612545075113e-05,True,1.0,1000000000.0,0.0,1.1054174370353137e-06,0.0,1000000000.0,0.18486461075023553,0.2,1.0,1.0,2.4151238901363463e-49,5.747422074716243e-27,1.0,7.72363334007702e-183
0.2540468430432572,1.604998051315243e-06,14581082.428655619,7.22876811630185e-15,14581082.428655619,3.6030312431573415e-06,1.2125476787598258e-83,8.253354725254002e+31,0.0038275664177528732,3827566.417752873,3.148871630749363e-05,True,1.0,1000000000.0,0.0,1.1393785209125165e-06,0.0,1000000000.0,0.19054409647325168,0.2,1.0,1.0,2.457814246543829e-44,6.105996147375865e-27,1.0,6.915412951294823e-182
0.2540468430432572,1.6543074539149066e-06,14581082.428655619,2.2147455972176967e-12,14581082.428655619,3.7137250337214004e-06,3.871965254103111e-83,7.768677213917763e+31,0.0037134793941930805,3713479.3941930807,3.055014241297458e-05,True,1.0,1000000000.0,0.0,1.1743829710145246e-06,0.0,1000000000.0,0.19639806966548662,0.2,1.0,1.0,2.307109268089402e-39,6.48694118286233e-27,1.0,7.051530239566453e-181
0.2540468430432572,1.7051317600265996e-06,14581082.428655619,6.32005538212357e-10,14581082.428655619,3.827819603918642e-06,1.323962636957137e-82,7.312462345690296e+31,0.003602792925326306,3602792.925326306,2.9639544284341625e-05,True,1.0,1000000000.0,0.0,1.2104628420626495e-06,0.0,1000000000.0,0.20243189100190292,0.2,1.0,1.0,1.8787207747521346e-34,6.891652876001244e-27,1.0,8.244644389402664e-180
0.2540468430432572,1.7575175111318583e-06,14581082.428655619,1.6257383430599398e-07,14581082.428655619,3.9454194338834435e-06,4.8648152234618375e-82,6.883038654423944e+31,0.003495405651928169,3495405.651928169,2.8756088057067477e-05,True,1.0,1000000000.0,0.0,1.2476511735763788e-06,0.0,1000000000.0,0.20865108585029815,0.2,1.0,1.0,1.2431449417665741e-29,7.321613997175058e-27,1.0,1.1131486622179496e-178
0.2540468430432572,1.8115126785785379e-06,14581082.428655619,3.642006941413562e-05,14581082.428655619,4.066632213631354e-06,1.9279461848596712e-81,6.478832830669686e+31,0.0033912192359556183,3391219.2359556183,2.7898964721352706e-05,True,1.0,1000000000.0,0.0,1.2859820201287514e-06,0.0,1000000000.0,0.21506134933106594,0.2,1.0,1.0,6.238813571414466e-25,7.778399824852132e-27,1.0,1.7482771613775129e-177
0.2540468430432572,1.8671667075097422e-06,14581082.428655619,0.0068550739211948085,14581082.428655619,4.19156894167435e-06,8.27196863670181e-81,6.098363957433914e+31,0.0032901382704955775,3290138.2704955777,2.7067389381289128e-05,True,1.0,1000000000.0,0.0,1.3254904825312413e-06,0.0,1000000000.0,0.22166855153240345,0.2,1.0,1.0,2.210267075891751e-20,8.263683917043983e-27,1.0,3.2183867238352205e-176
0.2540468430432572,1.924530562142364e-06,14581082.428655619,1.0449247605913907,14581082.428655619,4.320344026665824e-06,3.857536377420822e-80,5.7402380844397915e+31,0.0031920701923976984,3192070.1923976983,2.626060053610477e-05,True,1.0,1000000000.0,0.0,1.3662127399767237e-06,0.0,1000000000.0,0.2284787428857442,0.2,1.0,1.0,5.135591963212817e-16,8.779244242836234e-27,1.0,6.999073114563487e-175
0.2540468430432572,1.9836567724366815e-06,14581082.428655619,124.28928838481936,14581082.428655619,4.453075392168321e-06,1.9631440402108788e-79,5.4031431210147005e+31,0.003096925197511264,3096925.1975112637,2.5477859382832824e-05,True,1.0,1000000000.0,0.0,1.4081860831699427e-06,0.0,1000000000.0,0.2354981597063354,0.2,1.0,1.0,7.265874174738623e-12,9.326969696457578e-27,1.0,1.812695270565005e-173
0.2540468430432572,2.044599482199773e-06,14581082.428655619,11119.670906882413,14581082.428655619,4.58988458464002e-06,1.0948084275170318e-78,5.085844028892329e+31,0.003004616158448574,3004616.158448574,2.4718449139765408e-05,True,1.0,1000000000.0,0.0,1.4514489484758355e-06,0.0,1000000000.0,0.24273322990403684,0.2,1.0,1.0,5.8157313720006096e-08,9.908867017753018e-27,1.0,5.637632127936381e-172
0.2540468430432572,2.107414498666762e-06,14581082.428655619,722119.8922755504,14581082.428655619,4.730896884738789e-06,6.719175138715903e-78,4.787178297317106e+31,0.0029150585447995604,2915058.54479956,2.3981674390073268e-05,True,1.0,1000000000.0,0.0,1.4960409531169653e-06,0.0,1000000000.0,0.2501905788695678,0.2,1.0,1.0,0.0002452669820399477,1.0527068144416167e-26,1.0,2.123500621863627e-170
0.2540468430432572,2.2388933059903357e-06,14581082.428655619,1022058960.7229432,1022058960.7229432,5.02605129331374e-06,3.4326953418145344e-76,2.0839394907930036e+35,13.481437954259135,13481437954.259136,0.11090942098085674,True,1.0,1000000000.0,0.0,1.589376972370643e-06,7.133123877832633e-11,8372267435.121255,0.2657996386602145,0.2,0.999999999999016,0.9999999999999926,0.1,2.418254098930218e-30,1.0,1.128024730240146e-170
0.2540468430432572,2.3076774962965497e-06,14581082.428655619,21055759303.55511,21055759303.55511,5.180463684347785e-06,2.8830338888881574e-75,8.325140751742306e+37,5551.16855706945,5551168557069.45,45.66848822214862,True,1.0,1000000000.0,0.0,1.6382064578326576e-06,3.055510117141251e-08,38000610263.647934,0.2739656432125574,0.2,0.9999999995178098,0.9999999999954603,0.09999999999999999,6.053345361732238e-33,1.0,1.8748118073518131e-171
0.2540468430432572,2.3785749024596447e-06,14581082.428655619,281992821012.02954,281992821012.02954,5.339619995631228e-06,2.712604516147201e-74,1.4055375095737054e+40,965999.6899336649,965999689933664.9,7947.109695696971,True,1.0,1000000000.0,0.0,1.688536102597301e-06,5.539057136765309e-06,139067018422.45602,0.2823825270764187,0.2,0.9999998973458363,0.9999999987272703,0.09999999999999998,3.585457649622737e-35,1.0,9.253304559448203e-172
0.2540468430432572,2.4516504475562432e-06,14581082.428655619,2421937865098.385,2421937865098.385,5.503665971810474e-06,2.8722562937261145e-73,9.759080395427116e+41,69132961.22844943,6.913296122844944e+16,568744.7234155749,True,1.0,1000000000.0,0.0,1.7404119951685156e-06,0.00041508871740329533,407555366416.2519,0.29105799786799463,0.2,0.999990664938348,0.9999998405423101,0.09999999999999999,5.1639037812355e-37,1.0,1.406437330761954e-171
0.2540468430432572,2.5269710492561233e-06,14581082.428655619,13272817375353.404,13272817375353.404,5.672751835158214e-06,3.438227716859254e-72,2.7588348597694156e+43,2014390599.7775085,2.0143905997775086e+18,16572037.479134165,False,1.0,1000000000.0,0.0,1.7938816399999998e-06,0.012779587594150911,954084140803.143,0.3,0.2,0.9996362557083119,0.9999909923377344,0.1,1.8266751986575723e-38,1.0,6.710316989213033e-171
0.3154833644589709,1.0514279023563288e-06,14581082.428655619,7.438003922660618e-28,14581082.428655619,1.4101807991949436e-06,6.656429797370557e-44,1.9231826584319975e+32,0.004334930996672808,4334930.996672808,3.5662715540003434e-05,True,1.0,1000000000.0,2.8515099170789426e-09,4.4593832380925616e-07,0.0,1000000000.0,0.07457654627803474,0.25,1.0,1.0,2.6021556816008676e-70,9.353411987037354e-28,1.0,2.0840262353683113e-102
0.3154833644589709,1.0837302978011854e-06,14581082.428655619,3.88605930172551e-27,14581082.428655619,1.4535049469774526e-06,6.783107515003185e-44,1.8102439303919078e+32,0.004205721122624993,4205721.122624993,3.459972861203073e-05,True,1.0,1000000000.0,6.996563328698358e-10,4.596386222771023e-07,0.0,1000000000.0,0.07686771724980178,0.25,1.0,1.0,7.102959153649212e-69,9.936959007919912e-28,1.0,2.1641027233042946e-102
0.3154833644589709,1.117025100570536e-06,14581082.428655619,2.1977588900837412e-26,14581082.428655619,1.4981601168403588e-06,6.94431079790635e-44,1.7039375189627175e+32,0.004080362565141217,4080362.565141218,3.356842578864544e-05,True,1.0,1000000000.0,1.647234570967271e-10,4.737598268839516e-07,0.0,1000000000.0,0.07922927850757505,0.25,1.0,1.0,2.271854746215469e-67,1.0556912756748683e-27,1.0,2.268186542553436e-102
0.3154833644589709,1.151342799805639e-06,14581082.428655619,1.348110168348935e-25,14581082.428655619,1.5441872009851054e-06,7.145529036652423e-44,1.6038739419500521e+32,0.003958740529285062,3958740.5292850616,3.256786267207836e-05,True,1.0,1000000000.0,3.7165159838536965e-11,4.883148688793138e-07,0.0,1000000000.0,0.08166339261033641,0.25,1.0,1.0,8.548132370253483e-66,1.1215544601198094e-27,1.0,2.401536803373057e-102
