branch,x0,ratio,kappa,C_initial,gain_vs_006D,eta_J,tau,support_margin,chi_max_gain10,label
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,4786.30092322638,,1.0024630825109433,23.53362104882447,-0.05478849977037629,0.0548296400155423,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,6309.57344480193,,1.0024125285407197,23.534807903481493,-0.05478712156158266,0.05482825870452031,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,8317.63771102671,,1.0023741794325796,23.53570830466088,-0.054786075856292055,0.05482721064482889,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,10964.78196143185,,1.002345088659122,23.53639137475939,-0.05478528247339994,0.05482641547527196,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,14454.39770745928,,1.0023230210507368,23.536909562865176,-0.054784680551526244,0.05482581219767494,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,19054.607179632443,,1.0023062810578813,23.537302663961484,-0.05478422390018138,0.05482535451767068,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,25118.86431509577,,1.0022935824746952,23.537600870396286,-0.054783877467017364,0.054825007304046894,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,33113.112148259075,,1.0022839496142555,23.537827088150603,-0.05478361465424849,0.05482474389915448,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,43651.58322401656,,1.0022766423423424,23.537998694766493,-0.05478341528074133,0.05482454407642562,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,57543.993733715666,,1.0022710992097346,23.538128873366066,-0.0547832640347924,0.05482439248967746,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,75857.75750291836,,1.0022668943136426,23.538227624892905,-0.0547831492996635,0.05482427749600824,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.054823909807159246,100000.0,,1.0022637045737623,23.538302536139337,-0.054783062262199325,0.05482419026241077,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.1,,11.029803234011228,2.1388945748825843,-0.09019687029447483,0.09031619629963562,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.1318256738556407,,8.60903792155128,2.740327840837061,-0.08910406477140419,0.08922116752980466,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.17378008287493754,,6.77269964111065,3.4833356784415486,-0.08778693774626102,0.08790135859697906,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.2290867652767773,,5.379694601400735,4.385302149513534,-0.08623381199061723,0.0863450661696101,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.3019951720402016,,4.322992216374156,5.457235432877111,-0.0844483966804156,0.08455600315792178,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
