A,A_medium,A_point,C,C_medium,C_point,D,baseline_active,beats_006D,beats_024D_scalar,beta_orbit,beta_spin,curvature_concentration,curvature_norm,d_point,f,family,gap,guide_orbit_factor,guide_spin_factor,index,interaction_duty,interaction_kernel,inventory,k_avg,k_max,k_min,major,medium_high_relerr,min_payload_distance,minor,minor_ratio,mobile_active_ratio,mobile_energy,mode,nphase,overhead,overhead_active_ratio,p,payload_clear,phase,q_scalar,q_winding,reset_capacity,reset_duty,reset_kernel,spin_fraction,winding_index
-0.2081119599349297,,0.5192235433010692,inf,,1.9285483212458525,3.0013476927846003,1.0013476927846003,False,False,0.036710935490671545,0.0,2.376030192092223,4.892208575441078,0.4972765076132204,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.035236446652561426,1.0,1.0,267920,0.005000000000000256,0.6105993185836653,1.0013476927846003,0.21519895266844552,0.6112868885732212,0.11901709539634556,0.8462648881000975,,1.226080141528901,0.7456789544080026,0.8811413127183915,1.0013476927846003,1.0,CONTIGUOUS,4096,0.0,0.0,5,True,4.642628087454914,2.0,2,2.9986523072153997,0.005004494328273063,0.11901916430731635,0.0,8
-0.261529680931691,,0.5222603038252709,inf,,1.9719581913519515,3.029875484146202,1.029875484146202,False,False,0.17284526069927963,0.0,1.8673199854924682,3.378881791240806,0.49254564887908814,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.0058820354752242565,1.0,1.0,297184,0.005000000000000069,0.6732727945150099,1.029875484146202,0.2617408575546595,0.673749403000233,0.14316358714945351,0.759848607667583,,1.1709915437913727,0.6602357452295756,0.8689043298456818,1.029875484146202,1.0,CONTIGUOUS,4096,0.0,0.0,3,True,2.3976758541719425,2.0,2,2.970124515853798,0.005100586638663479,0.14316444483021082,0.0,7
-0.30453506322457996,,0.49237938670000575,inf,,2.0318055103874646,3.000419151098272,1.000419151098272,False,False,0.020473179974593223,0.0,1.2184514064696326,2.2554153105815553,0.49743049077620316,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.017948552034795284,1.0,1.0,311744,0.005000000000000004,0.6995324446440899,1.000419151098272,0.31249143086835274,0.6998123759276671,0.1604476761560579,0.6824424489374546,,1.1552675818204605,0.6099350701481671,0.8937531232088805,1.000419151098272,1.0,CONTIGUOUS,4096,0.0,0.0,1,True,1.1956728833406236,2.0,2,2.999580848901728,0.005001397365563549,0.16045117879749718,0.0,5
-0.2513176861087046,,0.5238952276438593,inf,,1.925421200612921,3.008718978205419,1.0087189782054191,False,False,0.09337546897027642,0.0,2.415405972893301,4.920738749496863,0.49605410278093465,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.0270336982794106,1.0,1.0,352160,0.005000000000000087,0.6704265303166813,1.0087189782054191,0.2569624529194615,0.670960957035834,0.1462676603757106,0.7262482867415556,,1.1774875363042991,0.6507072045374562,0.8959844951331616,1.0087189782054191,1.0,CONTIGUOUS,4096,0.0,0.0,5,True,4.954033542947802,2.0,2,2.991281021794581,0.005029147974201991,0.1462687811555563,0.0,8
-0.22252280210583744,,0.5081387293536249,inf,,1.9801956572990376,3.006214105171499,1.006214105171499,False,False,0.07882959578419103,0.0,1.2185781422474895,2.24816103072222,0.4964694942257264,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.009125330485403538,1.0,1.0,362736,0.004999999999999963,0.5988491392984,1.006214105171499,0.2285308826113165,0.5991915803524639,0.10465697818064261,0.930130580466295,,1.232201649931408,0.8184917410746589,0.879975089803338,1.006214105171499,1.0,CONTIGUOUS,4096,0.0,0.0,1,True,1.6758252253729555,2.0,2,2.993785894828501,0.005020756678632942,0.10465975789786583,0.0,5
0.059728170100445704,,0.5419609479407056,17.232239301410832,,1.899122296757919,3.029250120206252,1.0292501202062518,True,False,0.17102666519070045,0.0,2.200193135165186,2.0931451343927012,0.4926493550657966,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.012098330073058605,1.0,1.0,367288,0.4926493550658023,0.25322037542177933,1.0292501202062518,0.17259958489123461,0.5701923527328521,0.08799636858355951,1.0130579205406023,,1.2609372824964455,0.9257575389756302,0.9138248862233014,1.0292501202062518,1.0,CONTIGUOUS,4096,0.0,0.0,2,True,1.0749680568258158,2.0,1,2.970749879793748,0.5023506449342046,0.09415914827674905,0.0,3
0.11742747808765455,,0.4852596372724439,8.517759449144402,,2.0612038056417914,3.0002190110703166,1.0002190110703166,True,False,0.014799022613558917,0.0,1.0000000000000002,1.0,0.4974636806641725,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,6.421934813261032e-06,1.0,1.0,381848,0.4974636806641724,0.2937768372175201,1.0002190110703166,0.19031189860085052,0.5271779951372855,0.07450582100890507,1.1442358050766264,,1.3020942840742082,1.0162265946705242,0.8881268967129291,1.0002190110703166,1.0,CONTIGUOUS,4096,0.0,0.0,0,True,3.013856662427327,2.0,1,2.9997809889296834,0.49753631933582737,0.08755837239913301,0.0,1
0.07702278117229075,,0.5373051661386896,13.297958660198685,,1.9062644926408039,3.024245759922652,1.024245759922652,True,False,0.15571050036093223,0.0,1.5728760115369795,1.392700041238432,0.4934792448128269,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.001721563283354044,1.0,1.0,437328,0.49347924481282596,0.36519226741344557,1.024245759922652,0.25171120294058297,0.6611020581277367,0.1283240098747402,0.8048867830958412,,1.1805017630673422,0.7208305853502219,0.8955676754657179,1.024245759922652,1.0,CONTIGUOUS,4096,0.0,0.0,1,True,1.8688818371043168,2.0,1,2.975754240077348,0.5015207551871743,0.1408312720200373,0.0,2
0.04797146672697758,,0.5343116903909633,20.92284938406214,,1.8784911337550547,3.0036997730611006,1.0036997730611004,True,False,0.06082575984811411,0.0,2.525514917729121,2.8680399944637247,0.49688645430070083,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.013822048902511597,1.0,1.0,451952,0.4968864543007001,0.2825250877623083,1.0036997730611004,0.19908392053904156,0.6013471884328293,0.10946558520506293,0.9104402657079943,,1.2306062329216472,0.7896268271469539,0.8673021799325943,1.0036997730611004,1.0,CONTIGUOUS,4096,0.0,0.0,3,True,0.7151097656149782,2.0,1,2.9963002269388994,0.4981135456993009,0.11650007639509935,0.0,4
0.10006719252310498,,0.48203759709043204,10.003451966763565,,2.0766375068996292,3.001017353853763,1.0010173538537628,True,False,0.03189598491601646,0.0,1.0000000000000002,1.0,0.497331288819251,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.002614948432892561,1.0,1.0,460512,0.497331288819251,0.4376233432743282,1.0010173538537628,0.3022932362399833,0.6702141295174392,0.14449321644978996,0.7685219226594456,,1.1724502173531555,0.6513265633673313,0.8475055091641843,1.0010173538537628,1.0,CONTIGUOUS,4096,0.0,0.0,0,True,4.1261240978362625,2.0,1,2.998982646146237,0.497668711180749,0.16782902886282958,0.0,1
