source,C_source,scenario,accel_m_s2,h_m,area_model,R_over_h,ell_over_R,B_dimensionless,x_opt_ln_Gamma,Gamma_opt,energy_reduction_factor,E_baseline_J,E_min_J
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,1.0,8.591955255523206e+17,1.7928159072555467e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,2.0,4.295977627761603e+17,3.5856318145110934e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,5.0,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,10.0,8.591955255523206e+16,1.7928159072555466e-17,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,0.25,6.873564204418565e+18,2.2410198840694334e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,0.5,3.4367821022092826e+18,4.482039768138867e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,1.0,1.7183910511046413e+18,8.964079536277733e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,2.0,8.591955255523206e+17,1.7928159072555467e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,5.0,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,10.0,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,0.25,1.374712840883713e+19,1.1205099420347167e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,0.5,6.873564204418565e+18,2.2410198840694334e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,1.0,3.4367821022092826e+18,4.482039768138867e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,2.0,1.7183910511046413e+18,8.964079536277733e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,5.0,6.873564204418565e+17,2.2410198840694333e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,10.0,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,0.25,2.749425681767426e+19,5.602549710173583e-20,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,0.5,1.374712840883713e+19,1.1205099420347167e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,1.0,6.873564204418565e+18,2.2410198840694334e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,2.0,3.4367821022092826e+18,4.482039768138867e-19,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,5.0,1.374712840883713e+18,1.1205099420347166e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,10.0,6.873564204418565e+17,2.2410198840694333e-18,1.0,1.0,4.0683101767313914e+23,4.0683101767313914e+23
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,0.25,8.591955255523206e+16,1.7928159072555466e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,0.5,4.295977627761603e+16,3.585631814511093e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,1.0,2.1479888138808016e+16,7.171263629022185e-17,1.0,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,2.0,1.0739944069404008e+16,1.434252725804437e-16,1.0000000000000002,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,5.0,4295977627761603.5,3.585631814511092e-16,1.0000000000000004,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,10.0,2147988813880801.8,7.171263629022181e-16,1.0000000000000007,1.0000000000000004,4.0683101767313905e+24,4.068310176731389e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,0.25,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,0.5,8.591955255523206e+16,1.7928159072555466e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,1.0,4.295977627761603e+16,3.585631814511093e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,2.0,2.1479888138808016e+16,7.171263629022185e-17,1.0,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,5.0,8591955255523207.0,1.792815907255546e-16,1.0000000000000002,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,10.0,4295977627761603.5,3.585631814511092e-16,1.0000000000000004,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,0.25,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,0.5,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,1.0,8.591955255523206e+16,1.7928159072555466e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,2.0,4.295977627761603e+16,3.585631814511093e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,5.0,1.7183910511046414e+16,8.964079536277732e-17,1.0,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,10.0,8591955255523207.0,1.792815907255546e-16,1.0000000000000002,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,0.25,6.873564204418565e+17,2.2410198840694333e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,0.5,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,1.0,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,2.0,8.591955255523206e+16,1.7928159072555466e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,5.0,3.4367821022092828e+16,4.4820397681388664e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,10.0,1.7183910511046414e+16,8.964079536277732e-17,1.0,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,0.25,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,0.5,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,1.0,8.591955255523206e+16,1.7928159072555466e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,2.0,4.295977627761603e+16,3.585631814511093e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,5.0,1.7183910511046414e+16,8.964079536277732e-17,1.0,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,10.0,8591955255523207.0,1.792815907255546e-16,1.0000000000000002,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,0.25,6.873564204418565e+17,2.2410198840694333e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,0.5,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,1.0,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,2.0,8.591955255523206e+16,1.7928159072555466e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,5.0,3.4367821022092828e+16,4.4820397681388664e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,10.0,1.7183910511046414e+16,8.964079536277732e-17,1.0,1.0000000000000002,4.0683101767313905e+24,4.06831017673139e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,0.25,1.374712840883713e+18,1.1205099420347166e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,0.5,6.873564204418565e+17,2.2410198840694333e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,1.0,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,2.0,1.7183910511046413e+17,8.964079536277733e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,5.0,6.8735642044185656e+16,2.2410198840694332e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,10.0,3.4367821022092828e+16,4.4820397681388664e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,0.25,2.749425681767426e+18,5.602549710173583e-19,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,0.5,1.374712840883713e+18,1.1205099420347166e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,1.0,6.873564204418565e+17,2.2410198840694333e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,2.0,3.4367821022092826e+17,4.4820397681388666e-18,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,5.0,1.3747128408837131e+17,1.1205099420347166e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
027B_CORRECTED_GENUINE_SOURCE,3.08075881130598,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,10.0,6.8735642044185656e+16,2.2410198840694332e-17,1.0,1.0,4.0683101767313905e+24,4.0683101767313905e+24
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.25,0.25,859195525552320.8,1.3728881027449008e-14,1.0000000000000138,1.0000000000000069,3.1153977479264292e+29,3.115397747926408e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.25,0.5,429597762776160.4,2.745776205489764e-14,1.0000000000000275,1.0000000000000138,3.1153977479264292e+29,3.1153977479263866e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.25,1.0,214798881388080.2,5.4915524109793773e-14,1.0000000000000548,1.0000000000000275,3.1153977479264292e+29,3.1153977479263434e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.25,2.0,107399440694040.1,1.0983104821958153e-13,1.00000000000011,1.0000000000000548,3.1153977479264292e+29,3.1153977479262586e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.25,5.0,42959776277616.04,2.745776205489086e-13,1.0000000000002747,1.0000000000001372,3.1153977479264292e+29,3.1153977479260017e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.25,10.0,21479888138808.02,5.491552410976664e-13,1.0000000000005491,1.0000000000002744,3.1153977479264292e+29,3.115397747925574e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.5,0.25,1718391051104641.5,6.8644405137245514e-15,1.0000000000000069,1.0000000000000036,3.1153977479264292e+29,3.1153977479264183e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.5,0.5,859195525552320.8,1.3728881027449008e-14,1.0000000000000138,1.0000000000000069,3.1153977479264292e+29,3.115397747926408e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.5,1.0,429597762776160.4,2.745776205489764e-14,1.0000000000000275,1.0000000000000138,3.1153977479264292e+29,3.1153977479263866e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.5,2.0,214798881388080.2,5.4915524109793773e-14,1.0000000000000548,1.0000000000000275,3.1153977479264292e+29,3.1153977479263434e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.5,5.0,85919552555232.08,1.3728881027447312e-13,1.0000000000001372,1.0000000000000686,3.1153977479264292e+29,3.1153977479262153e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,0.5,10.0,42959776277616.04,2.745776205489086e-13,1.0000000000002747,1.0000000000001372,3.1153977479264292e+29,3.1153977479260017e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,1.0,0.25,3436782102209283.0,3.4322202568622875e-15,1.0000000000000033,1.0000000000000018,3.1153977479264292e+29,3.1153977479264236e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,1.0,0.5,1718391051104641.5,6.8644405137245514e-15,1.0000000000000069,1.0000000000000036,3.1153977479264292e+29,3.1153977479264183e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,1.0,1.0,859195525552320.8,1.3728881027449008e-14,1.0000000000000138,1.0000000000000069,3.1153977479264292e+29,3.115397747926408e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,1.0,2.0,429597762776160.4,2.745776205489764e-14,1.0000000000000275,1.0000000000000138,3.1153977479264292e+29,3.1153977479263866e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,1.0,5.0,171839105110464.16,6.864440513724128e-14,1.0000000000000686,1.0000000000000344,3.1153977479264292e+29,3.1153977479263223e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,1.0,10.0,85919552555232.08,1.3728881027447312e-13,1.0000000000001372,1.0000000000000686,3.1153977479264292e+29,3.1153977479262153e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,2.0,0.25,6873564204418566.0,1.716110128431147e-15,1.0000000000000018,1.0000000000000007,3.1153977479264292e+29,3.1153977479264268e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,2.0,0.5,3436782102209283.0,3.4322202568622875e-15,1.0000000000000033,1.0000000000000018,3.1153977479264292e+29,3.1153977479264236e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,2.0,1.0,1718391051104641.5,6.8644405137245514e-15,1.0000000000000069,1.0000000000000036,3.1153977479264292e+29,3.1153977479264183e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,2.0,2.0,859195525552320.8,1.3728881027449008e-14,1.0000000000000138,1.0000000000000069,3.1153977479264292e+29,3.115397747926408e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,2.0,5.0,343678210220928.3,3.4322202568621814e-14,1.0000000000000344,1.000000000000017,3.1153977479264292e+29,3.1153977479263757e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,OPTIMISTIC_DISK,2.0,10.0,171839105110464.16,6.864440513724128e-14,1.0000000000000686,1.0000000000000344,3.1153977479264292e+29,3.1153977479263223e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.25,0.25,3436782102209283.0,3.4322202568622875e-15,1.0000000000000033,1.0000000000000018,3.1153977479264292e+29,3.1153977479264236e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.25,0.5,1718391051104641.5,6.8644405137245514e-15,1.0000000000000069,1.0000000000000036,3.1153977479264292e+29,3.1153977479264183e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.25,1.0,859195525552320.8,1.3728881027449008e-14,1.0000000000000138,1.0000000000000069,3.1153977479264292e+29,3.115397747926408e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.25,2.0,429597762776160.4,2.745776205489764e-14,1.0000000000000275,1.0000000000000138,3.1153977479264292e+29,3.1153977479263866e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.25,5.0,171839105110464.16,6.864440513724128e-14,1.0000000000000686,1.0000000000000344,3.1153977479264292e+29,3.1153977479263223e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.25,10.0,85919552555232.08,1.3728881027447312e-13,1.0000000000001372,1.0000000000000686,3.1153977479264292e+29,3.1153977479262153e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.5,0.25,6873564204418566.0,1.716110128431147e-15,1.0000000000000018,1.0000000000000007,3.1153977479264292e+29,3.1153977479264268e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.5,0.5,3436782102209283.0,3.4322202568622875e-15,1.0000000000000033,1.0000000000000018,3.1153977479264292e+29,3.1153977479264236e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.5,1.0,1718391051104641.5,6.8644405137245514e-15,1.0000000000000069,1.0000000000000036,3.1153977479264292e+29,3.1153977479264183e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.5,2.0,859195525552320.8,1.3728881027449008e-14,1.0000000000000138,1.0000000000000069,3.1153977479264292e+29,3.115397747926408e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.5,5.0,343678210220928.3,3.4322202568621814e-14,1.0000000000000344,1.000000000000017,3.1153977479264292e+29,3.1153977479263757e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,0.5,10.0,171839105110464.16,6.864440513724128e-14,1.0000000000000686,1.0000000000000344,3.1153977479264292e+29,3.1153977479263223e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,1.0,0.25,1.3747128408837132e+16,8.580550642155741e-16,1.0000000000000009,1.0000000000000004,3.1153977479264292e+29,3.1153977479264278e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,1.0,0.5,6873564204418566.0,1.716110128431147e-15,1.0000000000000018,1.0000000000000007,3.1153977479264292e+29,3.1153977479264268e+29
