radius_m,radius_mpc,radial_eigenvalue_s-2,transverse_eigenvalue_s-2,tidal_trace_s-2
2.473782755437427294e+22,8.016983920406229869e-01,2.080176428931138929e-35,-5.498574824835084021e-36,9.804614639641221251e-36
2.476062699336359530e+22,8.024372715374983311e-01,2.075337448010667742e-35,-5.474379920232728083e-36,9.804614639641221251e-36
2.478344744529015131e+22,8.031768320172918418e-01,2.070511821900711868e-35,-5.450251789682948713e-36,9.804614639641221251e-36
2.480628892952039313e+22,8.039170741076271387e-01,2.065699513744130872e-35,-5.426190248900043734e-36,9.804614639641221251e-36
2.482915146543858608e+22,8.046579984367058236e-01,2.060900486785513218e-35,-5.402195114106955467e-36,9.804614639641221251e-36
2.485203507244685066e+22,8.053996056333074804e-01,2.056114704370886810e-35,-5.378266202033823427e-36,9.804614639641221251e-36
2.487493976996522544e+22,8.061418963267927840e-01,2.051342129947432737e-35,-5.354403329916553058e-36,9.804614639641221251e-36
2.489786557743159994e+22,8.068848711471009461e-01,2.046582727063221203e-35,-5.330606315495495390e-36,9.804614639641221251e-36
2.492081251430181949e+22,8.076285307247529355e-01,2.041836459366914588e-35,-5.306874977013962315e-36,9.804614639641221251e-36
2.494378060004965587e+22,8.083728756908505897e-01,2.037103290607500968e-35,-5.283209133216894214e-36,9.804614639641221251e-36
2.496676985416679476e+22,8.091179066770766148e-01,2.032383184634022564e-35,-5.259608603349502195e-36,9.804614639641221251e-36
2.498978029616293636e+22,8.098636243156971393e-01,2.027676105395281472e-35,-5.236073207155796734e-36,9.804614639641221251e-36
2.501281194556570311e+22,8.106100292395594931e-01,2.022982016939588153e-35,-5.212602764877330140e-36,9.804614639641221251e-36
2.503586482192076977e+22,8.113571220820956498e-01,2.018300883414461284e-35,-5.189197097251695797e-36,9.804614639641221251e-36
2.505893894479180884e+22,8.121049034773212272e-01,2.013632669066372509e-35,-5.165856025511251918e-36,9.804614639641221251e-36
2.508203433376049476e+22,8.128533740598350432e-01,2.008977338240470338e-35,-5.142579371381741065e-36,9.804614639641221251e-36
2.510515100842659204e+22,8.136025344648222246e-01,2.004334855380298445e-35,-5.119366957080881599e-36,9.804614639641221251e-36
2.512828898840789228e+22,8.143523853280519864e-01,1.999705185027537473e-35,-5.096218605317076737e-36,9.804614639641221251e-36
2.515144829334029389e+22,8.151029272858804076e-01,1.995088291821721455e-35,-5.073134139287996649e-36,9.804614639641221251e-36
2.517462894287778952e+22,8.158541609752503199e-01,1.990484140499974816e-35,-5.050113382679263456e-36,9.804614639641221251e-36
2.519783095669246185e+22,8.166060870336901978e-01,1.985892695896746966e-35,-5.027156159663124206e-36,9.804614639641221251e-36
2.522105435447456327e+22,8.173587060993178222e-01,1.981313922943530056e-35,-5.004262294897039652e-36,9.804614639641221251e-36
2.524429915593244882e+22,8.181120188108375046e-01,1.976747786668608805e-35,-4.981431613522433400e-36,9.804614639641221251e-36
2.526756538079266839e+22,8.188660258075430853e-01,1.972194252196778529e-35,-4.958663941163282021e-36,9.804614639641221251e-36
2.529085304879996679e+22,8.196207277293180438e-01,1.967653284749081067e-35,-4.935959103924794711e-36,9.804614639641221251e-36
2.531416217971722918e+22,8.203761252166342777e-01,1.963124849642554612e-35,-4.913316928392162435e-36,9.804614639641221251e-36
2.533749279332562790e+22,8.211322189105554337e-01,1.958608912289941844e-35,-4.890737241629098594e-36,9.804614639641221251e-36
2.536084490942448822e+22,8.218890094527343537e-01,1.954105438199456332e-35,-4.868219871176671033e-36,9.804614639641221251e-36
2.538421854783144775e+22,8.226464974854167389e-01,1.949614392974491468e-35,-4.845764645051846715e-36,9.804614639641221251e-36
2.540761372838239352e+22,8.234046836514399281e-01,1.945135742313370834e-35,-4.823371391746243545e-36,9.804614639641221251e-36
2.543103047093146616e+22,8.241635685942327871e-01,1.940669452009092949e-35,-4.801039940224854119e-36,9.804614639641221251e-36
2.545446879535114381e+22,8.249231529578184841e-01,1.936215487949053036e-35,-4.778770119924654557e-36,9.804614639641221251e-36
2.547792872153218338e+22,8.256834373868124910e-01,1.931773816114799268e-35,-4.756561760753385714e-36,9.804614639641221251e-36
2.550141026938369186e+22,8.264444225264251376e-01,1.927344402581761477e-35,-4.734414693088196761e-36,9.804614639641221251e-36
2.552491345883314730e+22,8.272061090224619440e-01,1.922927213518991902e-35,-4.712328747774348885e-36,9.804614639641221251e-36
2.554843830982634006e+22,8.279684975213220666e-01,1.918522215188921161e-35,-4.690303756123995179e-36,9.804614639641221251e-36
2.557198484232749030e+22,8.287315886700016287e-01,1.914129373947080820e-35,-4.668339549914793475e-36,9.804614639641221251e-36
2.559555307631921857e+22,8.294953831160932767e-01,1.909748656241856697e-35,-4.646435961388672861e-36,9.804614639641221251e-36
2.561914303180250808e+22,8.302598815077849581e-01,1.905380028614240027e-35,-4.624592823250589511e-36,9.804614639641221251e-36
2.564275472879685573e+22,8.310250844938640302e-01,1.901023457697550296e-35,-4.602809968667140856e-36,9.804614639641221251e-36
2.566638818734012524e+22,8.317909927237138179e-01,1.896678910217208592e-35,-4.581087231265432334e-36,9.804614639641221251e-36
2.569004342748871498e+22,8.325576068473176106e-01,1.892346352990455892e-35,-4.559424445131668836e-36,9.804614639641221251e-36
2.571372046931749084e+22,8.333249275152576629e-01,1.888025752926116261e-35,-4.537821444809970682e-36,9.804614639641221251e-36
2.573741933291979040e+22,8.340929553787146400e-01,1.883717077024344538e-35,-4.516278065301112066e-36,9.804614639641221251e-36
2.576114003840751108e+22,8.348616910894708365e-01,1.879420292376363605e-35,-4.494794142061207398e-36,9.804614639641221251e-36
2.578488260591105553e+22,8.356311352999079567e-01,1.875135366164223302e-35,-4.473369511000505884e-36,9.804614639641221251e-36
2.580864705557939041e+22,8.364012886630097787e-01,1.870862265660545717e-35,-4.452004008482117958e-36,9.804614639641221251e-36
2.583243340758007153e+22,8.371721518323622657e-01,1.866600958228269931e-35,-4.430697471320739030e-36,9.804614639641221251e-36
2.585624168209920190e+22,8.379437254621522335e-01,1.862351411320416286e-35,-4.409449736781470804e-36,9.804614639641221251e-36
2.588007189934153243e+22,8.387160102071713474e-01,1.858113592479821776e-35,-4.388260642578498254e-36,9.804614639641221251e-36
2.590392407953039478e+22,8.394890067228129027e-01,1.853887469338907253e-35,-4.367130026873925638e-36,9.804614639641221251e-36
2.592779824290778527e+22,8.402627156650754880e-01,1.849673009619417365e-35,-4.346057728276476197e-36,9.804614639641221251e-36
2.595169440973436486e+22,8.410371376905624308e-01,1.845470181132179473e-35,-4.325043585840286739e-36,9.804614639641221251e-36
2.597561260028942982e+22,8.418122734564807974e-01,1.841278951776863371e-35,-4.304087439063706227e-36,9.804614639641221251e-36
2.599955283487101655e+22,8.425881236206451685e-01,1.837099289541722292e-35,-4.283189127888000833e-36,9.804614639641221251e-36
2.602351513379580517e+22,8.433646888414745302e-01,1.832931162503368131e-35,-4.262348492696230031e-36,9.804614639641221251e-36
2.604749951739926204e+22,8.441419697779962705e-01,1.828774538826505239e-35,-4.241565374311915568e-36,9.804614639641221251e-36
2.607150600603558111e+22,8.449199670898448478e-01,1.824629386763700559e-35,-4.220839613997892168e-36,9.804614639641221251e-36
2.609553462007767551e+22,8.456986814372615680e-01,1.820495674655146292e-35,-4.200171053455120832e-36,9.804614639641221251e-36
2.611958537991729080e+22,8.464781134810978047e-01,1.816373370928400633e-35,-4.179559534821392541e-36,9.804614639641221251e-36
2.614365830596491687e+22,8.472582638828125567e-01,1.812262444098165136e-35,-4.159004900670215052e-36,9.804614639641221251e-36
2.616775341864989281e+22,8.480391333044755564e-01,1.808162862766029456e-35,-4.138506994009536654e-36,9.804614639641221251e-36
2.619187073842038178e+22,8.488207224087666036e-01,1.804074595620238560e-35,-4.118065658280582175e-36,9.804614639641221251e-36
2.621601028574335415e+22,8.496030318589751218e-01,1.799997611435459123e-35,-4.097680737356684990e-36,9.804614639641221251e-36
2.624017208110470503e+22,8.503860623190037105e-01,1.795931879072524813e-35,-4.077352075542013442e-36,9.804614639641221251e-36
2.626435614500914515e+22,8.511698144533648147e-01,1.791877367478218731e-35,-4.057079517570483031e-36,9.804614639641221251e-36
2.628856249798033093e+22,8.519542889271848329e-01,1.787834045685018426e-35,-4.036862908604481504e-36,9.804614639641221251e-36
2.631279116056083510e+22,8.527394864062031177e-01,1.783801882810866573e-35,-4.016702094233722239e-36,9.804614639641221251e-36
2.633704215331211733e+22,8.535254075567713095e-01,1.779780848058942720e-35,-3.996596920474102975e-36,9.804614639641221251e-36
2.636131549681463748e+22,8.543120530458567785e-01,1.775770910717412582e-35,-3.976547233766452284e-36,9.804614639641221251e-36
2.638561121166779272e+22,8.550994235410401823e-01,1.771772040159206735e-35,-3.956552880975423048e-36,9.804614639641221251e-36
2.640992931848997202e+22,8.558875197105183519e-01,1.767784205841780602e-35,-3.936613709388292386e-36,9.804614639641221251e-36
2.643426983791859388e+22,8.566763422231042924e-01,1.763807377306877649e-35,-3.916729566713777620e-36,9.804614639641221251e-36
2.645863279061004347e+22,8.574658917482259612e-01,1.759841524180309412e-35,-3.896900301080936433e-36,9.804614639641221251e-36
2.648301819723980263e+22,8.582561689559300433e-01,1.755886616171706932e-35,-3.877125761037924034e-36,9.804614639641221251e-36
2.650742607850235337e+22,8.590471745168789530e-01,1.751942623074305866e-35,-3.857405795550918703e-36,9.804614639641221251e-36
2.653185645511129537e+22,8.598389091023547204e-01,1.748009514764700590e-35,-3.837740254002892323e-36,9.804614639641221251e-36
2.655630934779930817e+22,8.606313733842578806e-01,1.744087261202622896e-35,-3.818128986192503855e-36,9.804614639641221251e-36
2.658078477731814284e+22,8.614245680351069190e-01,1.740175832430716945e-35,-3.798571842332974101e-36,9.804614639641221251e-36
2.660528276443874774e+22,8.622184937280421568e-01,1.736275198574293372e-35,-3.779068673050856235e-36,9.804614639641221251e-36
2.662980332995113019e+22,8.630131511368220876e-01,1.732385329841124819e-35,-3.759619329385013471e-36,9.804614639641221251e-36
2.665434649466451997e+22,8.638085409358278177e-01,1.728506196521196034e-35,-3.740223662785369543e-36,9.804614639641221251e-36
2.667891227940731906e+22,8.646046638000619566e-01,1.724637768986488175e-35,-3.720881525111830248e-36,9.804614639641221251e-36
2.670350070502708478e+22,8.654015204051478394e-01,1.720780017690757508e-35,-3.701592768633176916e-36,9.804614639641221251e-36
2.672811179239065151e+22,8.661991114273333014e-01,1.716932913169292454e-35,-3.682357246025851643e-36,9.804614639641221251e-36
2.675274556238401320e+22,8.669974375434875702e-01,1.713096426038711255e-35,-3.663174810372945650e-36,9.804614639641221251e-36
2.677740203591247017e+22,8.677964994311051505e-01,1.709270526996716354e-35,-3.644045315162971143e-36,9.804614639641221251e-36
2.680208123390059138e+22,8.685962977683050479e-01,1.705455186821880300e-35,-3.624968614288790876e-36,9.804614639641221251e-36
2.682678317729216410e+22,8.693968332338294358e-01,1.701650376373431131e-35,-3.605944562046545031e-36,9.804614639641221251e-36
2.685150788705035328e+22,8.701981065070480970e-01,1.697856066591010484e-35,-3.586973013134441796e-36,9.804614639641221251e-36
2.687625538415762185e+22,8.710001182679563136e-01,1.694072228494464588e-35,-3.568053822651712313e-36,9.804614639641221251e-36
2.690102568961573913e+22,8.718028691971750899e-01,1.690298833183625628e-35,-3.549186846097517516e-36,9.804614639641221251e-36
2.692581882444588568e+22,8.726063599759544820e-01,1.686535851838076548e-35,-3.530371939369772114e-36,9.804614639641221251e-36
2.695063480968855683e+22,8.734105912861704901e-01,1.682783255716950320e-35,-3.511608958764140972e-36,9.804614639641221251e-36
2.697547366640368012e+22,8.742155638103290549e-01,1.679041016158691803e-35,-3.492897760972848389e-36,9.804614639641221251e-36
2.700033541567059853e+22,8.750212782315649473e-01,1.675309104580848735e-35,-3.474238203083633050e-36,9.804614639641221251e-36
2.702522007858804110e+22,8.758277352336414356e-01,1.671587492479856306e-35,-3.455630142578670902e-36,9.804614639641221251e-36
2.705012767627422781e+22,8.766349355009535049e-01,1.667876151430808902e-35,-3.437073437333433882e-36,9.804614639641221251e-36
2.707505822986680245e+22,8.774428797185254147e-01,1.664175053087254840e-35,-3.418567945615663576e-36,9.804614639641221251e-36
2.710001176052291653e+22,8.782515685720139187e-01,1.660484169180970253e-35,-3.400113526084240640e-36,9.804614639641221251e-36
2.712498828941923346e+22,8.790610027477078203e-01,1.656803471521745264e-35,-3.381710037788115693e-36,9.804614639641221251e-36
2.714998783775187822e+22,8.798711829325268630e-01,1.653132931997178453e-35,-3.363357340165281640e-36,9.804614639641221251e-36
2.717501042673657997e+22,8.806821098140258375e-01,1.649472522572444062e-35,-3.345055293041609684e-36,9.804614639641221251e-36
2.720005607760856298e+22,8.814937840803915847e-01,1.645822215290096343e-35,-3.326803756629871091e-36,9.804614639641221251e-36
2.722512481162265572e+22,8.823062064204462152e-01,1.642181982269843180e-35,-3.308602591528605276e-36,9.804614639641221251e-36
2.725021665005328663e+22,8.831193775236469978e-01,1.638551795708335739e-35,-3.290451658721068070e-36,9.804614639641221251e-36
2.727533161419444637e+22,8.839332980800850281e-01,1.634931627878964538e-35,-3.272350819574212062e-36,9.804614639641221251e-36
2.730046972535980111e+22,8.847479687804893356e-01,1.631321451131634130e-35,-3.254299935837560026e-36,9.804614639641221251e-36
2.732563100488261278e+22,8.855633903162238862e-01,1.627721237892565324e-35,-3.236298869642215997e-36,9.804614639641221251e-36
2.735081547411584398e+22,8.863795633792909134e-01,1.624130960664072806e-35,-3.218347483499753405e-36,9.804614639641221251e-36
2.737602315443213278e+22,8.871964886623305846e-01,1.620550592024360940e-35,-3.200445640301194076e-36,9.804614639641221251e-36
2.740125406722378852e+22,8.880141668586202242e-01,1.616980104627318236e-35,-3.182593203315980556e-36,9.804614639641221251e-36
2.742650823390286316e+22,8.888325986620775332e-01,1.613419471202299249e-35,-3.164790036190885620e-36,9.804614639641221251e-36
2.745178567590112186e+22,8.896517847672583690e-01,1.609868664553924924e-35,-3.147036002949013996e-36,9.804614639641221251e-36
2.747708641467009755e+22,8.904717258693597426e-01,1.606327657561868510e-35,-3.129330967988731925e-36,9.804614639641221251e-36
2.750241047168110769e+22,8.912924226642197079e-01,1.602796423180649753e-35,-3.111674796082638141e-36,9.804614639641221251e-36
2.752775786842521233e+22,8.921138758483159181e-01,1.599274934439434978e-35,-3.094067352376564265e-36,9.804614639641221251e-36
2.755312862641333155e+22,8.929360861187699561e-01,1.595763164441819254e-35,-3.076508502388485644e-36,9.804614639641221251e-36
2.757852276717616156e+22,8.937590541733441141e-01,1.592261086365633423e-35,-3.058998112007556491e-36,9.804614639641221251e-36
2.760394031226428378e+22,8.945827807104450580e-01,1.588768673462728409e-35,-3.041536047493031420e-36,9.804614639641221251e-36
2.762938128324813128e+22,8.954072664291231609e-01,1.585285899058776093e-35,-3.024122175473269842e-36,9.804614639641221251e-36
2.765484570171798454e+22,8.962325120290716152e-01,1.581812736553070732e-35,-3.006756362944743034e-36,9.804614639641221251e-36
2.768033358928408058e+22,8.970585182106305400e-01,1.578349159418311657e-35,-2.989438477270947658e-36,9.804614639641221251e-36
2.770584496757650804e+22,8.978852856747833178e-01,1.574895141200418323e-35,-2.972168386181480988e-36,9.804614639641221251e-36
2.773137985824534561e+22,8.987128151231612572e-01,1.571450655518311942e-35,-2.954945957770949082e-36,9.804614639641221251e-36
2.775693828296060751e+22,8.995411072580417056e-01,1.568015676063723577e-35,-2.937771060498007261e-36,9.804614639641221251e-36
2.778252026341225608e+22,9.003701627823484932e-01,1.564590176600994224e-35,-2.920643563184360494e-36,9.804614639641221251e-36
2.780812582131029403e+22,9.011999823996548198e-01,1.561174130966864191e-35,-2.903563335013710332e-36,9.804614639641221251e-36
2.783375497838467219e+22,9.020305668141803679e-01,1.557767513070288150e-35,-2.886530245530830126e-36,9.804614639641221251e-36
2.785940775638541114e+22,9.028619167307955218e-01,1.554370296892222647e-35,-2.869544164640502609e-36,9.804614639641221251e-36
2.788508417708258859e+22,9.036940328550201462e-01,1.550982456485431258e-35,-2.852604962606545667e-36,9.804614639641221251e-36
2.791078426226628493e+22,9.045269158930230313e-01,1.547603965974295095e-35,-2.835712510050864850e-36,9.804614639641221251e-36
2.793650803374673835e+22,9.053605665516255563e-01,1.544234799554598443e-35,-2.818866677952381590e-36,9.804614639641221251e-36
2.796225551335421903e+22,9.061949855382986918e-01,1.540874931493350492e-35,-2.802067337646141832e-36,9.804614639641221251e-36
2.798802672293916757e+22,9.070301735611669969e-01,1.537524336128571779e-35,-2.785314360822248271e-36,9.804614639641221251e-36
2.801382168437216143e+22,9.078661313290076196e-01,1.534182987869106833e-35,-2.768607619524923541e-36,9.804614639641221251e-36
2.803964041954388555e+22,9.087028595512492979e-01,1.530850861194433868e-35,-2.751946986151558714e-36,9.804614639641221251e-36
2.806548295036525819e+22,9.095403589379766895e-01,1.527527930654456043e-35,-2.735332333451669588e-36,9.804614639641221251e-36
2.809134929876735125e+22,9.103786301999271524e-01,1.524214170869319713e-35,-2.718763534525987939e-36,9.804614639641221251e-36
2.811723948670146996e+22,9.112176740484942972e-01,1.520909556529213172e-35,-2.702240462825455904e-36,9.804614639641219914e-36
2.814315353613915705e+22,9.120574911957273212e-01,1.517614062394175281e-35,-2.685762992150265780e-36,9.804614639641221251e-36
2.816909146907217179e+22,9.128980823543304535e-01,1.514327663293906236e-35,-2.669330996648921222e-36,9.804614639641219914e-36
2.819505330751259489e+22,9.137394482376666183e-01,1.511050334127567112e-35,-2.652944350817224933e-36,9.804614639641221251e-36
2.822103907349272776e+22,9.145815895597542156e-01,1.507782049863599985e-35,-2.636602929497389297e-36,9.804614639641221251e-36
2.824704878906523097e+22,9.154245070352713398e-01,1.504522785539524802e-35,-2.620306607877013384e-36,9.804614639641221251e-36
2.827308247630308652e+22,9.162682013795544478e-01,1.501272516261753358e-35,-2.604055261488156163e-36,9.804614639641221251e-36
2.829914015729957680e+22,9.171126733085982474e-01,1.498031217205405407e-35,-2.587848766206416409e-36,9.804614639641221251e-36
2.832522185416838952e+22,9.179579235390583625e-01,1.494798863614108207e-35,-2.571686998249930412e-36,9.804614639641221251e-36
2.835132758904359669e+22,9.188039527882513324e-01,1.491575430799812100e-35,-2.555569834178449873e-36,9.804614639641221251e-36
2.837745738407961690e+22,9.196507617741529472e-01,1.488360894142609026e-35,-2.539497150892434503e-36,9.804614639641221251e-36
2.840361126145135372e+22,9.204983512154029102e-01,1.485155229090529667e-35,-2.523468825632037707e-36,9.804614639641221251e-36
2.842978924335409083e+22,9.213467218313012852e-01,1.481958411159371316e-35,-2.507484735976246624e-36,9.804614639641219914e-36
2.845599135200360949e+22,9.221958743418124937e-01,1.478770415932498760e-35,-2.491544759841883176e-36,9.804614639641221251e-36
2.848221760963615497e+22,9.230458094675644265e-01,1.475591219060663865e-35,-2.475648775482708699e-36,9.804614639641221251e-36
2.850846803850844491e+22,9.238965279298478883e-01,1.472420796261820888e-35,-2.459796661488493815e-36,9.804614639641221251e-36
2.853474266089774907e+22,9.247480304506201509e-01,1.469259123320934843e-35,-2.443988296784063591e-36,9.804614639641221251e-36
2.856104149910181800e+22,9.256003177525021774e-01,1.466106176089805630e-35,-2.428223560628417527e-36,9.804614639641221251e-36
2.858736457543900044e+22,9.264533905587821749e-01,1.462961930486872658e-35,-2.412502332613752665e-36,9.804614639641221251e-36
2.861371191224820564e+22,9.273072495934150394e-01,1.459826362497038172e-35,-2.396824492664580236e-36,9.804614639641221251e-36
2.864008353188889074e+22,9.281618955810214677e-01,1.456699448171486312e-35,-2.381189921036821603e-36,9.804614639641219914e-36
2.866647945674118660e+22,9.290173292468919541e-01,1.453581163627489065e-35,-2.365598498316834698e-36,9.804614639641221251e-36
2.869289970920578456e+22,9.298735513169834599e-01,1.450471485048237883e-35,-2.350050105420579459e-36,9.804614639641219914e-36
2.871934431170405807e+22,9.307305625179234099e-01,1.447370388682651514e-35,-2.334544623592646946e-36,9.804614639641221251e-36
2.874581328667805850e+22,9.315883635770091376e-01,1.444277850845195051e-35,-2.319081934405364630e-36,9.804614639641221251e-36
2.877230665659047320e+22,9.324469552222065527e-01,1.441193847915708343e-35,-2.303661919757931089e-36,9.804614639641221251e-36
2.879882444392475132e+22,9.333063381821546933e-01,1.438118356339211685e-35,-2.288284461875447799e-36,9.804614639641221251e-36
2.882536667118499896e+22,9.341665131861620619e-01,1.435051352625741442e-35,-2.272949443308096587e-36,9.804614639641221251e-36
2.885193336089611338e+22,9.350274809642107332e-01,1.431992813350155742e-35,-2.257656746930168753e-36,9.804614639641219914e-36
2.887852453560374107e+22,9.358892422469555772e-01,1.428942715151964750e-35,-2.242406255939213124e-36,9.804614639641221251e-36
2.890514021787428192e+22,9.367517977657235928e-01,1.425901034735151597e-35,-2.227197853855148029e-36,9.804614639641219914e-36
2.893178043029498154e+22,9.376151482525175718e-01,1.422867748867988227e-35,-2.212031424519331179e-36,9.804614639641219914e-36
2.895844519547384313e+22,9.384792944400131010e-01,1.419842834382868880e-35,-2.196906852093733776e-36,9.804614639641221251e-36
2.898513453603974912e+22,9.393442370615622261e-01,1.416826268176121131e-35,-2.181824021059995031e-36,9.804614639641221251e-36
2.901184847464244445e+22,9.402099768511932298e-01,1.413818027207835366e-35,-2.166782816218566204e-36,9.804614639641221251e-36
2.903858703395250294e+22,9.410765145436094103e-01,1.410818088501692923e-35,-2.151783122687853988e-36,9.804614639641221251e-36
2.906535023666144477e+22,9.419438508741928562e-01,1.407826429144780068e-35,-2.136824825903290383e-36,9.804614639641219914e-36
2.909213810548165680e+22,9.428119865790017817e-01,1.404843026287425225e-35,-2.121907811616516169e-36,9.804614639641219914e-36
2.911895066314648899e+22,9.436809223947740799e-01,1.401867857143014019e-35,-2.107031965894459470e-36,9.804614639641221251e-36
2.914578793241025865e+22,9.445506590589266560e-01,1.398900898987817684e-35,-2.092197175118477795e-36,9.804614639641221251e-36
2.917264993604819170e+22,9.454211973095546506e-01,1.395942129160828423e-35,-2.077403325983532155e-36,9.804614639641219914e-36
2.919953669685658203e+22,9.462925378854354364e-01,1.392991525063571509e-35,-2.062650305497246919e-36,9.804614639641221251e-36
2.922644823765266570e+22,9.471646815260252872e-01,1.390049064159946260e-35,-2.047938000979120677e-36,9.804614639641221251e-36
2.925338458127475094e+22,9.480376289714632643e-01,1.387114723976044556e-35,-2.033266300059612157e-36,9.804614639641221251e-36
2.928034575058219303e+22,9.489113809625709939e-01,1.384188482099982187e-35,-2.018635090679300977e-36,9.804614639641219914e-36
2.930733176845538165e+22,9.497859382408510021e-01,1.381270316181732339e-35,-2.004044261088051737e-36,9.804614639641219914e-36
2.933434265779584578e+22,9.506613015484914886e-01,1.378360203932944918e-35,-1.989493699844113966e-36,9.804614639641221251e-36
2.936137844152615725e+22,9.515374716283623302e-01,1.375458123126788589e-35,-1.974983295813332985e-36,9.804614639641219914e-36
2.938843914259006908e+22,9.524144492240200766e-01,1.372564051597768756e-35,-1.960512938168233825e-36,9.804614639641219914e-36
2.941552478395247362e+22,9.532922350797060629e-01,1.369677967241565602e-35,-1.946082516387217382e-36,9.804614639641221251e-36
2.944263538859938572e+22,9.541708299403462989e-01,1.366799848014867029e-35,-1.931691920253724521e-36,9.804614639641221251e-36
2.946977097953806438e+22,9.550502345515553548e-01,1.363929671935191198e-35,-1.917341039855345367e-36,9.804614639641221251e-36
2.949693157979691627e+22,9.559304496596330303e-01,1.361067417080730433e-35,-1.903029765583042206e-36,9.804614639641219914e-36
2.952411721242561741e+22,9.568114760115683515e-01,1.358213061590172946e-35,-1.888757988130254775e-36,9.804614639641219914e-36
2.955132790049507954e+22,9.576933143550387939e-01,1.355366583662541945e-35,-1.874525598492099098e-36,9.804614639641221251e-36
2.957856366709743341e+22,9.585759654384093942e-01,1.352527961557030981e-35,-1.860332487964544947e-36,9.804614639641219914e-36
2.960582453534616715e+22,9.594594300107370799e-01,1.349697173592828890e-35,-1.846178548143533826e-36,9.804614639641221251e-36
2.963311052837599628e+22,9.603437088217668949e-01,1.346874198148966107e-35,-1.832063670924220577e-36,9.804614639641219914e-36
2.966042166934300210e+22,9.612288026219366621e-01,1.344059013664140130e-35,-1.817987748500090695e-36,9.804614639641219914e-36
2.968775798142462329e+22,9.621147121623756515e-01,1.341251598636552223e-35,-1.803950673362150488e-36,9.804614639641221251e-36
2.971511948781959722e+22,9.630014381949040247e-01,1.338451931623751315e-35,-1.789952338298145952e-36,9.804614639641221251e-36
2.974250621174811093e+22,9.638889814720366100e-01,1.335659991242457343e-35,-1.775992636391676089e-36,9.804614639641221251e-36
2.976991817645169207e+22,9.647773427469800156e-01,1.332875756168410496e-35,-1.762071461021442525e-36,9.804614639641219914e-36
2.979735540519333475e+22,9.656665227736366264e-01,1.330099205136198297e-35,-1.748188705860381530e-36,9.804614639641219914e-36
2.982481792125746597e+22,9.665565223066033829e-01,1.327330316939097636e-35,-1.734344264874878224e-36,9.804614639641219914e-36
2.985230574794993723e+22,9.674473421011713370e-01,1.324569070428916545e-35,-1.720538032323972769e-36,9.804614639641219914e-36
2.987981890859812101e+22,9.683389829133292048e-01,1.321815444515824210e-35,-1.706769902758510426e-36,9.804614639641221251e-36
2.990735742655088139e+22,9.692314454997621453e-01,1.319069418168194882e-35,-1.693039771020364453e-36,9.804614639641219914e-36
2.993492132517856988e+22,9.701247306178517604e-01,1.316330970412450984e-35,-1.679347532241644294e-36,9.804614639641221251e-36
2.996251062787313028e+22,9.710188390256792035e-01,1.313600080332892055e-35,-1.665693081843850319e-36,9.804614639641219914e-36
2.999012535804800637e+22,9.719137714820225149e-01,1.310876727071548285e-35,-1.652076315537131467e-36,9.804614639641219914e-36
3.001776553913825939e+22,9.728095287463603968e-01,1.308160889828010521e-35,-1.638497129319441981e-36,9.804614639641221251e-36
3.004543119460056800e+22,9.737061115788718801e-01,1.305452547859273383e-35,-1.624955419475756960e-36,9.804614639641219914e-36
3.007312234791316121e+22,9.746035207404346590e-01,1.302751680479585852e-35,-1.611451082577319301e-36,9.804614639641219914e-36
3.010083902257598195e+22,9.755017569926300869e-01,1.300058267060278608e-35,-1.597984015480782414e-36,9.804614639641221251e-36
3.012858124211056542e+22,9.764008210977390689e-01,1.297372287029620508e-35,-1.584554115327492583e-36,9.804614639641219914e-36
3.015634903006017330e+22,9.773007138187468357e-01,1.294693719872650999e-35,-1.571161279542644370e-36,9.804614639641221251e-36
3.018414240998976442e+22,9.782014359193416109e-01,1.292022545131026971e-35,-1.557805405834524898e-36,9.804614639641219914e-36
3.021196140548597377e+22,9.791029881639141674e-01,1.289358742402871744e-35,-1.544486392193748762e-36,9.804614639641219914e-36
3.023980604015722575e+22,9.800053713175616021e-01,1.286702291342609357e-35,-1.531204136892436830e-36,9.804614639641219914e-36
3.026767633763365447e+22,9.809085861460842271e-01,1.284053171660818906e-35,-1.517958538483484572e-36,9.804614639641219914e-36
3.029557232156721283e+22,9.818126334159896773e-01,1.281411363124071230e-35,-1.504749495799746195e-36,9.804614639641219914e-36
3.032349401563165150e+22,9.827175138944920230e-01,1.278776845554778444e-35,-1.491576907953282264e-36,9.804614639641219914e-36
3.035144144352249381e+22,9.836232283495108808e-01,1.276149598831043989e-35,-1.478440674334609989e-36,9.804614639641219914e-36
3.037941462895716991e+22,9.845297775496756332e-01,1.273529602886497727e-35,-1.465340694611878679e-36,9.804614639641219914e-36
3.040741359567489519e+22,9.854371622643220974e-01,1.270916837710156956e-35,-1.452276868730174821e-36,9.804614639641219914e-36
3.043543836743681704e+22,9.863453832634965224e-01,1.268311283346260429e-35,-1.439249096910692187e-36,9.804614639641219914e-36
3.046348896802598552e+22,9.872544413179551448e-01,1.265712919894121891e-35,-1.426257279649999498e-36,9.804614639641219914e-36
3.049156542124732816e+22,9.881643371991628566e-01,1.263121727507981738e-35,-1.413301317719298064e-36,9.804614639641221251e-36
