candidate_pass,g_s,gate_energy_fraction,gate_gradient_floor_J,gate_radius_m,gate_total_positive_floor_J,gate_volume_energy_J,lambda_on_max,lambda_s,lambda_width_min,m_s_out_eV,naive_naturalness_cutoff_eV,naturalness_cutoff_over_mX,off_phi_mass_eV,off_phi_range_m,on_curvature_ratio,phi_boundary_eV,required_delta_m2_hat,source_scale_naturalness_pass,v_s_eV,wall_cap_m,wall_width_actual_m
True,0.07999377756925682,1.0906822558470717e-30,7.723101171204954e-20,2.0980500914943576,1.3257634049457015e-19,5.534532878252062e-20,3.856373645112031e+26,0.00038980790394853396,0.0003712456228081276,8.087999411817098e-07,0.00012705588012719839,21.248204557219015,2.3179366180618384e-06,0.08513044699427397,1.1871612471832849e+30,7789772293.110485,0.1501650749306419,True,2.8966818139545352e-05,0.25,0.2439750182371333
True,0.08702542998524213,9.2154872871617e-31,6.525469748788338e-20,2.0980500914943576,1.120175535868843e-19,4.6762856099000945e-20,5.401806124562495e+26,0.0004613500629726882,0.0004393810123549411,8.087999411817098e-07,0.0001167897684100479,19.531350197114662,2.3179366180618384e-06,0.08513044699427397,1.405043126624378e+30,7789772293.110485,0.1501650749306419,True,2.6626300008363674e-05,0.25,0.2439750182371333
True,0.09467518217350566,7.786429593454992e-31,5.51355660095647e-20,2.0980500914943576,9.464684471438107e-20,3.951127870481636e-20,7.566566959699577e+26,0.0005460224855599772,0.0005200214148190259,8.087999411817098e-07,0.00010735315824515537,17.953217623402743,2.3179366180618384e-06,0.08513044699427397,1.6629132667178637e+30,7789772293.110485,0.1501650749306419,True,2.447489567960241e-05,0.25,0.2439750182371333
True,0.1029973666445142,6.578977749586237e-31,4.658562151421399e-20,2.0980500914943576,7.996983443706471e-20,3.338421292285072e-20,1.0598850502109478e+27,0.0006462349930463657,0.0006154618981393958,8.087999411817097e-07,9.867902592927698e-05,16.50259811945179,2.3179366180618384e-06,0.08513044699427397,1.9681107862289415e+30,7789772293.110485,0.1501650749306419,True,2.249732476308238e-05,0.25,0.24397501823713333
True,0.11205109187181692,5.5587670459298795e-31,3.9361528119419633e-20,2.0980500914943576,6.756880738275505e-20,2.820727926333543e-20,1.4846314393882864e+27,0.0007648396856941586,0.000728418748280151,8.087999411817097e-07,9.070576327259898e-05,15.169188632634478,2.3179366180618384e-06,0.08513044699427397,2.3293217658404125e+30,7789772293.110485,0.1501650749306419,True,2.067954152374233e-05,0.25,0.24397501823713333
True,0.1219006621111034,4.696761753428843e-31,3.325768435703145e-20,2.0980500914943576,5.709082384959645e-20,2.3833139492565008e-20,2.0795939242481545e+27,0.0009052121149539311,0.000862106776146601,8.087999411817098e-07,8.33767400253973e-05,13.943518596700276,2.3179366180618384e-06,0.08513044699427397,2.7568264585420283e+30,7789772293.110485,0.1501650749306419,True,1.9008635121538395e-05,0.25,0.2439750182371333
True,0.13261603412240283,3.968428751592326e-31,2.810037164807735e-20,2.0980500914943576,4.8237674957949915e-20,2.0137303309872563e-20,2.912986196460795e+27,0.0010713473534204494,0.0010203308127813805,8.087999411817098e-07,7.663990166061161e-05,12.816882666898517,2.3179366180618384e-06,0.08513044699427397,3.262791870995657e+30,7789772293.110485,0.1501650749306419,True,1.7472737911957102e-05,0.25,0.2439750182371333
True,0.14427331403930435,3.353039303083132e-31,2.3742810181344442e-20,2.0980500914943576,4.075739547004743e-20,1.701458528870299e-20,4.080358420858053e+27,0.0012679736966836998,0.0012075939968416189,8.087999411817097e-07,7.044739965557578e-05,11.781278890101543,2.3179366180618384e-06,0.08513044699427397,3.8616180428946977e+30,7789772293.110485,0.1501650749306419,True,1.6060941155844246e-05,0.25,0.24397501823713333
True,0.15695529791421722,2.833079103035183e-31,2.0060981483350724e-20,2.0980500914943576,3.443709272782997e-20,1.4376111244479248e-20,5.715552261420164e+27,0.001500687233088972,0.0014292259362752113,8.087999411817097e-07,6.475525164697626e-05,10.829351870780549,2.3179366180618384e-06,0.08513044699427397,4.5703478796088116e+30,7789772293.110485,0.1501650749306419,True,1.476321753987772e-05,0.25,0.24397501823713333
True,0.1707520597789095,2.3937498127965255e-31,1.6950098787866073e-20,2.0980500914943576,2.9096887616793054e-20,1.214678882892698e-20,8.006046107624916e+27,0.0017761111113316881,0.0016915343917444647,8.087999411817098e-07,5.9523029045279114e-05,9.954340529168768,2.3179366180618384e-06,0.08513044699427397,5.409152202165209e+30,7789772293.110485,0.1501650749306419,True,1.3570349957383707e-05,0.25,0.2439750182371333
True,0.18576159139703224,2.022547891488308e-31,1.4321624749858996e-20,2.0980500914943576,2.4584795112512216e-20,1.026317036265322e-20,1.12144498634135e+28,0.002102084038725781,0.002001984798786458,8.087999411817097e-07,5.471356988990374e-05,9.1500300805638,2.3179366180618384e-06,0.08513044699427397,6.401903819341887e+30,7789772293.110485,0.1501650749306419,True,1.2473866043661187e-05,0.25,0.24397501823713333
True,0.2020904982524852,1.7089087387059878e-31,1.2100751626450904e-20,2.0980500914943576,2.0772398707529568e-20,8.671647081078664e-21,1.5708613721227276e+28,0.0024878833749047416,0.0023694127380045156,8.087999411817098e-07,5.029271490569091e-05,8.410707894701055,2.3179366180618384e-06,0.08513044699427397,7.57685696026426e+30,7789772293.110485,0.1501650749306419,True,1.1465978000850465e-05,0.25,0.2439750182371333
