success,message,alpha_m,alpha_x,leakage_fraction,family,E_field_J,E_core_J,E_total_J,a_scalar_mps2,a_gr_mps2,a_total_mps2,Qabs_kg,Qnet_kg,monopole_fraction,dipole_normalized,cancellation,productive_participation,F50_core_fraction,F90_core_fraction,halfspace_floor_J,field_over_halfspace_floor,iterations
True,Optimization terminated successfully,2.0,316227766016837.94,0.1,unrestricted,1767342215215.3394,32174678054274.51,33942020269489.85,9.806649999741188,-1.1329273361884853e-14,9.806649999741177,113206875511.01851,-11320687550.474655,0.09999999999445974,0.2836363636445732,1.4613066871632898,0.5499999999972298,0.3991196858085628,0.5499999999972298,239730723434.27625,7.372197396717354,3
True,Optimization terminated successfully,2.0,562341325190349.06,0.1,unrestricted,1649044682936.1953,18178309939546.355,19827354622482.55,9.806649999951098,-6.380384584658218e-15,9.806649999951091,113739705127.40512,-11373970512.61878,0.09999999999892974,0.2836363636379495,1.463477914508489,0.5499999999994648,0.44589898272501666,0.5499999999994648,239730723444.53906,6.878737356823171,3
True,Optimization terminated successfully,2.0,1000000000000000.0,0.1,unrestricted,1611635718562.5786,10249344492337.287,11860980210899.865,9.806649999975223,-3.590947331050892e-15,9.80664999997522,114039337239.1193,-11403933723.918715,0.1000000000000595,0.2836363636362753,1.4646988853726668,0.5500000000000298,0.47201288710938466,0.5500000000000298,239730723445.71854,6.722691590790181,6
True,Optimization terminated successfully,2.0,1778279410038922.8,0.1,unrestricted,1330390010882.6543,5985372122015.88,7315762132898.534,9.806649999987592,-2.0439862402404702e-15,9.80664999998759,118426733528.93799,-11842673352.839521,0.09999999999954168,0.28363636363704237,1.4825770861311829,0.5499999999997714,0.363625049401416,0.5499999999997714,239730723446.32327,5.549518191732877,8
True,Optimization terminated successfully,2.0,3162277660168379.5,0.1,unrestricted,1170264730376.9202,3481835134034.7007,4652099864411.621,9.806650000002497,-1.1678051161729056e-15,9.806650000002495,122508662216.80511,-12250866221.690313,0.10000000000008001,0.2836363636360589,1.506293802797691,0.550000000000158,0.27458175932766143,0.5103937901266036,239730723447.05197,4.8815801060033515,11
True,Optimization terminated successfully,2.0,5623413251903491.0,0.1,unrestricted,1110099016815.8733,2002417961036.3777,3112516977852.251,9.806649999999868,-6.665608719455877e-16,9.806649999999868,125289110587.02142,-12528911058.70224,0.10000000000000078,0.28054524076571996,1.5289001812032494,0.5499999999999998,0.5184272308128591,0.5184272308128591,239730723446.92343,4.630608045787882,17
True,Optimization terminated successfully,2.0,1e+16,0.1,unrestricted,990902243574.4937,1213074322700.5051,2203976566274.999,9.806650000000587,-3.92732698322586e-16,9.806650000000587,134972721314.99222,-13497272131.499556,0.10000000000000248,0.25619838466716727,1.6019035993841346,0.5500000000000269,0.42068260789500006,0.5259865657968517,239730723446.95862,4.1333969602512575,16
True,Optimization terminated successfully,2.0,1.7782794100389228e+16,0.1,unrestricted,949812342952.3478,711937877686.469,1661750220638.817,9.80665000000007,-2.270793375435745e-16,9.80665000000007,140864219652.79007,-14086421965.278843,0.09999999999999884,0.24252231187571888,1.6470884976990254,0.5500000000000054,0.36756041401561185,0.5299065890588904,239730723446.93338,3.961996732398789,20
True,Optimization terminated successfully,2.0,3.162277660168379e+16,0.1,unrestricted,910257051214.4381,430613842687.9688,1340870893902.407,9.806649999999879,-1.346869089941504e-16,9.806649999999879,151511842947.63068,-15151184294.762339,0.09999999999999519,0.2124178681362436,1.737259526665427,0.5499999999999982,0.31701769725903184,0.48489178647224124,239730723446.92395,3.7969978904934467,22
True,Optimization terminated successfully,2.0,5.623413251903491e+16,0.1,unrestricted,890292393499.6968,256891357655.34467,1147183751155.0415,9.806650000000364,-7.919626893978618e-17,9.806650000000364,160734124165.928,-16073412416.594793,0.1000000000000124,0.19009176478253384,1.8165361188878433,0.550000000000004,0.33252384862626644,0.5351479612142356,239730723446.9477,3.7137183782650123,29
True,Optimization terminated successfully,2.0,1e+17,0.1,unrestricted,747129656106.2473,263660511642.90442,1010790167749.1517,9.806650000000225,-9.722482432320326e-17,9.806650000000225,293361883058.60333,-29336188305.861774,0.10000000000000492,0.01533873391963155,1.6174119781443321,0.6196520847129678,0.16585218308483562,0.2766912294688518,239730723446.9409,3.116536943466105,23
True,Optimization terminated successfully,2.0,1.778279410038923e+17,0.1,unrestricted,642399352122.5347,223659280169.68613,866058632292.2208,9.806649999999696,-7.690764971218696e-17,9.806649999999696,442532852326.792,-44253285232.67675,0.09999999999999447,0.05504566153941275,1.3885323319199785,0.5304817729998943,0.12631369222772115,0.21872133346794936,239730723446.91507,2.6796705190137415,19
True,Optimization terminated successfully,2.0,3.1622776601683795e+17,0.1,unrestricted,609280577757.6438,149614021900.306,758894599657.9498,9.806650000001127,-5.01030297234162e-17,9.806650000001127,526418195184.41327,-52641819518.450455,0.10000000000001734,0.07710292804681358,1.2598201129057065,0.5060758686064366,0.11935943176139115,0.2110734731993858,239730723446.98508,2.5415206236274606,20
True,Optimization terminated successfully,2.0,5.6234132519034906e+17,0.1,unrestricted,598807545422.9906,91673358420.2737,690480903843.2643,9.806650000000166,-3.033328083100398e-17,9.806650000000166,573590217651.5017,-57359021765.151146,0.1000000000000017,0.08667253177670725,1.1874404793209792,0.4941079548484855,0.11628148925392122,0.2078162263693277,239730723446.93808,2.4978339731057897,20
True,Optimization terminated successfully,2.0,1e+18,0.1,unrestricted,595495678646.1449,53935825911.56291,649431504557.7078,9.806650000000253,-1.7743802015941158e-17,9.806650000000253,600116997237.9868,-60011699723.800674,0.10000000000000332,0.0913930414692705,1.1467384591481544,0.4883798809742725,0.11515202380195538,0.20651178630538078,239730723446.94226,2.4840190280322636,20
True,Optimization terminated successfully,2.0,100000000000000.0,0.1,front_rear,3324407187195.5796,99379314974347.3,102703722161542.88,9.806649998727808,-3.556331643733673e-14,9.806649998727773,110574400376.77774,-11057440034.787163,0.09999999997385822,0.283636363675101,1.4505796145248484,0.5499999999869292,0.38861202541720663,0.5499999999869292,239730723384.7306,13.867255478391154,9
True,Optimization terminated successfully,2.0,177827941003892.28,0.1,front_rear,2141431859020.7954,56736684133041.66,58878115992062.45,9.806649999787941,-2.0093382383457984e-14,9.806649999787922,112259355578.31674,-11225935557.502644,0.09999999999706902,0.2836363636407069,1.4574456382685137,0.5499999999985346,0.31483605359409716,0.5499999999985346,239730723436.56204,8.932655056987157,9
True,Optimization terminated successfully,2.0,316227766016837.94,0.1,front_rear,1767342215237.1846,32174678054431.15,33942020269668.332,9.806649999808872,-1.1329273361949962e-14,9.806649999808862,113206875511.56964,-11320687550.69534,0.0999999999959223,0.283636363642406,1.4613066871616023,0.5499999999979611,0.3991196858088683,0.5499999999979611,239730723437.5854,7.372197396706715,4
True,Optimization terminated successfully,2.0,562341325190349.06,0.1,front_rear,1649044682936.8442,18178309939549.16,19827354622486.004,9.806649999953246,-6.38038458465938e-15,9.806649999953239,113739705127.42265,-11373970512.625788,0.09999999999897592,0.28363636363788114,1.4634779145084353,0.5499999999994879,0.44589898272502143,0.5499999999994879,239730723444.644,6.8787373568228665,3
True,Optimization terminated successfully,2.0,1000000000000000.0,0.1,front_rear,1611635718568.8796,10249344492357.2,11860980210926.078,9.806649999993702,-3.59094733105779e-15,9.806649999993699,114039337239.34084,-11403933723.93509,0.10000000000000882,0.28363636363635053,1.4646988853727199,0.5500000000000044,0.4720128871092472,0.5500000000000044,239730723446.62204,6.722691590791128,6
True,Optimization terminated successfully,2.0,1778279410038922.8,0.1,front_rear,1330388842847.96,5985373290043.27,7315762132891.2295,9.80664999999933,-2.0439863700760613e-15,9.806649999999328,118426756639.55928,-11842675663.951473,0.09999999999996238,0.28363636363641587,1.4825771803038574,0.5499999999999812,0.3636235190788752,0.5499999999999812,239730723446.8972,5.549513319441739,7
True,Optimization terminated successfully,2.0,3162277660168379.5,0.1,front_rear,1170264230096.1753,3481835634325.3853,4652099864421.561,9.806649999999472,-1.1678054312728272e-15,9.80664999999947,122508679819.57497,-12250867981.956173,0.0999999999999892,0.2836363636363795,1.5062942092304958,0.5499999999999946,0.27458143149223774,0.5103934939614939,239730723446.9041,4.881578019161849,10
True,Optimization terminated successfully,2.0,5623413251903491.0,0.1,front_rear,1110098156674.3787,2002418821210.0967,3112516977884.4756,9.806649999999959,-6.665613882226572e-16,9.806649999999959,125289164407.15404,-12528916440.715137,0.09999999999999787,0.2805441989267277,1.5289013653953156,0.5499999999999987,0.5184263444212523,0.5184263444212523,239730723446.92792,4.630604457839274,17
True,Optimization terminated successfully,2.0,1e+16,0.1,front_rear,990899990176.305,1213076576058.2454,2203976566234.5503,9.806650000001149,-3.927333489904238e-16,9.806650000001149,134972972034.85382,-13497297203.492655,0.10000000000005388,0.2561961153423347,1.6019062533704211,0.5500000000000266,0.4206811061754116,0.5259872570808042,239730723446.98608,4.13338756054533,16
True,Optimization terminated successfully,2.0,1.7782794100389228e+16,0.1,front_rear,950560890655.3193,711201971262.713,1661762861918.0322,9.806650000000321,-2.26758716409308e-16,9.806650000000321,140718613010.1758,-14071861301.019007,0.10000000000001014,0.24383987818676667,1.6447629167453273,0.5500000000000044,0.3678854505869723,0.5298842954504778,239730723446.94562,3.9651191845073885,18
True,Optimization terminated successfully,2.0,3.162277660168379e+16,0.1,front_rear,925830144779.1748,419130974757.76135,1344961119536.936,9.806650000000245,-1.308909096205348e-16,9.806650000000245,147471586202.5853,-14747158620.25946,0.1000000000000063,0.2352913761429589,1.688296816597411,0.550000000000003,0.32696654115050805,0.4976288691847421,239730723446.94186,3.861958665402698,19
True,Optimization terminated successfully,2.0,5.623413251903491e+16,0.1,front_rear,911719098782.622,245916993235.93173,1157636092018.5537,9.806649999999918,-7.561739402703359e-17,9.806649999999918,153867583892.5154,-15386758389.251226,0.09999999999999795,0.2270057091447759,1.734446954448388,0.5499999999999988,0.3460184472862087,0.5342984636316755,239730723446.92587,3.8030965980231066,22
True,Optimization terminated successfully,2.0,1e+17,0.1,front_rear,739892423080.3911,276245086125.4345,1016137509205.8257,9.80664999999954,-7.292148474099193e-17,9.80664999999954,307364110562.0014,-30736411056.19734,0.09999999999999089,0.011446663735673487,1.5197030322019973,0.25843324109721827,0.15495883437141905,0.25161787484529197,239730723446.9074,3.086347934224014,23
True,Optimization terminated successfully,2.0,1.778279410038923e+17,0.1,front_rear,641273021117.3611,226608539533.26077,867881560650.6218,9.806649999999996,-5.638018680850669e-17,9.806649999999996,448368264823.0854,-44836826482.3085,0.09999999999999992,0.0556461591651116,1.3199453568297468,0.16695613115363075,0.09463882801799887,0.15795026216514552,239730723446.92972,2.6749722017141564,26
True,Optimization terminated successfully,2.0,3.1622776601683795e+17,0.1,front_rear,608976362196.1807,150680808370.27737,759657170566.458,9.806649999999228,-3.6675618309826565e-17,9.806649999999228,530171692356.91547,-53017169235.685684,0.09999999999998894,0.07727392445282161,1.2129072875718605,0.13763944998613703,0.07417911120812061,0.12485041874477901,239730723446.89218,2.540251635002002,25
True,Optimization terminated successfully,2.0,5.6234132519034906e+17,0.1,front_rear,598763525165.1714,92085950247.97398,690849475413.1454,9.80664999999988,-2.2195344623492528e-17,9.80664999999988,576171759773.7712,-57617175977.3759,0.09999999999999788,0.08673816301001347,1.1527196749873092,0.12481087689937286,0.06522631217343523,0.11036634887524559,239730723446.92407,2.497650349341796,26
True,Optimization terminated successfully,2.0,1e+18,0.1,front_rear,595533808606.631,54108673023.10433,649642481629.7354,9.806650000000097,-1.2978509526547456e-17,9.806650000000097,602040180721.4395,-60204018072.144745,0.10000000000000132,0.09142496348756625,1.1188729814150895,0.11845798771156052,0.060792900088980646,0.10319293675863474,239730723446.93466,2.484178081323209,26
True,Optimization terminated successfully,2.0,100000000000000.0,0.01,unrestricted,4086443316818.191,112900987970792.56,116987431287610.75,9.80664999797975,-3.832131478950235e-14,9.806649997979711,125619290594.21124,-1256192899.7137876,0.009999999950419041,0.4170000000734699,1.5630746400614624,0.5049999999752095,0.387631906054194,0.5049999999752095,239730723348.157,17.04597249674801,10
True,Optimization terminated successfully,2.0,177827941003892.28,0.01,unrestricted,2544218273676.485,64599092740398.87,67143311014075.35,9.80664999979124,-2.168540609973673e-14,9.806649999791219,127815938361.43565,-1278159382.9572432,0.00999999999485891,0.41700000000761805,1.5729208717070637,0.5049999999974294,0.272024996678596,0.5049999999974294,239730723436.72333,10.612816902244191,3
True,Optimization terminated successfully,2.0,316227766016837.94,0.01,unrestricted,2056523895362.7583,36677815970000.914,38734339865363.67,9.806649999772933,-1.2237527022778899e-14,9.80664999977292,129051204165.2056,-1290512040.9301858,0.009999999994406327,0.4170000000082887,1.5784578146762291,0.5049999999972031,0.35668213468996496,0.5049999999972031,239730723435.82828,8.57847448957978,3
True,Optimization terminated successfully,2.0,562341325190349.06,0.01,unrestricted,1902301391688.7551,20736471791778.832,22638773183467.586,9.806649999993928,-6.895241878601134e-15,9.80664999999392,129745845176.10754,-1297458451.7432907,0.009999999999862926,0.41700000000020293,1.5815714665142349,0.5049999999999314,0.40358022251502734,0.5049999999999314,239730723446.63306,7.935158933069462,4
True,Optimization terminated successfully,2.0,1000000000000000.0,0.01,unrestricted,1853531953857.417,11696082682517.922,13549614636375.34,9.806650000022659,-3.881772157492681e-15,9.806650000022655,130136470523.11322,-1301364705.3608465,0.010000000000996757,0.4169999999945687,1.5833224016183707,0.505000000003699,0.4297330213307302,0.5049999999956002,239730723448.03775,7.731724691763068,5
True,Optimization terminated successfully,2.0,1778279410038922.8,0.01,unrestricted,1617075624049.0833,6776154694059.294,8393230318108.377,9.806650000016191,-2.2072087386050774e-15,9.80665000001619,134073178733.9476,-1340731787.4255195,0.010000000000641765,0.4169999999974952,1.6009682627616049,0.5050000000007354,0.3606461242451363,0.5049999999985051,239730723447.7215,6.745383323392514,9
True,Optimization terminated successfully,2.0,3162277660168379.5,0.01,unrestricted,1400796185083.0718,3966618435654.173,5367414620737.244,9.806650000005606,-1.2677231336000348e-15,9.806650000005604,139565803482.88998,-1395658034.8595674,0.010000000000219736,0.4169999999992821,1.6351730895488612,0.5050000000002495,0.2692217700140348,0.4657895091517985,239730723447.20395,5.843206765242044,12
True,Optimization terminated successfully,2.0,5623413251903491.0,0.01,unrestricted,1314804991444.988,2294878824526.037,3609683815971.0254,9.806649999995653,-7.284042222673392e-16,9.806649999995653,143588068237.78436,-1435880682.362474,0.00999999999989296,0.4100321603760692,1.67075115610006,0.5049999999999664,0.47404524913577334,0.47404524913577334,239730723446.71738,5.4845076698615856,18
True,Optimization terminated successfully,2.0,1e+16,0.01,unrestricted,1210843819443.877,1371759430933.294,2582603250377.171,9.806649999999516,-4.283413422813421e-16,9.806649999999516,152628820772.00095,-1526288207.7180738,0.009999999999987318,0.3874137162776136,1.7471464456521246,0.5049999999999959,0.419002740087129,0.4805468701106118,239730723446.90628,5.050849561683508,18
True,Optimization terminated successfully,2.0,1.7782794100389228e+16,0.01,unrestricted,1155925566449.6587,810930794222.4285,1966856360672.0872,9.806650000000575,-2.490137158987613e-16,9.806650000000575,160450984700.7551,-1604509847.0101807,0.01000000000001639,0.3743665356236096,1.8061864706091966,0.505000000000024,0.363258857652349,0.48466165661844707,239730723446.95804,4.821766479611925,19
True,Optimization terminated successfully,2.0,3.162277660168379e+16,0.01,unrestricted,1128342969096.0876,475942170397.3967,1604285139493.4844,9.806649999999898,-1.4557980416635273e-16,9.806649999999898,167460653199.8039,-1674606531.997614,0.009999999999997462,0.3508191584372129,1.8777615699018455,0.5049999999999994,0.329853608842808,0.48710717943167503,239730723446.92493,4.706709898808179,20
True,Optimization terminated successfully,2.0,5.623413251903491e+16,0.01,unrestricted,1107860430234.0046,282993205021.6291,1390853635255.6338,9.806649999999504,-8.53334216708445e-17,9.806649999999504,177065765735.44025,-1770657657.3518155,0.00999999999998539,0.332522377187279,1.9573048666124142,0.5049999999999941,0.2980741636872766,0.4538624239797135,239730723446.90564,4.621270124683739,22
True,Optimization terminated successfully,2.0,1e+17,0.01,unrestricted,1098204212307.795,166352334245.57568,1264556546553.3706,9.80665000000038,-4.9733198897820343e-17,9.80665000000038,185091934022.99008,-1850919340.231967,0.010000000000011163,0.3169461419361906,2.028549969574366,0.5050000000000108,0.3186369350756885,0.49033814080232285,239730723446.94852,4.580990690376919,28
True,Optimization terminated successfully,2.0,1.778279410038923e+17,0.01,unrestricted,1093798161828.4592,96718724815.6982,1190516886644.1575,9.806649999999866,-2.880895868891242e-17,9.806649999999866,191367928635.1477,-1913679286.3511639,0.009999999999998363,0.30316958711105907,2.0896178842379607,0.504999999999999,0.3075123229408158,0.49112721842619445,239730723446.92337,4.5626115255545345,30
True,Optimization terminated successfully,2.0,3.1622776601683795e+17,0.01,unrestricted,1092288400273.0342,55494352222.32919,1147782752495.3633,9.806650000000426,-1.6507163604302298e-17,9.806650000000426,195257345326.04608,-1952573453.2631364,0.010000000000013703,0.2952225566598985,2.129177025737552,0.505000000000013,0.30143788094292506,0.4915561789564066,239730723446.95074,4.556313786433566,39
True,Optimization terminated successfully,2.0,5.6234132519034906e+17,0.01,unrestricted,1078312901711.8955,44904035437.70996,1123216937149.6055,9.806650000000982,-1.5874798160475782e-17,9.806650000000982,280959658334.61505,-2809596583.352309,0.01000000000002192,0.19867433091069545,2.1486941626242935,0.6025067397236648,0.20978594385548424,0.3459853846059838,239730723446.97794,4.498017134422029,105
True,Optimization terminated successfully,2.0,1e+18,0.01,unrestricted,747129082184.2733,263661085569.9673,1010790167754.2406,9.806650000001074,-7.96344573269286e-17,9.806650000001074,2933625216385.82,-29336252163.86592,0.010000000000002632,0.00153381337991405,1.6174119442270662,0.42076169036477934,0.13007327428546156,0.23393530678749752,239730723446.98242,3.1165345494379424,28
False,Positive directional derivative for linesearch,2.0,100000000000000.0,0.01,front_rear,4086444567499.235,112900987052908.38,116987431620407.61,9.806650014649081,-3.8321314725813474e-14,9.806650014649042,125619289572.92737,-1256192963.3954744,0.01000000053866091,0.4169999986026706,1.5630746337076056,0.5050000000875775,0.38763200438372447,0.5049999988028127,239730724163.14493,17.045977655823,6
True,Optimization terminated successfully,2.0,177827941003892.28,0.01,front_rear,2544218272969.158,64599092732809.84,67143311005779.0,9.806649997977658,-2.16854060966082e-14,9.806649997977637,127815938346.42,-1278159377.2156177,0.009999999951112651,0.4170000000724421,1.5729208717710266,0.5049999999755563,0.2720249966586446,0.5049999999755563,239730723348.0547,10.612816903219024,7
True,Optimization terminated successfully,2.0,316227766016837.94,0.01,front_rear,2056523895415.1501,36677815970359.21,38734339865774.36,9.806649999927881,-1.2237527022927842e-14,9.806649999927869,129051204166.46628,-1290512041.4374807,0.009999999998239598,0.41700000000260845,1.5784578146705004,0.5049999999991198,0.3566821346911566,0.5049999999991198,239730723443.40393,8.578474489527238,3
True,Optimization terminated successfully,2.0,562341325190349.06,0.01,front_rear,1902301391663.4502,20736471791702.26,22638773183365.71,9.80664999992898,-6.895241878567227e-15,9.806649999928974,129745845175.62846,-1297458451.5192902,0.009999999998173395,0.41700000000270665,1.5815714665169314,0.5049999999990867,0.4035802225167463,0.5049999999990867,239730723443.4577,7.935158933069012,3
True,Optimization terminated successfully,2.0,1000000000000000.0,0.01,front_rear,1853531953852.8132,11696082682397.96,13549614636250.773,9.806649999997244,-3.881772157459892e-15,9.80664999999724,130136470521.77849,-1301364705.2092166,0.009999999999934159,0.41700000000009735,1.5833224016197103,0.504999999999967,0.42973302133448515,0.504999999999967,239730723446.7952,7.731724691783938,5
True,Optimization terminated successfully,2.0,1778279410038922.8,0.01,front_rear,1617071431725.4045,6776158886370.083,8393230318095.487,9.806650000002161,-2.207209251205246e-15,9.80665000000216,134073261683.12146,-1340732616.843078,0.010000000000088483,0.41699999999980997,1.6009686345753578,0.5050000000000907,0.3606445571607263,0.504999999999897,239730723447.03558,6.745365835775609,10
True,Optimization terminated successfully,2.0,3162277660168379.5,0.01,front_rear,1400796124229.9275,3966618496501.0483,5367414620730.976,9.806649999999053,-1.2677231571155834e-15,9.80664999999905,139565805623.79242,-1395658056.2341232,0.009999999999972765,0.4170000000000404,1.6351731198829875,0.5049999999999863,0.26922190674839347,0.46578961929323504,239730723446.8836,5.843206511410281,11
True,Optimization terminated successfully,2.0,5623413251903491.0,0.01,front_rear,1314805175385.2595,2294878640568.1997,3609683815953.459,9.806650000002278,-7.284041079369247e-16,9.806650000002278,143588056727.74286,-1435880567.290409,0.0100000000000904,0.4100321670073823,1.6707508938576834,0.5050000000000491,0.47404494830810817,0.47404494830810817,239730723447.0413,5.484508437132848,17
True,Optimization terminated successfully,2.0,1e+16,0.01,front_rear,1210842471586.1357,1371760778857.627,2582603250443.7627,9.806650000000017,-4.2834173659791735e-16,9.806650000000017,152628970748.8094,-1526289707.488272,0.010000000000001166,0.38741257568516857,1.7471480540160655,0.5050000000000007,0.41900184826551035,0.4805467413907188,239730723446.93073,5.050843939300839,18
True,Optimization terminated successfully,2.0,1.7782794100389228e+16,0.01,front_rear,1155923389951.2434,810932970713.0048,1966856360664.248,9.806650000001198,-2.4901403835756935e-16,9.806650000001198,160451415341.76495,-1604514153.424969,0.010000000000045618,0.37436647001046497,1.8061888095194696,0.5050000000000239,0.3632544791503138,0.48466094896830186,239730723446.98853,4.821757400681485,17
True,Optimization terminated successfully,2.0,3.162277660168379e+16,0.01,front_rear,1138557832464.098,468522261587.4784,1607080094051.5762,9.80664999999994,-1.426047992108008e-16,9.80664999999994,164849952040.55502,-1648499520.405114,0.009999999999997353,0.3675732098963458,1.8393884589625014,0.5049999999999987,0.33423237881847717,0.48680371752892737,239730723446.92706,4.749319637022487,18
True,Optimization terminated successfully,2.0,5.623413251903491e+16,0.01,front_rear,1128441274293.0093,271401229087.58838,1399842503380.5977,9.806650000000168,-8.175371035688772e-17,9.806650000000168,169812792664.9708,-1698127926.650492,0.010000000000004616,0.3619906572767293,1.8751965175190066,0.5050000000000021,0.31211999160800696,0.4717893990107254,239730723446.93817,4.707119963882216,20
True,Optimization terminated successfully,2.0,1e+17,0.01,front_rear,1122517418987.6968,156884731351.73508,1279402150339.432,9.806650000000465,-4.6802662769999785e-17,9.806650000000465,174557805132.4649,-1745578051.3274896,0.010000000000016274,0.35750635906633926,1.9090173614841992,0.5050000000000082,0.2955572312981373,0.45181759986659087,239730723446.95267,4.682409508667278,21
True,Optimization terminated successfully,2.0,1.778279410038923e+17,0.01,front_rear,1120479641994.86,89695922002.91891,1210175563997.779,9.806650000000078,-2.66315734963632e-17,9.806650000000078,177472592131.73953,-1774725921.318024,0.010000000000003543,0.35450246796559987,1.9316842675335844,0.5050000000000014,0.28647762776803665,0.48984434132683247,239730723446.93372,4.673909234011414,21
True,Optimization terminated successfully,2.0,3.1622776601683795e+17,0.01,front_rear,1119779213620.2817,50945393507.11442,1170724607127.3962,9.80665000000002,-1.50922518312442e-17,9.80665000000002,179251795803.2385,-1792517958.0325058,0.010000000000000673,0.352543442010437,1.946674585412092,0.5050000000000001,0.3240383073102054,0.49015220109862273,239730723446.93094,4.670987504311965,24
True,Optimization terminated successfully,2.0,5.6234132519034906e+17,0.01,front_rear,1045493082759.059,100033203162.51639,1145526285921.5754,9.80664999999988,-2.3951696150993836e-17,9.80664999999988,625896855565.3507,-6258968555.653393,0.009999999999999818,0.08646838591993035,1.8875171636832846,0.14252237368628273,0.09016474721534243,0.13842830289104155,239730723446.92407,4.36111428575624,33
True,Optimization terminated successfully,2.0,1e+18,0.01,front_rear,739894271697.155,276243237481.3143,1016137509178.4692,9.806649999999868,-6.087220728440664e-17,9.806649999999868,3073620536680.1733,-30736205366.800926,0.009999999999999737,0.0011448581695488247,1.519707082028938,0.025843569544933238,0.015496122505104681,0.025162018051624692,239730723446.92343,3.0863556454455376,32
True,Optimization terminated successfully,2.0,100000000000000.0,0.0,unrestricted,4192627258981.9585,114633375467400.1,118826002726382.05,9.80664999763944,-3.867471913777179e-14,9.8066499976394,127546831639.41821,7.0468625235784605,5.5249216566196815e-11,0.43181818190005095,1.577489525865864,0.4999999999723754,0.3875724771344634,0.4999999999723754,239730723331.51865,17.488902551651925,14
True,Optimization terminated successfully,2.0,177827941003892.28,0.0,unrestricted,2600638685362.0376,65609109092217.75,68209747777579.79,9.806649999247055,-2.1889935598886136e-14,9.806649999247034,129814359427.2998,0.28014621218537394,2.1580525715436342e-12,0.4318181818213796,1.5877561355025815,0.499999999998921,0.26724159837182143,0.499999999998921,239730723410.11734,10.848166010465903,2
True,Optimization terminated successfully,2.0,316227766016837.94,0.0,unrestricted,2097207694377.3782,37257118223851.08,39354325918228.45,9.806650000014068,-1.235437515322847e-14,9.806650000014056,131089484020.6945,0.0,0.0,0.4318181817975825,1.5935294744217663,0.49999999998780215,0.35194722610127355,0.4999999999795854,239730723447.61777,8.748180726345772,3
True,Optimization terminated successfully,2.0,562341325190349.06,0.0,unrestricted,1938008836833.8926,21065819715242.543,23003828552076.438,9.8066499999066,-6.961529973752904e-15,9.806649999906593,131806539257.33194,0.30185838250904834,2.290162416901914e-12,0.43181818182157533,1.5967760614806599,0.4999999999988549,0.3988607485156017,0.4999999999988549,239730723442.3635,8.084107072324555,3
True,Optimization terminated successfully,2.0,1000000000000000.0,0.0,unrestricted,1887665737799.2927,11882421461697.03,13770087199496.322,9.806649999994416,-3.919231966694429e-15,9.806649999994413,132209769054.09918,0.015622893464716653,1.181674665684038e-13,0.43181818181835685,1.5986017515447823,0.49999999999994094,0.4250186168646524,0.49999999999994094,239730723446.65692,7.874108544203021,5
True,Optimization terminated successfully,2.0,1778279410038922.8,0.0,unrestricted,1658246855105.9897,6876464556797.049,8534711411903.039,9.806649999998006,-2.2279668365909253e-15,9.806649999998005,136057912371.65627,0.008319708901298888,6.114829160815537e-14,0.43181818181827236,1.616024861399153,0.4999999999999694,0.36056040147762075,0.4999999999999694,239730723446.83246,6.917122808723998,8
True,Optimization terminated successfully,2.0,3162277660168379.5,0.0,unrestricted,1434163460018.2078,4028595987239.0356,5462759447257.243,9.80664999999661,-1.2805087435385393e-15,9.806649999996608,141746488851.3371,0.01399448069044107,9.87289406873309e-14,0.43181818181832293,1.6516646126224648,0.4999999999999565,0.26881612279870026,0.46080186963314546,239730723446.76416,5.982393242711277,12
True,Optimization terminated successfully,2.0,5623413251903491.0,0.0,unrestricted,1344703436597.387,2332371139456.8325,3677074576054.2197,9.806650000000122,-7.362887925541754e-16,9.806650000000122,145933921542.60422,0.00020725253490780146,1.4201806729855867e-15,0.4245362084770426,1.6888361074483134,0.5000000000000038,0.46908500183505863,0.46908500183505863,239730723446.93588,5.6092244551000805,18
True,Optimization terminated successfully,2.0,1e+16,0.0,unrestricted,1243496063754.6443,1391100282423.155,2634596346177.7993,9.806649999998655,-4.32697661385909e-16,9.806649999998655,154780780721.4328,0.0041154431931692,2.658885149685336e-14,0.4021621914831029,1.7649152825315872,0.4999999999999921,0.419538027884964,0.4754445641089374,239730723446.86414,5.187053398394565,18
True,Optimization terminated successfully,2.0,1.7782794100389228e+16,0.0,unrestricted,1186512181637.2974,823294003732.7545,2009806185370.0518,9.806649999999117,-2.5178061931888325e-16,9.806649999999117,162897172654.3099,0.0033061713901958805,2.0296063684371174e-14,0.38901361272429785,1.8262558210261495,0.4999999999999912,0.3633573048434989,0.4795916397803725,239730723446.88672,4.949353860771099,19
True,Optimization terminated successfully,2.0,3.162277660168379e+16,0.0,unrestricted,1158258219691.7644,483446069798.6426,1641704289490.407,9.806650000000221,-1.472405318860289e-16,9.806650000000221,170100906519.2965,-0.0003355517231840595,1.972662756773692e-15,0.3658277825438827,1.8991824717083903,0.5000000000000036,0.32980414978246925,0.4820486829492925,239730723446.94073,4.831496785384373,20
