A,A_point,C,C_point,D,baseline_active,beats_006D,beats_024D_scalar,beta_orbit,beta_spin,curvature_concentration,curvature_norm,d_point,f,family,gap,guide_orbit_factor,guide_spin_factor,index,interaction_duty,interaction_kernel,inventory,k_avg,k_max,k_min,major,min_payload_distance,minor,minor_ratio,mobile_active_ratio,mobile_energy,mode,nphase,overhead,overhead_active_ratio,p,payload_clear,phase,q_scalar,q_winding,reset_capacity,reset_duty,reset_kernel,spin_fraction,winding_index
0.205753339237563,0.9190937758855553,12.502348522092404,2.798843844039518,7.2573051119197505,2.572399956732323,True,False,0.05585927476454526,0.03735000323038548,1.0000000000000002,1.0,0.5120946531515052,0.9640145767480135,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5120946531515052,0.21335900571200356,2.572399956732323,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0020670807675909,2.567093566991389,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,7.695974311233232,0.48290534684849484,0.0615167167002255,1.5670935669913888,1
0.15530155323470884,0.6694546361319242,12.066575252268377,2.7992305643417654,5.387959878335553,1.8739578789007774,True,False,0.16495308899879457,0.0712832627473399,1.0000000000000002,1.0,0.5024344836362681,0.9920992320403457,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5024344836362681,0.2158214890515377,1.8739578789007776,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0170914029025808,1.842467524111271,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,5.495912217544307,0.49256551636373175,0.06196451804505519,0.8424675241112709,1
0.13462515834598338,0.5838470845165459,12.152032068849987,2.8020508877749393,4.6873365974863335,1.6359692414943976,True,False,0.15402626300230624,0.04515738142188638,1.0000000000000002,1.0,0.5038234826550557,0.987633915618062,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5038234826550557,0.21546377332092698,1.6359692414943974,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.015499717493241,1.6109992088750005,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,4.808027594005604,0.49117651734494416,0.061899049120871165,0.6109992088750005,1
0.0830140387854122,0.3721566364611558,12.564605444957309,2.8026872062510044,2.9362731973411313,1.0430386437310875,True,False,0.014459294261410831,0.20551057887263596,1.0000000000000002,1.0,0.5126989614680981,0.9618025831878185,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5126989614680981,0.21320691226595934,1.0430386437310875,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0018678996719173,1.041093984618783,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,3.1213372947440448,0.48230103853190187,0.06148927989341083,0.041093984618783,1
0.29478579340700156,1.3197154436808882,12.54765487924808,2.802778748015303,10.42019180584495,3.6988703989763794,True,False,0.09226788831036538,0.015155451994389295,1.0000000000000002,1.0,0.5123204612117866,0.9628742840141058,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5123204612117866,0.21330214663213334,3.69887039897638,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0024747448847504,3.689739235676825,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,11.06008654373092,0.4826795387882134,0.061506456376768104,2.689739235676825,1
0.2393903785568967,1.0323260493494122,12.095780301787494,2.804940771581636,8.32003618169154,2.895613425385963,True,False,0.15891835064347834,0.12391634904406965,1.0000000000000002,1.0,0.5020221597611696,0.9925748379901052,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5020221597611696,0.2159279161283008,2.8956134253859624,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0188385573994503,2.8420728724449873,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,8.472678064393987,0.4929778402388304,0.06198402490828346,1.8420728724449873,1
0.1674376060461098,0.7552135141959374,12.657762348471566,2.806339380440161,5.945851608985238,2.1193854255286637,True,False,0.03042038273997605,0.01596663965843618,1.0000000000000002,1.0,0.5139818294112293,0.9576872363686562,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5139818294112293,0.21288478946711875,2.1193854255286637,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.000571463668017,2.118174965493381,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,6.353314436444861,0.48101817058877067,0.06143126030425414,1.118174965493381,1
0.2593748075444812,1.1481915453572689,12.426546662862263,2.8071388978217144,9.130817597622261,3.223133149122414,True,False,0.028757852560840548,0.11040244495030492,1.0000000000000002,1.0,0.5088989388602001,0.9721724167466164,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5088989388602001,0.21416710579118603,3.2231331491224147,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.008633223483981,3.1955452924594283,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,9.559048020715299,0.48610106113979984,0.061662922764356545,2.1955452924594283,1
0.32654827139223336,1.3976804365409818,12.015021572151937,2.807139903050054,11.317449301800655,3.923484525126609,True,False,0.062057655526325105,0.17132034901343285,1.0000000000000002,1.0,0.49978847849207175,0.998920626938343,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.49978847849207175,0.21650635648935806,3.923484525126609,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0227039050916906,3.8363836351782084,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,11.422050015586224,0.4952115215079282,0.06209026378275246,2.8363836351782084,1
0.28831836892750545,1.2810154803512288,12.496129819965645,2.8125060335812835,10.18275232100663,3.602863767598857,True,False,0.11164279222581534,0.0867444552630186,1.0000000000000002,1.0,0.5093889594257847,0.9700784496963024,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5093889594257847,0.2140427785252998,3.602863767598857,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.008907809292297,3.571053504012525,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,10.681350248451244,0.4856110405742152,0.061640380937568635,2.571053504012525,1
