a,b,chi_omega_over_m,qbar_mobile,gross_negative_q,gross_positive_q,negative_duty,minimal_compensation_energy,compensation_q,ideal_kernel_ratio_threshold,ideal_separated_C
0.9794699699338526,1.0237223517931764,0.18458132390998222,-1.27607192305792,1.5831509564349493,0.3070790333770291,0.8646041698700548,0.7586906410193066,4.0,2.1108799409625787,1.1108799409625787
0.9348173473682254,1.4223622424059215,0.18137814532408314,-1.2827508138439696,1.5844813531875592,0.30173053934358957,0.8673302220342626,0.7609169379479899,4.0,2.1113522632535173,1.1113522632535175
0.9781485322257504,1.0342368031036913,0.18585462507967093,-1.2707409634777675,1.5799535164734806,0.3092125529957132,0.863372643674324,0.7569136544925893,4.0,2.1120033824881705,1.1120033824881703
0.923851371416822,1.4840617522786423,0.18216391177917413,-1.2787478846031564,1.5817551035884887,0.3030072189853326,0.8653006991451098,0.759582628201052,4.0,2.1124241826115373,1.1124241826115373
0.973851628494449,1.0855604696880141,0.18606622099687978,-1.2687938140194654,1.5783570421638742,0.30956322814440856,0.8616823728317925,0.7562646046731553,4.0,2.1127169314399077,1.112716931439908
0.992682072976604,0.707710576584144,0.19306119682747122,-1.252899550189389,1.5734544155480918,0.3205548653587029,0.8581453177712276,0.7509665167297963,4.0,2.1128168057667374,1.1128168057667374
0.9317458528047428,1.433523397978941,0.18330904939852838,-1.2746339441394108,1.5795902482827182,0.30495630414330727,0.8656877635582039,0.758211314713137,4.0,2.113080633806527,1.1130806338065269
0.9129031615052372,1.5420537567500459,0.1826035315777214,-1.2762048567430266,1.579891077428099,0.3036862206850723,0.8675352798245953,0.7587349522476755,4.0,2.1132001296638223,1.113200129663822
0.9864523080689832,0.8807595755527351,0.18983647549383345,-1.2590167999064583,1.574667110388842,0.3156503104823835,0.8616839161234245,0.7530055999688194,4.0,2.113254724381675,1.1132547243816753
0.9361565640894696,1.4045695972573926,0.18374442040545141,-1.2732063062885106,1.578889268715905,0.3056829624273945,0.8660784306884401,0.7577354354295035,4.0,2.1132734069812584,1.1132734069812584
0.9438080087956041,1.3526012991474214,0.18419667026557554,-1.2720308853199183,1.5784772619365102,0.3064463766165921,0.8632074177332318,0.7573436284399727,4.0,2.113315770088462,1.113315770088462
0.9832713492354378,0.9338672287460421,0.19031296417279545,-1.2555192344138058,1.572058790295017,0.31653955588121124,0.8596203160509706,0.7518397448046019,4.0,2.1143601979896993,1.114360197989699
0.9404852747032418,1.3666102583203728,0.1861406943049433,-1.2638319649226664,1.5735105902957425,0.3096786253730764,0.8614410190970404,0.7546106549742221,4.0,2.1150930065519558,1.1150930065519558
0.9829771420592442,0.9250838743425134,0.19253418638497985,-1.246949961300877,1.5671857211732405,0.32023575987236347,0.858300828795021,0.7489833204336257,4.0,2.1160025878262125,1.1160025878262128
0.9323561040405184,1.4147172925105316,0.18702154061528573,-1.25951843743532,1.570681790054915,0.3111633526195949,0.8635090410282256,0.7531728124784399,4.0,2.1161858650039767,1.1161858650039767
0.9163806849531829,1.5083576866803017,0.1866484166934105,-1.2597830723190966,1.570262879315483,0.3104798069963862,0.8614973068018904,0.7532610241063655,4.0,2.1165398145759236,1.1165398145759238
0.9935000845743344,0.6162444053500725,0.2018997858194612,-1.2230826700651651,1.5579051072243135,0.3348224371591486,0.8515736032509994,0.7410275566883883,4.0,2.1175440330832087,1.1175440330832087
0.9579856922104955,1.2122948217016163,0.1913943437526471,-1.2447572197211705,1.563266526171615,0.31850930645044445,0.8579376949100331,0.7482524065737235,4.0,2.1183329120819416,1.1183329120819419
0.9625317495455965,1.1668678947121935,0.192487596150163,-1.2411799856674002,1.5615347736204899,0.3203547879530897,0.8584610940843873,0.7470599952224667,4.0,2.1188095358080488,1.1188095358080488
0.9001878116512672,1.5829312229806856,0.1891046053714914,-1.2484579072393274,1.563020146720644,0.31456223948131656,0.8620263239000182,0.7494859690797758,4.0,2.119298412595867,1.119298412595867
