i,j,r_over_h,z_over_h,payload_surface_distance_over_h,rho,cell_energy,S,S_over_rho,kernel_cell_integral,signed_force,gross_outward_force,lambda_min_over_rho,lambda_mid_over_rho,lambda_max_over_rho,dec_ratio,in_teacher_F50,in_teacher_F90
18,85,1.292564849255974,2.620063883626974,2.0292191431130324,9.609380003644891e-12,3.8096826790373764e-13,1.0625864909616694e-11,1.1057804879801032,0.0072138806399810115,7.665372115453745e-14,7.665372115453745e-14,-0.006769209245077529,0.03798829123393787,0.07456140599124296,0.07456140599124296,0,0
18,86,1.292564849255974,2.6899322538570263,2.0842807292827965,9.612182933147245e-12,3.8107939132659767e-13,1.0292114654837994e-11,1.0707364525227698,0.006955794548856933,7.158983501233267e-14,7.158983501233267e-14,-0.03150112811139603,0.03607343033606713,0.0661641502980987,0.0661641502980987,0,0
18,87,1.292564849255974,2.759800624087079,2.140189661278213,9.596833732453585e-12,3.8047086524065817e-13,1.0580680442109782e-11,1.1025178446438146,0.00670113831915726,7.090260315337964e-14,7.090260315337964e-14,0.0042782963939539615,0.03340882004453556,0.06483072820532515,0.06483072820532515,0,0
18,88,1.292564849255974,2.829668994317132,2.196882497544658,9.592086521663886e-12,3.8028265989637096e-13,1.0195277686405108e-11,1.0628842497801603,0.006451543391526883,6.577527638250836e-14,6.577527638250836e-14,-0.017064937394043276,0.029862986084751162,0.050086201089452366,0.050086201089452366,0,0
18,89,1.292564849255974,2.8995373645471845,2.2543012107572182,9.587862940019488e-12,3.8011521406918895e-13,1.0565642635282635e-11,1.1019809838104715,0.006208229569806075,6.559393503236543e-14,6.559393503236543e-14,0.018952516476989627,0.025831113681543196,0.05719735365193868,0.05719735365193868,0,0
18,90,1.292564849255974,2.969405734777237,2.31239272293539,9.584238763066418e-12,3.799715319153077e-13,1.0020979710468019e-11,1.045568663114343,0.005972079588879604,5.98460883894627e-14,5.98460883894627e-14,-0.016255769540510053,0.019878425018665005,0.04194600763618803,0.04194600763618803,0,0
18,91,1.292564849255974,3.03927410500729,2.371108471209446,9.579046413389661e-12,3.797656788361384e-13,1.0128091623806027e-11,1.0573173139289633,0.005743702717678231,5.81727473845488e-14,5.81727473845488e-14,0.0016471832975518666,0.013214534945989372,0.04245559568542218,0.04245559568542218,0,0
19,4,1.3624332194860265,-3.0392741050072902,4.219559285197633,9.054526395048902e-12,3.783746719997621e-13,9.311608661239977e-12,1.0283926795256404,-0.002178925668591109,-2.028930312785108e-14,0.0,0.003396860608290366,0.011542081849888293,0.013453737067461589,0.013453737067461589,0,0
19,5,1.3624332194860265,-2.9694057347772373,4.153414873158871,9.080977717885703e-12,3.794800319231512e-13,1.0292317512865282e-11,1.1333931028807338,-0.0022440820069727814,-2.3096804540671827e-14,0.0,0.02278747285834759,0.03248848324333734,0.07811714677904888,0.07811714677904888,0,0
19,6,1.3624332194860265,-2.899537364547185,4.08739308305358,9.066416759211241e-12,3.7887155195168794e-13,9.648417555738355e-12,1.06419303369612,-0.0023119873172600044,-2.2307019020495848e-14,0.0,-0.0059165581863151245,0.028026688008493176,0.042082903873941986,0.042082903873941986,0,0
19,7,1.3624332194860265,-2.8296689943171325,4.021499889882735,9.080376752503164e-12,3.7945491850809443e-13,1.008251599756384e-11,1.1103631790150579,-0.002382782325149838,-2.4024440912035607e-14,0.0,0.00729079064539778,0.032755310064803575,0.0703170783048567,0.0703170783048567,0,0
19,8,1.3624332194860265,-2.7598006240870796,3.9557416504231844,9.083657216440445e-12,3.795920040288714e-13,9.8020868953023e-12,1.079090355541111,-0.002456615282576695,-2.407995646814438e-14,0.0,-0.019267786252214616,0.03671534033695621,0.06164280145636952,0.06164280145636952,0,0
19,9,1.3624332194860265,-2.6899322538570267,3.8901251330727247,9.08791692392726e-12,3.7977001062500235e-13,1.0152059424559317e-11,1.1170942152684422,-0.0025336422455196194,-2.5721686637089083e-14,0.0,0.0018306135865793088,0.03978785543315953,0.07547574624870342,0.07547574624870342,0,0
19,10,1.3624332194860265,-2.6200638836269743,3.8246575504151434,9.101352863523248e-12,3.803314777869291e-13,9.853580622865627e-12,1.0826501038496361,-0.0026140273245116993,-2.5757528992449758e-14,0.0,-0.03315626964165928,0.042262529906307765,0.07354384358498747,0.07354384358498747,0,0
19,11,1.3624332194860265,-2.550195513396922,3.75934659478276,9.104316106755216e-12,3.804553071444275e-13,1.0201290237608475e-11,1.1204894599429964,-0.0026979428961022706,-2.752249852763323e-14,0.0,-0.011536388262032083,0.044183011705611834,0.0878428364994165,0.0878428364994165,0,0
19,12,1.3624332194860265,-2.4803271431668694,3.694200477124397,9.126392292679418e-12,3.8137783685428234e-13,9.887351971633745e-12,1.0833801193889856,-0.0027855697606125893,-2.7541908664716223e-14,0.0,-0.049621491534966165,0.04551974447347189,0.08748186645047974,0.08748186645047974,0,0
19,13,1.3624332194860265,-2.410458772936816,3.6292279695204526,9.131343060179545e-12,3.8158472178092323e-13,1.0245599255234022e-11,1.122025444418312,-0.0028770972279768704,-2.947758521619569e-14,0.0,-0.029171931794442673,0.04648128726237363,0.10471608895038106,0.10471608895038106,0,0
19,14,1.3624332194860265,-2.3405904027067637,3.564438451724166,9.167126324540498e-12,3.8308004912604405e-13,9.90667795967326e-12,1.0806743148234985,-0.0029727231091324613,-2.944981050545392e-14,0.0,-0.07211250523835963,0.04702325456597425,0.105763565495884,0.105763565495884,0,0
19,15,1.3624332194860265,-2.2707220324767112,3.4998419621495755,9.178609732163753e-12,3.835599229928058e-13,1.0316417013379636e-11,1.1239629218822509,-0.003072653585156286,-3.1698775722128245e-14,0.0,-0.05204452360460443,0.04733919844175185,0.12866824704510352,0.12866824704510352,0,0
19,16,1.3624332194860265,-2.200853662246659,3.4354492537724974,9.23251483867231e-12,3.858125341294261e-13,9.92887801141271e-12,1.075425080263455,-0.0031771029199451936,-3.154506732183895e-14,0.0,-0.10121891608727288,0.04752892075734711,0.12911507559338073,0.12911507559338073,0,0
19,17,1.3624332194860265,-2.1309852920166055,3.371271855461243,9.264253202245589e-12,3.871388313185773e-13,1.045721165135187e-11,1.128770060906487,-0.0032862929744752857,-3.436546118243875e-14,0.0,-0.08217508644550957,0.047872515531670774,0.16307263182032572,0.16307263182032572,0,0
19,18,1.3624332194860265,-2.061116921786553,3.307322139309254,9.3389664680645e-12,3.902609832915063e-13,9.990344417010487e-12,1.0697483978739444,-0.0034004524712764094,-3.397169136172579e-14,0.0,-0.1385190704394957,0.04861113172323836,0.1596563365902017,0.1596563365902017,0,0
19,19,1.3624332194860265,-1.9912485515565006,3.243613394602426,9.416270004989106e-12,3.934913786928908e-13,1.0738406150296928e-11,1.1404097529709005,-0.003519815946402529,-3.779721320676212e-14,0.0,-0.12089856327966066,0.05028788358560623,0.21102043266495507,0.21102043266495507,0,0
19,20,1.3624332194860265,-1.9213801813264477,3.180159909119881,9.508840176637848e-12,3.973597431778303e-13,1.0153821882468257e-11,1.0678296925649309,-0.00364462231249296,-3.700684578992308e-14,0.0,-0.1847334570093947,0.053180946972682996,0.19938220260164283,0.19938220260164283,0,0
19,21,1.3624332194860265,-1.8515118110963953,3.1169770585382666,9.68005115612589e-12,4.045143855500663e-13,1.1256844741602875e-11,1.162891038491995,-0.0037751129400725265,-4.249586024841239e-14,0.0,-0.17085925542879746,0.058440865744146316,0.27530942817664633,0.27530942817664633,0,0
19,22,1.3624332194860265,-1.7816434408663424,3.0540814047861393,9.756895077753405e-12,4.077255743381276e-13,1.0511988308359874e-11,1.0773907297956036,-0.003911529144537946,-4.111794863519179e-14,0.0,-0.2363268924913664,0.06572640410989741,0.24799121817707254,0.24799121817707254,0,0
19,23,1.3624332194860265,-1.71177507063629,2.9914908042761166,1.013986433716349e-11,4.2372926813645896e-13,1.2121845462143562e-11,1.1954642645184055,-0.0040541089427787,-4.9143282091057616e-14,0.0,-0.2399285059038473,0.0782285516600096,0.35716421876224314,0.35716421876224314,0,0
19,24,1.3624332194860265,-1.6419067004062375,2.929224527027311,1.0055493057555013e-11,4.2020352268548734e-13,1.1177401967556831e-11,1.1115717452719927,-0.004203082915485212,-4.6979547249348915e-14,0.0,-0.2807486649847268,0.09151713675298749,0.3008032735037318,0.3008032735037318,0,0
19,25,1.3624332194860265,-1.5720383301761847,2.8673033877776213,1.0920263726949148e-11,4.563409531938287e-13,1.345394448702998e-11,1.2320164442391794,-0.004358668978282625,-5.864129047115412e-14,0.0,-0.33585373464886514,0.11754277778215473,0.4503274011058898,0.4503274011058898,0,0
19,26,1.3624332194860265,-1.5021699599461322,2.805749890272375,1.0373114286147801e-11,4.3347642321562146e-13,1.2259270133279228e-11,1.1818312027710125,-0.0045210658262816224,-5.5424967254723667e-14,0.0,-0.3085288785898354,0.1346430245322081,0.3557170568286398,0.3557170568286398,0,0
19,27,1.3624332194860265,-1.4323015897160793,2.7445883859993065,1.2015941226857865e-11,5.021276234797726e-13,1.548731068504966e-11,1.2888970071218921,-0.004690444771912404,-7.264237543367428e-14,0.0,-0.4328310712290364,0.183246897348744,0.5384811810021846,0.5384811810021846,0,0
19,28,1.3624332194860265,-1.3624332194860267,2.6838452487150395,1.0972582909419589e-11,4.585272910145883e-13,1.3944620103634561e-11,1.2708603087121428,-0.004866939644633406,-6.786762441173105e-14,0.0,-0.359807717439385,0.20020204362579694,0.430465982525731,0.430465982525731,0,0
19,29,1.3624332194860265,-1.292564849255974,2.6235490661684917,1.3159135529183964e-11,5.49899947542039e-13,1.8339593116053145e-11,1.3936776527135926,-0.0050506343632277274,-9.262657919955269e-14,0.0,-0.4881525740119514,0.27229900732171586,0.6095312194038278,0.6095312194038278,0,0
19,30,1.3624332194860265,-1.2226964790259214,2.5637308504627825,1.2266408531820079e-11,5.125942652705104e-13,1.6624631494570973e-11,1.355297392178428,-0.005241547727414559,-8.713879942947298e-14,0.0,-0.46617442965708,0.29478804212008464,0.5266837797154234,0.5266837797154234,0,0
19,31,1.3624332194860265,-1.1528281087958687,2.504424268496996,1.4212729365437357e-11,5.939280065282424e-13,2.163145112449206e-11,1.521977276025224,-0.005439614906779052,-1.176667639920495e-13,0.0,-0.5094397543975598,0.3709425179993707,0.6604745124234132,0.6604745124234132,0,0
19,32,1.3624332194860265,-1.0829597385658163,2.445665893876138,1.4211106966259133e-11,5.938602089726188e-13,2.0737512359468618e-11,1.4592467996127867,-0.005644665034284589,-1.1705631091353703e-13,0.0,-0.5680404712002209,0.4092353369460491,0.6180519338669587,0.6180519338669587,0,0
19,33,1.3624332194860265,-1.0130913683357636,2.38749548155034,1.5243108189770304e-11,6.369859460252988e-13,2.4945892925465934e-11,1.6365358439302555,-0.00585639424357994,-1.4609298372966025e-13,0.0,-0.5227013064695728,0.4641453968587914,0.6950917535410369,0.6950917535410369,0,0
19,34,1.3624332194860265,-0.943222998105711,2.3299562662147912,1.6512870730500323e-11,6.900473612671806e-13,2.6139972882189684e-11,1.5830059660012654,-0.006074333431556778,-1.5878291117827236e-13,0.0,-0.6298381126515558,0.5188790099148194,0.6939650687380016,0.6939650687380016,0,0
19,35,1.3624332194860265,-0.8733546278756583,2.2730952851343154,1.62897436665287e-11,6.807232259164174e-13,2.8053367812235337e-11,1.722149125641425,-0.006297809991788048,-1.7667478011120093e-13,0.0,-0.5388955121137403,0.5415639866495787,0.7194806511055865,0.7194806511055865,0,0
19,36,1.3624332194860265,-0.8034862576456057,2.216963725505569,1.8799712165317562e-11,7.856109324648506e-13,3.1999622667760905e-11,1.7021336489818737,-0.006525902767781944,-2.0882642613551874e-13,0.0,-0.6534969463838084,0.6041641527525659,0.7514664426131162,0.7514664426131162,0,0
19,37,1.3624332194860265,-0.733617887415553,2.1616172956794055,1.7473402660161933e-11,7.301865069247365e-13,3.122713483649208e-11,1.7871238615526006,-0.0067573895419959,-2.1101391437060745e-13,0.0,-0.5574994257556856,0.601826675315573,0.7427966119927132,0.7427966119927132,0,0
19,38,1.3624332194860265,-0.6637495171855003,2.1071166184672707,2.0589673238423294e-11,8.60410640851483e-13,3.7069034209501035e-11,1.8003702040460206,-0.006990686541298921,-2.591379985473082e-13,0.0,-0.6473445999775652,0.6591046320328423,0.7886101719907435,0.7886101719907435,0,0
19,39,1.3624332194860265,-0.5938811469554477,2.0535276432670044,1.8974781070760824e-11,7.929267916036254e-13,3.513313037054765e-11,1.8515697356153438,-0.007223779747743339,-2.5379399564558853e-13,0.0,-0.5692499022283534,0.6484156839315837,0.7724039539121136,0.7724039539121136,0,0
19,40,1.3624332194860265,-0.524012776725395,2.0009220717707983,2.1422805661192198e-11,8.952259579032865e-13,4.012434500963691e-11,1.8729733931313626,-0.007454148314192626,-2.990928187116683e-13,0.0,-0.619458184063895,0.6859602618899134,0.806471315305344,0.806471315305344,0,0
19,41,1.3624332194860265,-0.4541444064953424,1.9493777894572835,2.069847092244066e-11,8.649571280125303e-13,3.990776160241509e-11,1.9280536109142388,-0.0076786811707176,-3.064389775819516e-13,0.0,-0.5589795310431253,0.6821250703012844,0.8049080716560798,0.8049080716560798,0,0
19,42,1.3624332194860265,-0.3842760362652897,1.8989792918129949,2.131168344196829e-11,8.905823320065501e-13,4.129148884339633e-11,1.9375047942990073,-0.007893589054965231,-3.2593804439745225e-13,0.0,-0.5666138294523404,0.6914667234243765,0.8126519003269714,0.8126519003269714,0,0
19,43,1.3624332194860265,-0.31440766603523707,1.849818090175851,2.16472526599039e-11,9.046052512880141e-13,4.357169840270797e-11,2.0128050005816025,-0.008094315798774242,-3.526830867604656e-13,0.0,-0.507756382423419,0.6957217869673541,0.8248395960376677,0.8248395960376677,0,0
19,44,1.3624332194860265,-0.2445392958051844,1.8019930771717811,2.139006275260816e-11,8.938576823298035e-13,4.336836287099834e-11,2.0275004974312334,-0.008275454836351283,-3.5889292826544064e-13,0.0,-0.48830073620139214,0.6924600356580162,0.8233411979746093,0.8233411979746093,0,0
19,45,1.3624332194860265,-0.17467092557513175,1.7556108259081442,2.162783894059732e-11,9.037939819455403e-13,4.491729864323043e-11,2.0768278683135923,-0.008430679614361277,-3.7868335400366026e-13,0.0,-0.4476330130752074,0.6943649244673726,0.8300959569214271,0.8300959569214271,0,0
19,46,1.3624332194860265,-0.1048025553450791,1.7107857904749397,2.1625843729861807e-11,9.037106051707943e-13,4.509577020833366e-11,2.0852721758117427,-0.008552699854008954,-3.8569058727723667e-13,0.0,-0.4392674279881258,0.6937801036457977,0.8307595001540706,0.8307595001540706,0,0
19,47,1.3624332194860265,-0.03493418511502666,1.6676403681211944,2.1684181122802522e-11,9.06148434711093e-13,4.5499239911731814e-11,2.098268763485193,-0.008633259277478218,-3.928067350861659e-13,0.0,-0.43009250845471836,0.6941516450796594,0.834209626860252,0.834209626860252,0,0
19,48,1.3624332194860265,0.034934185115025995,1.626304776175484,2.1684181155316685e-11,9.061484360698154e-13,4.549924005457735e-11,2.098268766926507,-0.008663194091836773,-3.9416874762387756e-13,0.0,-0.4300925059877018,0.6941516456439585,0.8342096272702506,0.8342096272702506,0,0
19,49,1.3624332194860265,0.10480255534507865,1.5869166901193454,2.1625843814221447e-11,9.037106086960533e-13,4.5095770579847863e-11,2.0852721848565405,-0.00863257455139773,-3.8929260148326513e-13,0.0,-0.4392674213606546,0.693780105187853,0.8307595010293427,0.8307595010293427,0,0
19,50,1.3624332194860265,0.1746709255751313,1.5496205843176594,2.1627839041131398e-11,9.037939861467042e-13,4.491729909431901e-11,2.0768278795165886,-0.008530953256290618,-3.831873789724604e-13,0.0,-0.4476330042794563,0.6943649264974223,0.8300959572986224,0.8300959572986224,0,0
19,51,1.3624332194860265,0.24453929580518396,1.5145667152770321,2.139006281919381e-11,8.938576851123149e-13,4.336836319297386e-11,2.0275005061723523,-0.008347742075629336,-3.620279101771625e-13,0.0,-0.48830072883119074,0.6924600371788008,0.8233411978247424,0.8233411978247424,0,0
19,52,1.3624332194860265,0.3144076660352366,1.4819096908200327,2.1647252623572248e-11,9.046052497697705e-13,4.35716983094687e-11,2.012804999652582,-0.008072733032441857,-3.51742688222439e-13,0.0,-0.5077563811621355,0.6957217865611526,0.8248395942535651,0.8248395942535651,0,0
19,53,1.3624332194860265,0.3842760362652893,1.4518065793148818,2.1311683226267008e-11,8.905823229927268e-13,4.129148799971384e-11,1.9375047743212224,-0.007696765537165936,-3.178109018144983e-13,0.0,-0.5666138404996091,0.6914667190959369,0.8126518957248945,0.8126518957248945,0,0
19,54,1.3624332194860265,0.45414440649534193,1.4244145330560793,2.0698470431395585e-11,8.649571074925151e-13,3.990775962062781e-11,1.9280535609092855,-0.007212522027397803,-2.878355953278747e-13,0.0,-0.5589795608514316,0.6821250594887391,0.8049080622719779,0.8049080622719779,0,0
19,55,1.3624332194860265,0.5240127767253946,1.3998879303899434,2.142280481273064e-11,8.952259224473887e-13,4.012434149597309e-11,1.8729733032963518,-0.006615406838769848,-2.654388431335972e-13,0.0,-0.6194582387145078,0.685960242580289,0.8064712994305707,0.8064712994305707,0,0
19,56,1.3624332194860265,0.5938811469554472,1.3783750822484393,1.897477975497923e-11,7.929267366191452e-13,3.513312489955148e-11,1.851569575680165,-0.005904431805789541,-2.0744114009368822e-13,0.0,-0.5692499955513136,0.6484156470943977,0.7724039241370807,0.7724039241370807,0,0
19,57,1.3624332194860265,0.6637495171855001,1.3600145983878764,2.0589671390565008e-11,8.604105636323449e-13,3.70690263920673e-11,1.8003699859461466,-0.005083002385357501,-1.8842194957375824e-13,0.0,-0.6473447285360615,0.659104582296521,0.7886101321856871,0.7886101321856871,0,0
19,58,1.3624332194860265,0.7336178874155528,1.3449315622386127,1.747340013315362e-11,7.301864013249577e-13,3.122712424815368e-11,1.7871235140380073,-0.004159478345419075,-1.2988854709990612e-13,0.0,-0.5574996169103188,0.6018265888661285,0.7427965420821977,0.7427965420821977,0,0
19,59,1.3624332194860265,0.8034862576456052,1.3332337136344956,1.8799709027992806e-11,7.856108013608952e-13,3.199960910236417e-11,1.702133211461767,-0.0031473826145847423,-1.0071501336228866e-13,0.0,-0.6534971868719125,0.6041640440574805,0.751466354276199,0.751466354276199,0,0
19,60,1.3624332194860265,0.8733546278756577,1.3250078766772833,1.6289739612501825e-11,6.80723056504892e-13,2.805335076214214e-11,1.722148507555771,-0.002065158098887087,-5.793460452735807e-14,0.0,-0.5388958309844922,0.5415638196769341,0.719480518863329,0.719480518863329,0,0
19,61,1.3624332194860265,0.9432229981057105,1.3203168862084325,1.651286613217353e-11,6.900471691102154e-13,2.613995258309198e-11,1.5830051775300908,-0.0009354268139872177,-2.4452012562578673e-14,0.0,-0.6298385086733631,0.5188787947942998,0.6939648914091542,0.6939648914091542,0,0
19,62,1.3624332194860265,1.0130913683357634,1.319197253495441,1.5243102501287905e-11,6.36985708312402e-13,2.494586872072546e-11,1.6365348667449924,0.00021621826020029887,5.3937523339803146e-15,5.3937523339803146e-15,-0.5227017794850704,0.46414510998128583,0.6950915362487767,0.6950915362487767,0,0
19,63,1.3624332194860265,1.0829597385658158,1.321657766997439,1.4211100893963872e-11,5.938599552207794e-13,2.0737485053981965e-11,1.4592455017183192,0.0013627760341036296,2.8260547639148835e-14,2.8260547639148835e-14,-0.5680410602543546,0.4092349499426956,0.6180516120299782,0.6180516120299782,0,0
19,64,1.3624332194860265,1.1528281087958683,1.3276791508337784,1.4212722214461627e-11,5.939277077000123e-13,2.1631419947223346e-11,1.5219758481744685,0.0024775744209227625,5.359345274947898e-14,5.359345274947898e-14,-0.5094404048287413,0.37094206733080365,0.6604741856724062,0.6604741856724062,0,0
19,65,1.3624332194860265,1.2226964790259207,1.3372148114668243,1.2266401174923606e-11,5.125939578371674e-13,1.6624597761830272e-11,1.3552954550203522,0.0035359663900049274,5.878401893318298e-14,5.878401893318298e-14,-0.4661752221422534,0.29478742311099715,0.5266832540516084,0.5266832540516084,0,0
19,66,1.3624332194860265,1.2925648492559736,1.350192606186838,1.3159127288492258e-11,5.498996031762685e-13,1.833955594762441e-11,1.3936757009457967,0.0045167779440938565,8.283570180870524e-14,8.283570180870524e-14,-0.48815341477740914,0.27229835888573184,0.6095307568374738,0.6095307568374738,0,0
19,67,1.3624332194860265,1.3624332194860265,1.3665174804770475,1.0972574663187952e-11,4.585269464173028e-13,1.3944581230540929e-11,1.2708577210528176,0.005403350023757782,7.534745332333564e-14,7.534745332333564e-14,-0.359808693059587,0.20020118530655834,0.4304652288058463,0.4304652288058463,0,0
19,68,1.3624332194860265,1.432301589716079,1.3860747579630037,1.2015932296517681e-11,5.02127250294649e-13,1.548726902595455e-11,1.2888944980526307,0.006184092022978098,9.57746968411213e-14,9.57746968411213e-14,-0.43283209468115186,0.18324603873397952,0.5384805539998029,0.5384805539998029,0,0
19,69,1.3624332194860265,1.5021699599461313,1.4087338338100992,1.0373105592318439e-11,4.3347605991391997e-13,1.2259227654371037e-11,1.1818280981781697,0.006852546717163522,8.400693021792051e-14,8.400693021792051e-14,-0.30853001746327635,0.13464198471475364,0.3557161309266925,0.3557161309266925,0,0
19,70,1.3624332194860265,1.5720383301761842,1.4343520210847789,1.092025445585251e-11,4.56340565769025e-13,1.3453900010108711e-11,1.2320134173154125,0.007407035783814669,9.965351880673976e-14,9.965351880673976e-14,-0.33585490330793233,0.11754173068841436,0.45032658993493047,0.45032658993493047,0,0
19,71,1.3624332194860265,1.641906700406237,1.4627783249943545,1.0055484196871205e-11,4.202031524111963e-13,1.1177357320908345e-11,1.1115682847362254,0.007849999325652859,8.774224743171156e-14,8.774224743171156e-14,-0.28074992829115675,0.0915159796477199,0.3008022333796622,0.3008022333796622,0,0
19,72,1.3624332194860265,1.7117750706362895,1.4938569636767511,1.0139855046719035e-11,4.237288799031356e-13,1.2121799710060638e-11,1.1954608477349884,0.008187158446819538,9.924309488687758e-14,9.924309488687758e-14,-0.23992976542950792,0.07822737607425047,0.3571632370902457,0.3571632370902457,0,0
19,73,1.3624332194860265,1.781643440866342,1.5274305067845435,9.756886229119474e-12,4.077252045673824e-13,1.0511942821199186e-11,1.0773870448367269,0.00842662120488721,8.858016028167895e-14,8.858016028167895e-14,-0.2363282231052971,0.06572517839426092,0.24799008954776303,0.24799008954776303,0,0
19,74,1.3624332194860265,1.8515118110963948,1.5633425559384908,9.680042063159087e-12,4.0451400556903285e-13,1.1256798931445595e-11,1.1628873984223094,0.008578027687065806,9.656113290167308e-14,9.656113290167308e-14,-0.17086055770731728,0.0584396289970771,0.2753083271325495,0.2753083271325495,0,0
19,75,1.3624332194860265,1.9213801813264477,1.6014399379408744,9.508831481899329e-12,3.973593798381366e-13,1.0153776663141666e-11,1.067825913464765,0.008651798790297194,8.784843265111696e-14,8.784843265111696e-14,-0.18473480307925802,0.053179697052090476,0.19938101949193268,0.19938101949193268,0,0
19,76,1.3624332194860265,1.9912485515565002,1.6415744188578116,9.41626122295127e-12,3.934910117050935e-13,1.073836118452352e-11,1.140406041237445,0.008658522984587365,9.297834713299771e-14,9.297834713299771e-14,-0.12089986701304295,0.0502866371166536,0.21101927113383442,0.21101927113383442,0,0
19,77,1.3624332194860265,2.0611169217865526,1.683603973537634,9.338958039979863e-12,3.9026063109486774e-13,9.990300299689668e-12,1.0697446392757548,0.008608490507159514,8.600140529355135e-14,8.600140529355135e-14,-0.13852039358191437,0.048609894149490775,0.15965513870817835,0.15965513870817835,0,0
19,78,1.3624332194860265,2.1309852920166055,1.7273936614350234,9.26424479708132e-12,3.87138480079748e-13,1.0457168180912314e-11,1.1287663927238647,0.008511366913280471,8.90047952616264e-14,8.90047952616264e-14,-0.08217635914843521,0.047871293711223895,0.163071458161076,0.163071458161076,0,0
19,79,1.3624332194860265,2.2008536622466583,1.7728161674049576,9.232506761210143e-12,3.8581219658475655e-13,9.928835579425422e-12,1.075421425212583,0.008375987522028972,8.316380292154463e-14,8.316380292154463e-14,-0.10122019119659446,0.047527720718749146,0.12911389569042822,0.12911389569042822,0,0
19,80,1.3624332194860265,2.270722032476711,1.8197520674791898,9.178601747084809e-12,3.8355958930869084e-13,1.0316375475976715e-11,1.12395937423184,0.008210249738434181,8.470001905322663e-14,8.470001905322663e-14,-0.05204574384729809,0.04733802240767815,0.1286670956714601,0.1286670956714601,0,0
19,81,1.3624332194860265,2.340590402706763,1.8680898765763612,9.167118654820988e-12,3.8307972862031273e-13,9.906637584671993e-12,1.0806708146470967,0.008021079814879487,7.946193076373901e-14,7.946193076373901e-14,-0.07211371762315391,0.0470221070081305,0.10576242526211994,0.10576242526211994,0,0
19,82,1.3624332194860265,2.4104587729368157,1.9177259293782487,9.131335522159154e-12,3.815844067786923e-13,1.0245559912069571e-11,1.1220220620747656,0.00781445273160335,8.006344364167784e-14,8.006344364167784e-14,-0.02917308784368752,0.04648016846586926,0.1047149814525838,0.1047149814525838,0,0
19,83,1.3624332194860265,2.4803271431668685,1.9685641385951587,9.126385064169847e-12,3.813775347860353e-13,9.887313856001373e-12,1.0833768010533469,0.007595447249509899,7.509857083260673e-14,7.509857083260673e-14,-0.04962263404424855,0.0455186568555789,0.08748077824201653,0.08748077824201653,0,0
19,84,1.3624332194860265,2.5501955133969214,2.020515667517436,9.104309028529211e-12,3.8045501135629616e-13,1.0201253212527113e-11,1.120486264312923,0.007368321923191513,7.516611768989138e-14,7.516611768989138e-14,-0.011537474848504268,0.04418195496500422,0.08784178419642304,0.08784178419642304,0,0
19,85,1.3624332194860265,2.620063883626974,2.073498546740493,9.101346090040735e-12,3.803311947335575e-13,9.853544842456087e-12,1.0826469782572552,0.007136601407846421,7.032082199494995e-14,7.032082199494995e-14,-0.03315734063574537,0.04226150481455386,0.0735428140784466,0.0735428140784466,0,0
19,86,1.3624332194860265,2.6899322538570263,2.127437258622023,9.087910307643984e-12,3.797697341407417e-13,1.0152024741807247e-11,1.1170912121863945,0.006903165465867548,7.00811066062767e-14,7.00811066062767e-14,0.0018295968015502862,0.039786861384680676,0.0754747540001635,0.0754747540001635,0,0
19,87,1.3624332194860265,2.759800624087079,2.182262307551437,9.083650896267436e-12,3.7959173991860865e-13,9.802053444748759e-12,1.0790874238437016,0.006670335573878064,6.538298578956167e-14,6.538298578956167e-14,-0.019268785759194045,0.03671437701786015,0.06164183258503531,0.06164183258503531,0,0
19,88,1.3624332194860265,2.829668994317132,2.237909789521457,9.080370589923281e-12,3.794546609833978e-13,1.0082483638732385e-11,1.1103603689833073,0.006439955955743644,6.493075055794246e-14,6.493075055794246e-14,0.007289842092460535,0.03275437705043118,0.07031614984041554,0.07031614984041554,0,0
19,89,1.3624332194860265,2.8995373645471845,2.294320970747951,9.066410895238115e-12,3.788713069053088e-13,9.648386462032319e-12,1.0641902924452575,0.0062134672863483325,5.994993364788394e-14,5.994993364788394e-14,-0.005917482846996557,0.028025783581976646,0.042081991710277454,0.042081991710277454,0,0
19,90,1.3624332194860265,2.969405734777237,2.3514418821006373,9.080971931811734e-12,3.7947979013205513e-13,1.0292287522523543e-11,1.1333905224911471,0.005991972312396664,6.167110186618673e-14,6.167110186618673e-14,0.02278659823501276,0.0324876412532412,0.07811628300289306,0.07811628300289306,0,0
19,91,1.3624332194860265,3.03927410500729,2.4092229337795152,9.05452099891247e-12,3.7837444650356054e-13,9.311582493656184e-12,1.0283904024050075,0.005776293310143274,5.378643166495344e-14,5.378643166495344e-14,0.003396143311100649,0.011541369321436559,0.013452889772469988,0.013452889772469988,0,0
20,5,1.4323015897160793,-2.9694057347772373,4.176614613566853,8.604116589358922e-12,3.779913440952363e-13,9.080333774218404e-12,1.055347597851991,-0.0023204677569826455,-2.107062174571434e-14,0.0,-0.01818247578666764,0.0255323179142658,0.047997755724392605,0.047997755724392605,0,0
20,6,1.4323015897160793,-2.899537364547185,4.110961542853191,8.617214261253691e-12,3.7856674385331544e-13,9.560435843940771e-12,1.1094578310450243,-0.0023894180906981867,-2.2843878360471464e-14,0.0,0.0017049443767825259,0.03025466472042259,0.07749822194781915,0.07749822194781915,0,0
