valid,kind,p1,p2,ncycle,beta,pot_a,pot_b,chi,tail_n,model,phase_delta,nphase,length,core_radius,tube_curvature,finite_core_clear,K_low_window,K_high_window,K_ratio,E_mobile,S_mobile,E_localization_proxy,E_guide_floor,E_curvature_proxy,E_support,E_compensation,q_compensation,E_total,S_total,laue_residual,A_out,C,negative_active_participation,cancellation
True,ELLIPSE,1.9707526814563299,0.05102013569325209,1,0.7234241997078061,0.9909162702132016,1.0093234043360066,0.15095791971473385,,POINT_VIRIAL,0.0,384,7.9226657962164015,0.0,0.0,True,0.09359965052950893,0.9402937510030724,10.04591091615912,1.2159258091447518,-0.9781563992074738,0.0,0.0,0.0,0.0,0.7313607361174085,4.0,1.9472865452621604,1.9472865452621602,-2.220446049250313e-16,0.5047261053196705,3.8581054650003446,0.4506844252319708,1.1632081247033283
True,ELLIPSE,1.8935119573645256,0.09311037292703986,1,0.5752294676564634,0.9943639179505408,0.9764195133049375,0.14033136418997527,,POINT_VIRIAL,0.0,384,7.681375261799255,0.0,0.0,True,0.10286183504419427,0.915869179966067,8.903877512709807,1.0902868076091554,-1.271702715766613,0.0,0.0,0.0,0.0,0.7873298411252562,4.0,1.8776166487344117,1.8776166487344117,0.0,0.4864184148706773,3.8600854559209243,0.47520780202438123,1.1036640282578938
True,ELLIPSE,2.1185436331619933,0.11939697345718742,1,0.544466657154262,0.9873693144647404,1.0982561565263311,0.14541544647935342,,POINT_VIRIAL,0.0,384,8.656872895047979,0.0,0.0,True,0.07858591414757246,0.8665558717111294,11.026859980070583,1.0799134493535014,-1.2711927602014501,0.0,0.0,0.0,0.0,0.7837020698516506,4.0,1.863615519205152,1.8636155192051522,2.220446049250313e-16,0.47657788776111765,3.910411219370883,0.48019125419532116,1.086315719453642
True,ELLIPSE,2.660598690410176,0.11544795544818043,1,0.08089317375794053,0.9676621188828721,1.317711121708534,0.1433875857882114,,POINT_VIRIAL,0.0,384,10.859248663765165,0.0,0.0,True,0.04403549519483677,0.810300532968334,18.401076889975407,1.0012339635969576,-1.4355161517894248,0.0,0.0,0.0,0.0,0.8122500384621274,4.0,1.813484002059085,1.8134840020590848,-2.220446049250313e-16,0.4594276255610432,3.9472680813316288,0.49461367176030924,1.0371830835154068
True,ELLIPSE,1.852080032729738,0.1269485736824572,1,0.2721085484325886,0.9917886455962435,1.0565071953862266,0.13628661419690297,,POINT_VIRIAL,0.0,384,7.585301565432809,0.0,0.0,True,0.10829495578477914,0.8871329173569938,8.191821224988951,1.0141954580880226,-1.4390386096415693,0.0,0.0,0.0,0.0,0.8177446892431973,4.0,1.83194014733122,1.83194014733122,0.0,0.4626166681140708,3.9599527505124503,0.4896549926838117,1.0691229365853856
True,ELLIPSE,2.715150013314511,0.08916027029976249,1,0.6073496746830642,0.9884588225092739,1.1226674255818845,0.13437550286770764,,POINT_VIRIAL,0.0,384,11.003563737472184,0.0,0.0,True,0.04174706306148953,0.846828637435542,20.284747604597776,1.102361776866919,-1.26986710161141,0.0,0.0,0.0,0.0,0.7907429594927763,4.0,1.8931047363596951,1.8931047363596951,0.0,0.4778642660776353,3.961595102932713,0.4770196833721981,1.05784858762629
True,ELLIPSE,2.5364565930835554,0.1240106738731265,1,0.23599430272355673,0.9943639179505408,0.9764195133049375,0.14033136418997527,,POINT_VIRIAL,0.0,384,10.378902193935092,0.0,0.0,True,0.04988297788836116,0.8107187544087211,16.25241292176104,1.0107679851440978,-1.4307350350494525,0.0,0.0,0.0,0.0,0.8138343400645168,4.0,1.8246023252086148,1.8246023252086148,0.0,0.4600944494364976,3.965712534553076,0.4916751568524905,1.0423635811145202
True,ELLIPSE,2.2270881278259615,0.1252006015367806,1,0.5344576254300774,0.9884588225092739,1.1226674255818845,0.13437550286770764,,POINT_VIRIAL,0.0,384,9.116294742091096,0.0,0.0,True,0.06945530506974833,0.8464008313810911,12.186266125116282,1.0700316507019827,-1.3345208369464499,0.0,0.0,0.0,0.0,0.8015174958828108,4.0,1.8715491465847935,1.8715491465847935,0.0,0.47112213103790535,3.9725349825143605,0.48016272913614955,1.0715278195344822
True,ELLIPSE,1.7227009272090528,0.049305937588214874,1,0.6446539241448045,0.9909162702132016,1.0093234043360066,0.15095791971473385,,POINT_VIRIAL,0.0,384,6.92346210518922,0.0,0.0,True,0.12774598987712082,0.9542937073285054,7.470243944615739,1.13984665409929,-1.1303146916696523,0.0,0.0,0.0,0.0,0.7567204485896474,4.0,1.8965671026889375,1.8965671026889372,-2.220446049250313e-16,0.47618810644876614,3.9828107359354896,0.4696904557391145,1.155993993014774
True,ELLIPSE,1.9304513860207588,0.13728694967925548,1,0.349189645498991,0.9873693144647404,1.0982561565263311,0.14541544647935342,,POINT_VIRIAL,0.0,384,7.931987303500847,0.0,0.0,True,0.09828345066786522,0.8663814885856413,8.815130957433038,1.0263374590346361,-1.3783413268790747,0.0,0.0,0.0,0.0,0.8015595953045702,4.0,1.8278970543392064,1.8278970543392061,-2.220446049250313e-16,0.45803650237944316,3.990723544616,0.4868929803776741,1.0758845577648906
True,ELLIPSE,2.7644344381116457,0.09247189570218325,1,0.5298549660854042,0.7703859870461747,0.1542352065658195,0.5064479907762675,,POINT_VIRIAL,0.0,384,11.21260962512209,0.0,0.0,True,0.03980723068248648,0.8369637155067897,21.025419280799625,1.2410476427349524,0.334740414389206,0.0,0.0,0.0,0.0,0.30210240944858213,4.0,1.5431500521835346,1.5431500521835346,0.0,0.38514532749854874,4.006669540056537,0.408871800343255,1.3341004381778498
True,ELLIPSE,1.962915992607137,0.14765905948355795,1,0.48812790956348173,0.9744156919186935,0.2596653946172021,0.3067374474308752,,POINT_VIRIAL,0.0,384,8.092829673125113,0.0,0.0,True,0.0944726410127207,0.8493256615788232,8.990175912034278,1.1192792236831093,-0.6174561280665645,0.0,0.0,0.0,0.0,0.578911783916558,4.0,1.6981910075996671,1.6981910075996673,2.220446049250313e-16,0.42304836489306874,4.014176979572792,0.459498553404243,1.240828100368464
True,ELLIPSE,1.7839692788142456,0.10726014781743287,1,0.5259574563615024,0.9943639179505408,0.9764195133049375,0.14033136418997527,,POINT_VIRIAL,0.0,384,7.264350060014828,0.0,0.0,True,0.1180396514117357,0.9129554275315481,7.7343114505400905,1.0698206040572433,-1.3126327763100667,0.0,0.0,0.0,0.0,0.7941511267891034,4.0,1.8639717308463468,1.8639717308463468,0.0,0.46424160328664565,4.015089810241411,0.480194767731485,1.1037071954721978
True,ELLIPSE,2.315490782587884,0.1344379282183945,1,0.4510620029829442,0.9943639179505408,0.9764195133049375,0.14033136418997527,,POINT_VIRIAL,0.0,384,9.505422316444395,0.0,0.0,True,0.06299042495952022,0.8218100282442483,13.046586505367623,1.0466347380131689,-1.3589992090998406,0.0,0.0,0.0,0.0,0.801877982371003,4.0,1.8485127203841718,1.8485127203841716,-2.220446049250313e-16,0.46009491292280635,4.017676936789586,0.4833763109349581,1.062044052446406
True,ELLIPSE,3.089891739423507,0.06425400912761689,1,0.605238869022578,0.9943639179505408,0.9764195133049375,0.14033136418997527,,POINT_VIRIAL,0.0,384,12.452333197676445,0.0,0.0,True,0.029533182107545804,0.8500699183051383,28.783553198215756,1.1055399566577846,-1.2412000913678405,0.0,0.0,0.0,0.0,0.7822466826752082,4.0,1.887786639332993,1.8877866393329925,-4.440892098500626e-16,0.4692560804300958,4.022934849566031,0.4718059234797024,1.0468854951942048
True,ELLIPSE,1.6652305397128286,0.054155371487140655,1,0.5861309663020075,0.9884588225092739,1.1226674255818845,0.13437550286770764,,POINT_VIRIAL,0.0,384,6.698095057263565,0.0,0.0,True,0.13773721539363187,0.9552137105476405,6.935044445452059,1.0916558425994003,-1.2912834943115852,0.0,0.0,0.0,0.0,0.7943131123036619,4.0,1.885968954903062,1.8859689549030623,2.220446049250313e-16,0.46766498949545937,4.032734964697145,0.4765830800663772,1.1221314030657374
True,ELLIPSE,2.207095359247268,0.15442071730270981,1,0.3576707766763866,0.7703859870461747,0.1542352065658195,0.5064479907762675,,POINT_VIRIAL,0.0,384,9.120378340180295,0.0,0.0,True,0.0710257673767676,0.805565232928881,11.341872994565911,1.0905913239957323,0.03383143858575106,0.0,0.0,0.0,0.0,0.3522532951366604,4.0,1.4428446191323927,1.4428446191323927,0.0,0.356139501723067,4.0513467676336115,0.4444687280141646,1.4093755738506142
True,ELLIPSE,2.085348642473917,0.15117925932630896,1,0.2300081861205399,0.9943639179505408,0.9764195133049375,0.14033136418997527,,POINT_VIRIAL,0.0,384,8.60778433295205,0.0,0.0,True,0.08166900654504064,0.8278230076766021,10.136317835824975,1.0101986294134508,-1.431867619405671,0.0,0.0,0.0,0.0,0.8140220829397072,4.0,1.8242207123531582,1.824220712353158,-2.220446049250313e-16,0.4501236333855319,4.052710360112794,0.49241367215562126,1.059407811325947
True,ELLIPSE,3.334555843746743,0.04871612234041095,1,0.5724768813885749,0.7703859870461747,0.1542352065658195,0.5064479907762675,,POINT_VIRIAL,0.0,384,13.400124926859426,0.0,0.0,True,0.02398248723818559,0.8518583898506574,35.52001847807948,1.3010527920119275,0.4547491884956511,0.0,0.0,0.0,0.0,0.2821012011720921,4.0,1.5831539931840195,1.5831539931840195,0.0,0.3904666395262013,4.0545179355272065,0.3971658735426996,1.238704417595953
True,ELLIPSE,1.6416862266164352,0.08587575197219849,1,0.19480086006224154,0.7703859870461747,0.1542352065658195,0.5064479907762675,,POINT_VIRIAL,0.0,384,6.64783197393548,0.0,0.0,True,0.14209720088952052,0.9400975060783452,6.615876317009677,1.0243586838655183,-0.09863782858653597,0.0,0.0,0.0,0.0,0.37433217081735143,4.0,1.3986908546828698,1.3986908546828698,0.0,0.34358354651550393,4.070890090249868,0.4600641555252138,1.582683903975153
True,ELLIPSE,4.634189590082966,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,LOC_GUIDE_NEUTRAL,0.0,16384,18.77018915609962,0.3078495354140454,8.802804359367551,True,0.011848802792580675,0.4511777600637288,38.07791959760198,1.34544501985875,-0.7612717857268977,1.4704606623368708,0.8801637439455902,0.4155820950637843,2.350624406282461,1.485780403956036,4.0,5.181849830097247,5.181849830097247,0.0,0.116352477488089,44.53579280791604,0.17066079302264434,1.1423444912492053
True,ELLIPSE,4.634189590082966,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,18.770189156099622,0.30784953541404547,8.801846742973662,True,0.01184897539762733,0.45111608834510103,38.072160098790796,1.3454444259282705,-0.7612739154969035,1.4704606623368708,0.8801633554079192,0.4155819311490488,2.35062401774479,1.485780786389988,4.0,5.181849230063048,5.181849230063048,0.0,0.1163515032974045,44.536160541198974,0.17060260614384568,1.1423439896404963
True,ELLIPSE,4.634189590082966,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,LOC_GUIDE_NEUTRAL,0.0,384,18.77018915609962,0.3078495354140454,8.687905518041537,True,0.011853445108309007,0.44954851217190933,37.92555734339088,1.3453722533772603,-0.7615327184035683,1.4704606623368708,0.8801161415405596,0.4155536729668041,2.3505768038774306,1.485827258552753,4.0,5.1817763158074435,5.1817763158074435,0.0,0.11631834326959548,44.54823005686594,0.1716923750356657,1.1422822820731933
True,ELLIPSE,4.249584511306585,0.11330769514665007,1,0.8293639072962105,0.9873693144647404,1.0982561565263311,0.14541544647935342,1.0,LOC_GUIDE_NEUTRAL,0.0,16384,17.33398170177636,0.27315574557716293,5.006603711712913,True,0.014748061701667252,0.45399610721329536,30.783442353104043,1.41800264754833,-0.5949046078706663,1.4682815218878154,0.9753653089504862,0.4249921624309041,2.4436468308383015,1.4855180287524326,4.0,5.347167507139064,5.347167507139064,0.0,0.11148196189520279,47.964418783422566,0.1642985836651549,1.1913703326018612
True,ELLIPSE,4.249584511306585,0.11330769514665007,1,0.8293639072962105,0.9873693144647404,1.0982561565263311,0.14541544647935342,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,17.33398170177636,0.27315574557716293,5.006285269521962,True,0.014748273339255642,0.45394176445638246,30.77931592494429,1.4180019772534471,-0.5949068610340296,1.4682815218878154,0.9753648478918439,0.42499186402668715,2.443646369779659,1.4855184026890453,4.0,5.347166749722152,5.347166749722152,0.0,0.11148067362528673,47.964966265769625,0.16441615520808428,1.1913694943370754
True,ELLIPSE,4.249584511306585,0.11330769514665007,1,0.8293639072962105,0.9873693144647404,1.0982561565263311,0.14541544647935342,1.0,LOC_GUIDE_NEUTRAL,0.0,384,17.33398170177636,0.27315574557716293,4.968223525338988,True,0.014753753682201855,0.45255744618945404,30.67405461265056,1.4179211820548785,-0.5951784501301282,1.4682815218878154,0.9753092733596314,0.42496783135905336,2.443590795247447,1.485563475810818,4.0,5.347075453113144,5.347075453113144,0.0,0.111450052510315,47.97732556131597,0.16441372449241315,1.1913436744210564
True,ELLIPSE,5.0197688394513165,0.09520830964669585,1,0.789709802120924,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,LOC_GUIDE_NEUTRAL,0.0,16384,20.374572387280608,0.34160077126662847,7.507283154292019,True,0.009674263919944357,0.40692996426514816,42.06314481727398,1.2902720880827399,-0.8939311384861122,1.472914836343576,0.8046673127594952,0.374056280020945,2.277582149103071,1.487261791890641,4.0,5.055116029076452,5.055116029076451,-8.881784197001252e-16,0.10511440321923102,48.09156380342368,0.17633836735536276,1.1154232127356893
True,ELLIPSE,5.0197688394513165,0.09520830964669585,1,0.789709802120924,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,20.374572387280608,0.34160077126662847,7.506604284879506,True,0.009674405732144462,0.4068708839979655,42.05642137233137,1.290271558001351,-0.893933158337632,1.472914836343576,0.8046669821787048,0.37405606554396187,2.2775818185222807,1.4872621782870878,4.0,5.05511555481072,5.055115554810719,-8.881784197001252e-16,0.10511348485145819,48.09197946347597,0.1763383456457585,1.1154231475618916
True,ELLIPSE,5.0197688394513165,0.09520830964669585,1,0.789709802120924,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,LOC_GUIDE_NEUTRAL,0.0,384,20.374572387280608,0.34160077126662847,7.425680802882365,True,0.009678078082815893,0.4053708365241727,41.885468690724565,1.2902088476088318,-0.8941721134949008,1.472914836343576,0.8046278733709606,0.3740351866288851,2.2775427097145364,1.4873078902727563,4.0,5.055059447596125,5.055059447596125,0.0,0.1050924779412363,48.10105867351154,0.17641080694501848,1.1154083538966562
True,ELLIPSE,4.634189590082966,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,16384,18.77018915609962,0.3078495354140454,8.802804359367551,True,0.011848802792580675,0.4511777600637288,38.07791959760198,1.34544501985875,-0.7612717857268977,1.4704606623368708,0.8801637439455902,0.4155820950637843,2.766206501346245,1.6243077689772976,4.0,5.735959290182293,5.735959290182293,0.0,0.10978694377003793,52.24627895824256,0.15417449054115342,1.1423444912492053
True,ELLIPSE,4.634189590082966,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,4096,18.770189156099622,0.30784953541404547,8.801846742973662,True,0.01184897539762733,0.45111608834510103,38.072160098790796,1.3454444259282705,-0.7612739154969035,1.4704606623368708,0.8801633554079192,0.4155819311490488,2.766205948893839,1.6243080967730041,4.0,5.735958471595113,5.735958471595113,0.0,0.10978587652689313,52.24677939507122,0.15412192882341325,1.1423439896404963
True,ELLIPSE,4.634189590082966,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,384,18.77018915609962,0.3078495354140454,8.687905518041537,True,0.011853445108309007,0.44954851217190933,37.92555734339088,1.3453722533772603,-0.7615327184035683,1.4704606623368708,0.8801161415405596,0.4155536729668041,2.7661304768442347,1.624345149541688,4.0,5.735847879763184,5.735847879763184,0.0,0.10975068640017119,52.26252397956973,0.1551072310866922,1.1422822820731933
True,ELLIPSE,5.732974100204906,0.07196020936593414,1,0.8478756748326123,0.9909162702132016,1.0093234043360066,0.15095791971473385,1.0,LOC_GUIDE_NEUTRAL,0.0,16384,23.14110903317399,0.35169759864011796,11.84677077490359,True,0.006692428364986667,0.40437139068799777,60.42222174593323,1.5030431358223553,-0.4038029545358276,1.4658175597131,1.080527429486846,0.5116759541888053,2.5463449891999463,1.4843970265193764,4.0,5.533785151541678,5.533785151541678,0.0,0.10409542315160103,53.16069606136728,0.15738342073101735,1.1447743019349428
True,ELLIPSE,5.732974100204906,0.07196020936593414,1,0.8478756748326123,0.9909162702132016,1.0093234043360066,0.15095791971473385,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,23.14110903317399,0.35169759864011796,11.844888243960808,True,0.006692528375530348,0.40429900320220696,60.410502655533136,1.5030423312364087,-0.40380550755289335,1.4658175597131,1.0805268510755124,0.5116758036549132,2.5463444107886124,1.4843974165259715,4.0,5.533784158550993,5.533784158550993,0.0,0.1040949389021614,53.160933825535786,0.15738340176583143,1.1447740398393855
True,ELLIPSE,5.732974100204906,0.07196020936593414,1,0.8478756748326123,0.9909162702132016,1.0093234043360066,0.15095791971473385,1.0,LOC_GUIDE_NEUTRAL,0.0,384,23.14110903317399,0.35169759864011796,11.622015878780234,True,0.006695118321891562,0.40246927784482456,60.11384093524362,1.502943475021688,-0.4041191864138627,1.4658175597131,1.0804557840189288,0.5116516229190854,2.546273343732029,1.4844453350558597,4.0,5.533662153809576,5.533662153809576,0.0,0.10408592060297142,53.16436768539858,0.15779074508876825,1.144741920688821
True,ELLIPSE,5.0197688394513165,0.09520830964669585,1,0.789709802120924,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,FULL_NEUTRAL,0.0,16384,20.374572387280608,0.34160077126662847,7.507283154292019,True,0.009674263919944357,0.40692996426514816,42.06314481727398,1.2902720880827399,-0.8939311384861122,1.472914836343576,0.8046673127594952,0.374056280020945,2.651638429124016,1.6119472185642891,4.0,5.553857735771045,5.553857735771045,0.0,0.10028944432078406,55.37828804800805,0.16050301425942287,1.1154232127356893
True,ELLIPSE,5.0197688394513165,0.09520830964669585,1,0.789709802120924,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,FULL_NEUTRAL,0.0,4096,20.374572387280608,0.34160077126662847,7.506604284879506,True,0.009674405732144462,0.4068708839979655,42.05642137233137,1.290271558001351,-0.893933158337632,1.472914836343576,0.8046669821787048,0.37405606554396187,2.6516378840662425,1.6119475334684086,4.0,5.553856975536002,5.553856975536002,0.0,0.10028845799193564,55.3788251084945,0.160503001411453,1.1154231475618916
True,ELLIPSE,5.0197688394513165,0.09520830964669585,1,0.789709802120924,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,FULL_NEUTRAL,0.0,384,20.374572387280608,0.34160077126662847,7.425680802882365,True,0.009678078082815893,0.4053708365241727,41.885468690724565,1.2902088476088318,-0.8941721134949008,1.472914836343576,0.8046278733709606,0.3740351866288851,2.6515778963434213,1.611986285815718,4.0,5.553773029767971,5.553773029767971,0.0,0.10026588895201635,55.39045320214342,0.1605696004366114,1.1154083538966562
True,ELLIPSE,3.7570924368623735,0.12367830459028484,1,0.7018204194493591,0.9917886455962435,1.0565071953862266,0.13628661419690297,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,15.372063687698368,0.34162256856721146,5.944056887958825,True,0.0213603402939853,0.4334162181354698,20.290698189743367,1.1723469826638024,-1.1226282692087248,1.472138938186117,0.5774417351256432,0.3176516996618056,2.0495806733117603,1.4481853083947627,4.0,4.670112964370325,4.670112964370325,0.0,0.08167133125931489,57.181790627879394,0.19158957724729772,1.1491311906064825
True,ELLIPSE,3.7570924368623735,0.12367830459028484,1,0.7018204194493591,0.9917886455962435,1.0565071953862266,0.13628661419690297,1.0,LOC_GUIDE_NEUTRAL,0.0,384,15.372063687698365,0.34162256856721135,5.9061815227512335,True,0.021367985816574165,0.43240961290431185,20.236330022688033,1.1723119392162253,-1.122806665893009,1.472138938186117,0.5774244744089161,0.3176180231055169,2.049563412595033,1.4482273392347558,4.0,4.670102691046014,4.670102691046014,0.0,0.08162121157021816,57.21677736954881,0.19151747527348523,1.1491212027109492
True,ELLIPSE,4.249584511306585,0.11330769514665007,1,0.8293639072962105,0.9873693144647404,1.0982561565263311,0.14541544647935342,1.0,FULL_NEUTRAL,0.0,16384,17.33398170177636,0.27315574557716293,5.006603711712913,True,0.014748061701667252,0.45399610721329536,30.783442353104043,1.41800264754833,-0.5949046078706663,1.4682815218878154,0.9753653089504862,0.4249921624309041,2.8686389932692054,1.6271820828960673,4.0,5.913823723713603,5.913823723713603,0.0,0.10312488104952816,57.34623558860979,0.14855567042360343,1.1913703326018612
True,ELLIPSE,4.249584511306585,0.11330769514665007,1,0.8293639072962105,0.9873693144647404,1.0982561565263311,0.14541544647935342,1.0,FULL_NEUTRAL,0.0,4096,17.33398170177636,0.27315574557716293,5.006285269521962,True,0.014748273339255642,0.45394176445638246,30.77931592494429,1.4180019772534471,-0.5949068610340296,1.4682815218878154,0.9753648478918439,0.42499186402668715,2.868638233806346,1.6271823573646076,4.0,5.913822568424401,5.913822568424401,0.0,0.10312347872178627,57.34700421015785,0.14866198437198913,1.1913694943370754
True,ELLIPSE,4.249584511306585,0.11330769514665007,1,0.8293639072962105,0.9873693144647404,1.0982561565263311,0.14541544647935342,1.0,FULL_NEUTRAL,0.0,384,17.33398170177636,0.27315574557716293,4.968223525338988,True,0.014753753682201855,0.45255744618945404,30.67405461265056,1.4179211820548785,-0.5951784501301282,1.4682815218878154,0.9753092733596314,0.42496783135905336,2.8685586266065,1.627219419597169,4.0,5.913699228258547,5.913699228258547,0.0,0.10309022490134039,57.36430620767476,0.14866034887052829,1.1913436744210564
True,ELLIPSE,3.118729909693794,0.1361728530935943,1,0.7632606483064591,0.9917886455962435,1.0565071953862266,0.13628661419690297,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,12.80990700981067,0.23741663943549238,4.1051783604734435,True,0.03310705501229577,0.5182064274976171,15.65244710848362,1.247800454483602,-0.9717213139723966,1.472138938186117,0.7269271393356038,0.3282044907373627,2.199066077521721,1.4728626153259066,4.0,4.919729147331229,4.91972914733123,8.881784197001252e-16,0.08411455444700222,58.488440908653764,0.18117649800565247,1.2033780203324485
True,ELLIPSE,3.118729909693794,0.1361728530935943,1,0.7632606483064591,0.9917886455962435,1.0565071953862266,0.13628661419690297,1.0,LOC_GUIDE_NEUTRAL,0.0,384,12.809907009810667,0.23741663943549232,4.083650989651837,True,0.03311855261878773,0.5172024992580907,15.616699957011054,1.2477512981479877,-0.9719252942770383,1.472138938186117,0.7268985024856172,0.3281668323647372,2.1990374406717343,1.47290467769892,4.0,4.919693416518642,4.919693416518642,0.0,0.08405959382877518,58.52625729479244,0.18052567802249556,1.2033006629293088
True,ELLIPSE,5.414412491478819,0.11815091973170638,1,0.7716187063790858,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,22.116434315197502,0.39348193681585303,5.205616609180318,True,0.008066107349267038,0.3386955665014349,41.98996515118435,1.2577779809037128,-0.9589202700467143,1.472914836343576,0.7488752593120747,0.3426531422623062,2.221790095655651,1.4794961155353594,4.0,4.959064192094723,4.959064192094724,8.881784197001252e-16,0.08335803822905155,59.49113363810442,0.1800237632262576,1.110307101712258
True,ELLIPSE,5.414412491478819,0.11815091973170638,1,0.7716187063790858,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,LOC_GUIDE_NEUTRAL,0.0,384,22.116434315197502,0.39348193681585303,5.1692400119798085,True,0.008069168904865318,0.3374480290901745,41.81942813053643,1.2577243821600725,-0.9591367375873445,1.472914836343576,0.7488433468651629,0.3426309441156248,2.2217581832087387,1.4795397676520519,4.0,4.959022333020863,4.959022333020863,0.0,0.0833399715339235,59.50352803999093,0.1802407101356325,1.110293193427704
True,ELLIPSE,5.732974100204906,0.07196020936593414,1,0.8478756748326123,0.9909162702132016,1.0093234043360066,0.15095791971473385,1.0,FULL_NEUTRAL,0.0,16384,23.14110903317399,0.35169759864011796,11.84677077490359,True,0.006692428364986667,0.40437139068799777,60.42222174593323,1.5030431358223553,-0.4038029545358276,1.4658175597131,1.080527429486846,0.5116759541888053,3.0580209433887515,1.654955677915645,4.0,6.216019757126752,6.216019757126752,0.0,0.099529616925608,62.45397047768031,0.140109920941228,1.1447743019349428
True,ELLIPSE,5.732974100204906,0.07196020936593414,1,0.8478756748326123,0.9909162702132016,1.0093234043360066,0.15095791971473385,1.0,FULL_NEUTRAL,0.0,4096,23.14110903317399,0.35169759864011796,11.844888243960808,True,0.006692528375530348,0.40429900320220696,60.410502655533136,1.5030423312364087,-0.40380550755289335,1.4658175597131,1.0805268510755124,0.5116758036549132,3.0580202144435256,1.654956017744276,4.0,6.21601856342421,6.21601856342421,0.0,0.09952906578878434,62.454304319660125,0.14010990582223398,1.1447740398393855
True,ELLIPSE,5.732974100204906,0.07196020936593414,1,0.8478756748326123,0.9909162702132016,1.0093234043360066,0.15095791971473385,1.0,FULL_NEUTRAL,0.0,384,23.14110903317399,0.35169759864011796,11.622015878780234,True,0.006695118321891562,0.40246927784482456,60.11384093524362,1.502943475021688,-0.4041191864138627,1.4658175597131,1.0804557840189288,0.5116516229190854,3.057924966651114,1.6549958760288883,4.0,6.215864317701691,6.215864317701691,0.0,0.09951849639626326,62.45938737811442,0.14047293018165194,1.144741920688821
True,ELLIPSE,2.999360401894142,0.14536531982943415,1,0.8197811642661691,0.9676621188828721,1.317711121708534,0.1433875857882114,1.0,LOC_GUIDE_NEUTRAL,0.0,4096,12.35651389755679,0.1990446298712005,3.1403817365097937,True,0.03595201162616099,0.5423690397540367,15.085916342977988,1.3839625030330716,-0.6699491623148627,1.4691600003627425,0.9300797621782153,0.37602647368091535,2.399239762540958,1.4843838092962975,4.0,5.267586074870327,5.267586074870327,0.0,0.07837506252858611,67.2099760424313,0.16750426548346298,1.2880914209867667
True,ELLIPSE,2.999360401894142,0.14536531982943415,1,0.8197811642661691,0.9676621188828721,1.317711121708534,0.1433875857882114,1.0,LOC_GUIDE_NEUTRAL,0.0,384,12.356513897556788,0.19904462987120047,3.1259608203422253,True,0.03596443731392356,0.541345823615558,15.05225339382627,1.3838917656668281,-0.6701941974224186,1.4691600003627425,0.9300322237567417,0.37599323564895554,2.399192224119484,1.4844260624029102,4.0,5.267510052189222,5.267510052189222,0.0,0.0783071886977807,67.26726038548884,0.16674541145444047,1.2879973504701492
True,ELLIPSE,5.414412491478819,0.11815091973170638,1,0.7716187063790858,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,FULL_NEUTRAL,0.0,4096,22.116434315197502,0.39348193681585303,5.205616609180318,True,0.008066107349267038,0.3386955665014349,41.98996515118435,1.2577779809037128,-0.9589202700467143,1.472914836343576,0.7488752593120747,0.3426531422623062,2.564443237917957,1.5937138296227946,4.0,5.415935048444465,5.415935048444464,-8.881784197001252e-16,0.07967286885698298,67.97715616549914,0.16483753773928356,1.110307101712258
True,ELLIPSE,5.414412491478819,0.11815091973170638,1,0.7716187063790858,0.9884588225092739,1.1226674255818845,0.13437550286770764,1.0,FULL_NEUTRAL,0.0,384,22.116434315197502,0.39348193681585303,5.1692400119798085,True,0.008069168904865318,0.3374480290901745,41.81942813053643,1.2577243821600725,-0.9591367375873445,1.472914836343576,0.7488433468651629,0.3426309441156248,2.5643891273243637,1.5937500823572603,4.0,5.415863591841696,5.415863591841697,8.881784197001252e-16,0.07965364225378689,67.99266723530418,0.16503696810764643,1.110293193427704
